alpha,epsilon,method,metric,metric_value,SIGMA,MU0,SIGMA0,N_EPOCH,NUM_LAYERS,HIDDEN_SIZE,BATCH_SIZE,NUM_BATCH,LEARNING_RATE,WDECAY,PATIENCE,COOLDOWN,FACTOR,RTOL,ACCUMULATION_SIZE,LEARNING_RATE_MIN,true_theta_1,index_marginal,xobs_1
0.05,200.1405487060547,ABC,RS_pvalue,0.0,1.0,0,20.0,200,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,47.468452,0,47.547474
0.05,200.1405487060547,NRE,C2ST,0.5187000036239624,1.0,0,20.0,200,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,47.468452,0,47.547474
0.05,200.1405487060547,NRE,C2ST,0.5123500227928162,1.0,0,20.0,200,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,47.468452,0,47.547474
0.05,200.1405487060547,NRE,C2ST,0.5055999755859375,1.0,0,20.0,200,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,47.468452,0,47.547474
0.05,200.1405487060547,NRE,RS_stat,-6.769306758825031,1.0,0,20.0,200,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,47.468452,0,47.547474
0.05,200.1405487060547,NRE,RS_stat,-5.530584223270763,1.0,0,20.0,200,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,47.468452,0,47.547474
0.05,200.1405487060547,NRE,RS_stat,-5.2456128118121175,1.0,0,20.0,200,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,47.468452,0,47.547474
0.05,200.1405487060547,NRE,RS_pvalue,1.2940091910697608e-11,1.0,0,20.0,200,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,47.468452,0,47.547474
0.05,200.1405487060547,NRE,RS_pvalue,3.191660087864369e-08,1.0,0,20.0,200,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,47.468452,0,47.547474
0.05,200.1405487060547,NRE,RS_pvalue,1.5576371425036273e-07,1.0,0,20.0,200,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,47.468452,0,47.547474
0.05,200.1405487060547,CORRECTED_NRE,C2ST,0.5064499974250793,1.0,0,20.0,200,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,47.468452,0,47.547474
0.05,200.1405487060547,CORRECTED_NRE,C2ST,0.5177000164985657,1.0,0,20.0,200,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,47.468452,0,47.547474
0.05,200.1405487060547,CORRECTED_NRE,C2ST,0.5156999826431274,1.0,0,20.0,200,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,47.468452,0,47.547474
0.05,200.1405487060547,CORRECTED_NRE,RS_stat,-5.838179781142034,1.0,0,20.0,200,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,47.468452,0,47.547474
0.05,200.1405487060547,CORRECTED_NRE,RS_stat,-5.445916052754653,1.0,0,20.0,200,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,47.468452,0,47.547474
0.05,200.1405487060547,CORRECTED_NRE,RS_stat,-6.332332387169866,1.0,0,20.0,200,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,47.468452,0,47.547474
0.05,200.1405487060547,CORRECTED_NRE,RS_pvalue,5.277419469650513e-09,1.0,0,20.0,200,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,47.468452,0,47.547474
0.05,200.1405487060547,CORRECTED_NRE,RS_pvalue,5.153944113919156e-08,1.0,0,20.0,200,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,47.468452,0,47.547474
0.05,200.1405487060547,CORRECTED_NRE,RS_pvalue,2.4148255972396627e-10,1.0,0,20.0,200,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,47.468452,0,47.547474
0.05,200.1405487060547,ALL,TIME_SIMULATION,0.2397627830505371,1.0,0,20.0,200,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,47.468452,0,47.547474
0.05,200.1405487060547,ALL,TIME_TRAINING,14.364279985427856,1.0,0,20.0,200,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,47.468452,0,47.547474
0.05,200.1405487060547,ALL,TIME_EVAL,19.335756063461304,1.0,0,20.0,200,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,47.468452,0,47.547474
0.05,200.1405487060547,ALL,NN_TRAIN_ACCURACY,"[0.4971018, 0.561744, 0.8093498, 0.87058973, 0.87096775, 0.87147176, 0.87714213, 0.87273186, 0.8651714, 0.8681956, 0.8718498, 0.87147176, 0.875504, 0.8704637, 0.8739919, 0.87235385, 0.87109375, 0.8613911, 0.87121975, 0.8664315, 0.874622, 0.8733619, 0.8732359, 0.8678175, 0.87915826, 0.8768901, 0.874244, 0.85698086, 0.86479336, 0.86340725, 0.875504, 0.8781502, 0.875126, 0.87247986, 0.8681956, 0.86454135, 0.874748, 0.8685736, 0.8762601, 0.8732359, 0.874118, 0.8736139, 0.8739919, 0.8655494, 0.86428934, 0.87260586, 0.874622, 0.86970764, 0.87210184, 0.860257, 0.874118, 0.8717238, 0.8683216, 0.87058973, 0.8731099, 0.8729839, 0.8738659, 0.875504, 0.8681956, 0.859501, 0.87210184, 0.87752014, 0.8733619, 0.86970764, 0.874874, 0.86970764, 0.87789816, 0.8685736, 0.86983365, 0.87222785, 0.875882, 0.8731099, 0.87840223, 0.874118, 0.87714213, 0.875756, 0.8780242, 0.87109375, 0.87928426, 0.87840223, 0.8767641, 0.87260586, 0.875504, 0.874118, 0.87714213, 0.87789816, 0.87726814, 0.8767641, 0.87134576, 0.8761341, 0.8761341, 0.8767641, 0.875504, 0.87222785, 0.87726814, 0.8781502, 0.8767641, 0.875378, 0.874874, 0.8767641, 0.875378, 0.8766381, 0.87437, 0.8781502, 0.8761341, 0.875756, 0.8780242, 0.87714213, 0.8719758, 0.87260586, 0.87726814, 0.87752014, 0.874622, 0.87222785, 0.8782762, 0.8762601, 0.88029236, 0.8782762, 0.87260586, 0.874874, 0.8782762, 0.87726814, 0.87739414, 0.87789816, 0.87878025, 0.8765121, 0.87915826, 0.87134576, 0.87134576, 0.8760081, 0.8796623, 0.87752014, 0.87865424, 0.87714213, 0.8816784, 0.875756, 0.87852824, 0.87865424, 0.874496, 0.87903225, 0.874874, 0.87714213, 0.87739414, 0.8782762, 0.8762601, 0.87903225, 0.88054436, 0.8780242, 0.87726814, 0.87714213, 0.87903225, 0.87777215, 0.87840223, 0.8810484, 0.87890625, 0.8768901, 0.87789816, 0.8797883, 0.88029236, 0.87777215, 0.87890625, 0.874118, 0.8738659, 0.8762601, 0.8782762, 0.8770161, 0.87941027, 0.87991434, 0.87764615, 0.87714213, 0.8813004, 0.8796623, 0.8780242, 0.88016635, 0.874748, 0.8813004, 0.87878025, 0.8818044, 0.88054436, 0.8782762, 0.87928426, 0.87890625, 0.87764615, 0.87915826, 0.8797883, 0.8809224, 0.8795363, 0.87991434, 0.88016635, 0.87903225, 0.87840223, 0.87752014, 0.87285787, 0.875378, 0.8762601, 0.8797883, 0.8768901, 0.87777215, 0.87915826, 0.87752014, 0.8796623]",1.0,0,20.0,200,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,47.468452,0,47.547474
0.05,200.1405487060547,ALL,NN_TEST_ACCURACY,"[0.516183, 0.82310265, 0.86328125, 0.8738839, 0.85379463, 0.8833705, 0.86997765, 0.87890625, 0.8030134, 0.8811384, 0.8811384, 0.87890625, 0.8839286, 0.87220985, 0.88058037, 0.87946427, 0.87723213, 0.8688616, 0.87834823, 0.875, 0.87723213, 0.87890625, 0.8839286, 0.88058037, 0.8833705, 0.8766741, 0.87890625, 0.86997765, 0.8833705, 0.8811384, 0.8610491, 0.87779015, 0.8828125, 0.87834823, 0.875, 0.8844866, 0.8816964, 0.86941963, 0.88002235, 0.87946427, 0.8839286, 0.87276787, 0.8811384, 0.8610491, 0.87109375, 0.8610491, 0.8738839, 0.81026787, 0.88002235, 0.88504463, 0.8822545, 0.88058037, 0.87723213, 0.8811384, 0.87890625, 0.8833705, 0.8822545, 0.8816964, 0.8816964, 0.87053573, 0.8822545, 0.86997765, 0.8833705, 0.8738839, 0.8822545, 0.8828125, 0.83203125, 0.87779015, 0.8683036, 0.8766741, 0.88002235, 0.8833705, 0.87723213, 0.87946427, 0.8833705, 0.88671875, 0.8833705, 0.88058037, 0.8766741, 0.87890625, 0.8844866, 0.85379463, 0.8811384, 0.8839286, 0.88058037, 0.88058037, 0.8828125, 0.88002235, 0.8889509, 0.87946427, 0.87220985, 0.88002235, 0.8761161, 0.8816964, 0.8811384, 0.8816964, 0.875558, 0.8822545, 0.87890625, 0.86439735, 0.87276787, 0.8816964, 0.8822545, 0.88002235, 0.87723213, 0.88058037, 0.88002235, 0.8733259, 0.87890625, 0.8839286, 0.8811384, 0.8844866, 0.88002235, 0.8833705, 0.8761161, 0.8828125, 0.875, 0.88616073, 0.8677455, 0.87834823, 0.88058037, 0.87946427, 0.88616073, 0.8811384, 0.8811384, 0.8816964, 0.8738839, 0.8816964, 0.8844866, 0.88560265, 0.8816964, 0.8816964, 0.88058037, 0.88504463, 0.8811384, 0.87779015, 0.87834823, 0.8844866, 0.8822545, 0.8822545, 0.88671875, 0.8816964, 0.87834823, 0.8816964, 0.87723213, 0.88058037, 0.8816964, 0.8766741, 0.8761161, 0.88560265, 0.88058037, 0.88504463, 0.88839287, 0.8766741, 0.875, 0.87723213, 0.88002235, 0.8839286, 0.8811384, 0.8822545, 0.8816964, 0.8811384, 0.875, 0.8822545, 0.8844866, 0.8811384, 0.88002235, 0.87890625, 0.88560265, 0.8844866, 0.8816964, 0.8822545, 0.87890625, 0.8816964, 0.87946427, 0.87779015, 0.8822545, 0.8839286, 0.87946427, 0.8811384, 0.88560265, 0.8811384, 0.88616073, 0.87946427, 0.8822545, 0.8761161, 0.87779015, 0.87834823, 0.88058037, 0.8822545, 0.87946427, 0.8828125, 0.84709823, 0.8828125, 0.88002235, 0.8839286, 0.8816964, 0.874442, 0.88504463, 0.8766741, 0.8833705]",1.0,0,20.0,200,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,47.468452,0,47.547474
0.01,14.511530876159668,ABC,C2ST,0.7392500042915344,1.0,0,20.0,200,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,47.468452,0,47.547474
0.01,14.511530876159668,ABC,C2ST,0.7404000163078308,1.0,0,20.0,200,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,47.468452,0,47.547474
0.01,14.511530876159668,ABC,C2ST,0.7379500269889832,1.0,0,20.0,200,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,47.468452,0,47.547474
0.01,14.511530876159668,ABC,RS_stat,23.45594661488812,1.0,0,20.0,200,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,47.468452,0,47.547474
0.01,14.511530876159668,ABC,RS_stat,23.599198991740394,1.0,0,20.0,200,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,47.468452,0,47.547474
0.01,14.511530876159668,ABC,RS_stat,23.96991999640136,1.0,0,20.0,200,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,47.468452,0,47.547474
0.01,14.511530876159668,ABC,RS_pvalue,1.149532862492288e-121,1.0,0,20.0,200,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,47.468452,0,47.547474
0.01,14.511530876159668,ABC,RS_pvalue,3.92779498598439e-123,1.0,0,20.0,200,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,47.468452,0,47.547474
0.01,14.511530876159668,ABC,RS_pvalue,5.728481389474974e-127,1.0,0,20.0,200,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,47.468452,0,47.547474
0.01,14.511530876159668,NRE,C2ST,0.5311999917030334,1.0,0,20.0,200,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,47.468452,0,47.547474
0.01,14.511530876159668,NRE,C2ST,0.528249979019165,1.0,0,20.0,200,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,47.468452,0,47.547474
0.01,14.511530876159668,NRE,C2ST,0.5357499718666077,1.0,0,20.0,200,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,47.468452,0,47.547474
0.01,14.511530876159668,NRE,RS_stat,8.191890746462986,1.0,0,20.0,200,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,47.468452,0,47.547474
0.01,14.511530876159668,NRE,RS_stat,8.11244720695409,1.0,0,20.0,200,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,47.468452,0,47.547474
0.01,14.511530876159668,NRE,RS_stat,9.475147566432472,1.0,0,20.0,200,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,47.468452,0,47.547474
0.01,14.511530876159668,NRE,RS_pvalue,2.571540178211248e-16,1.0,0,20.0,200,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,47.468452,0,47.547474
0.01,14.511530876159668,NRE,RS_pvalue,4.961032836947053e-16,1.0,0,20.0,200,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,47.468452,0,47.547474
0.01,14.511530876159668,NRE,RS_pvalue,2.66383921379161e-21,1.0,0,20.0,200,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,47.468452,0,47.547474
0.01,14.511530876159668,CORRECTED_NRE,C2ST,0.534850001335144,1.0,0,20.0,200,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,47.468452,0,47.547474
0.01,14.511530876159668,CORRECTED_NRE,C2ST,0.5307499766349792,1.0,0,20.0,200,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,47.468452,0,47.547474
0.01,14.511530876159668,CORRECTED_NRE,C2ST,0.5314000248908997,1.0,0,20.0,200,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,47.468452,0,47.547474
0.01,14.511530876159668,CORRECTED_NRE,RS_stat,10.863242375965845,1.0,0,20.0,200,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,47.468452,0,47.547474
0.01,14.511530876159668,CORRECTED_NRE,RS_stat,8.568573660112023,1.0,0,20.0,200,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,47.468452,0,47.547474
0.01,14.511530876159668,CORRECTED_NRE,RS_stat,9.245956990382775,1.0,0,20.0,200,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,47.468452,0,47.547474
0.01,14.511530876159668,CORRECTED_NRE,RS_pvalue,1.725130060911941e-27,1.0,0,20.0,200,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,47.468452,0,47.547474
0.01,14.511530876159668,CORRECTED_NRE,RS_pvalue,1.0477466306872691e-17,1.0,0,20.0,200,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,47.468452,0,47.547474
0.01,14.511530876159668,CORRECTED_NRE,RS_pvalue,2.3314492031084182e-20,1.0,0,20.0,200,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,47.468452,0,47.547474
0.01,14.511530876159668,ALL,TIME_SIMULATION,1.4390549659729004,1.0,0,20.0,200,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,47.468452,0,47.547474
0.01,14.511530876159668,ALL,TIME_TRAINING,14.599523067474365,1.0,0,20.0,200,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,47.468452,0,47.547474
0.01,14.511530876159668,ALL,TIME_EVAL,19.521153211593628,1.0,0,20.0,200,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,47.468452,0,47.547474
0.01,14.511530876159668,ALL,NN_TRAIN_ACCURACY,"[0.49861392, 0.5010081, 0.5996724, 0.6655746, 0.6983367, 0.65990424, 0.7479839, 0.69871473, 0.69821066, 0.702621, 0.68195564, 0.73979336, 0.72946066, 0.702495, 0.6959425, 0.71484375, 0.72996473, 0.7401714, 0.7518901, 0.7206401, 0.6998488, 0.7263105, 0.7256805, 0.7484879, 0.70866936, 0.7442036, 0.7105595, 0.719506, 0.7428175, 0.7361391, 0.7438256, 0.73059475, 0.71320564, 0.749496, 0.7453377, 0.7328629, 0.7411794, 0.73790324, 0.7454637, 0.7200101, 0.73966736, 0.7155998, 0.7409274, 0.749874, 0.7094254, 0.733997, 0.750756, 0.74571574, 0.7410534, 0.719128, 0.7361391, 0.71622986, 0.72946066, 0.74458164, 0.7108115, 0.7324849, 0.7258065, 0.72253025, 0.703629, 0.74710184, 0.735257, 0.7207661, 0.749496, 0.73979336, 0.7440776, 0.7408014, 0.73147684, 0.7513861, 0.719506, 0.7079133, 0.74634576, 0.7510081, 0.73802924, 0.749244, 0.7423135, 0.73651713, 0.7415575, 0.7438256, 0.75063, 0.71622986, 0.75264615, 0.7426915, 0.75390625, 0.74621975, 0.7518901, 0.74004537, 0.718246, 0.73147684, 0.749874, 0.750252, 0.73802924, 0.7429435, 0.7114415, 0.734753, 0.7361391, 0.7356351, 0.75, 0.7532762, 0.7376512, 0.75441027, 0.7413055, 0.74470764, 0.74735385, 0.75415826, 0.74609375, 0.7279486, 0.72215223, 0.74495965, 0.73878527, 0.7469758, 0.75277215, 0.71622986, 0.75, 0.750756, 0.7442036, 0.7436996, 0.7510081, 0.7360131, 0.7439516, 0.7484879, 0.7390373, 0.7421875, 0.73676914, 0.75, 0.750882, 0.75352824, 0.73878527, 0.735257, 0.75504035, 0.749244, 0.7438256, 0.7402974, 0.7249244, 0.7261845, 0.74596775, 0.74483365, 0.7414315, 0.74634576, 0.734501, 0.70753527, 0.7406754, 0.73702115, 0.75, 0.75214213, 0.750882, 0.75567037, 0.7438256, 0.7259325, 0.7517641, 0.75340223, 0.7520161, 0.749874, 0.7532762, 0.749496, 0.7530242, 0.7546623, 0.7511341, 0.7571825, 0.7518901, 0.75567037, 0.7545363, 0.7531502, 0.75554436, 0.75378025, 0.7532762, 0.7545363, 0.75378025, 0.75214213, 0.75516635, 0.75365424, 0.74508566, 0.7560484, 0.7570565, 0.7571825, 0.7571825, 0.75378025, 0.7310988, 0.750756, 0.733871, 0.7439516, 0.750252, 0.7483619, 0.7513861, 0.749118, 0.75554436, 0.75340223, 0.74470764, 0.75289816, 0.750504, 0.75063, 0.75441027, 0.7563004, 0.75340223, 0.75277215, 0.75239414, 0.75428426, 0.7564264, 0.7431956, 0.75063, 0.735257, 0.74722785]",1.0,0,20.0,200,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,47.468452,0,47.547474
0.01,14.511530876159668,ALL,NN_TEST_ACCURACY,"[0.5072545, 0.56808037, 0.624442, 0.76897323, 0.51171875, 0.75279015, 0.765067, 0.7360491, 0.765625, 0.76339287, 0.6891741, 0.76897323, 0.73046875, 0.69866073, 0.76785713, 0.7483259, 0.7120536, 0.77120537, 0.7566964, 0.67745537, 0.76339287, 0.7667411, 0.67410713, 0.733817, 0.76283485, 0.76953125, 0.7578125, 0.7572545, 0.7672991, 0.7516741, 0.7332589, 0.59040177, 0.76785713, 0.7728795, 0.76339287, 0.77120537, 0.703683, 0.6780134, 0.6333705, 0.76841515, 0.5870536, 0.75223213, 0.7578125, 0.67578125, 0.7572545, 0.7745536, 0.75558037, 0.703683, 0.77064735, 0.62276787, 0.6886161, 0.72209823, 0.75446427, 0.6110491, 0.7667411, 0.73995537, 0.7667411, 0.77008927, 0.76785713, 0.6646205, 0.76227677, 0.7672991, 0.76841515, 0.76953125, 0.76953125, 0.7360491, 0.73939735, 0.75502235, 0.75223213, 0.7639509, 0.76841515, 0.7751116, 0.76171875, 0.7516741, 0.7042411, 0.7488839, 0.7433036, 0.6953125, 0.7583705, 0.7594866, 0.7511161, 0.7734375, 0.7639509, 0.7667411, 0.68973213, 0.7204241, 0.49776787, 0.76841515, 0.7667411, 0.765625, 0.76953125, 0.7589286, 0.74441963, 0.7667411, 0.75279015, 0.7639509, 0.77008927, 0.76227677, 0.77790177, 0.7723214, 0.7728795, 0.7410714, 0.7421875, 0.76953125, 0.766183, 0.74497765, 0.76339287, 0.7751116, 0.77120537, 0.75502235, 0.7723214, 0.7583705, 0.7645089, 0.77064735, 0.77790177, 0.76841515, 0.76785713, 0.77120537, 0.77064735, 0.76841515, 0.77064735, 0.7572545, 0.7594866, 0.76841515, 0.7578125, 0.7578125, 0.6573661, 0.77008927, 0.7561384, 0.7717634, 0.77120537, 0.77120537, 0.67689735, 0.750558, 0.75334823, 0.7734375, 0.7511161, 0.7723214, 0.7271205, 0.6651786, 0.749442, 0.7433036, 0.7734375, 0.76841515, 0.77008927, 0.766183, 0.77678573, 0.7639509, 0.76841515, 0.766183, 0.750558, 0.76339287, 0.7739955, 0.7734375, 0.76171875, 0.76785713, 0.7751116, 0.7728795, 0.7717634, 0.77008927, 0.7723214, 0.7639509, 0.7639509, 0.6891741, 0.7566964, 0.76841515, 0.76227677, 0.7717634, 0.7672991, 0.7511161, 0.7667411, 0.7734375, 0.7717634, 0.7728795, 0.7717634, 0.75446427, 0.77064735, 0.75390625, 0.74720985, 0.75223213, 0.7717634, 0.7751116, 0.77120537, 0.76785713, 0.76339287, 0.77120537, 0.76339287, 0.7667411, 0.76897323, 0.76785713, 0.7734375, 0.77064735, 0.77064735, 0.75502235, 0.765067, 0.7645089, 0.7594866, 0.69084823, 0.75223213, 0.7583705, 0.765067]",1.0,0,20.0,200,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,47.468452,0,47.547474
0.005,5.995713710784912,ABC,C2ST,0.6505500078201294,1.0,0,20.0,200,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,47.468452,0,47.547474
0.005,5.995713710784912,ABC,C2ST,0.650950014591217,1.0,0,20.0,200,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,47.468452,0,47.547474
0.005,5.995713710784912,ABC,C2ST,0.647350013256073,1.0,0,20.0,200,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,47.468452,0,47.547474
0.005,5.995713710784912,ABC,RS_stat,13.006745836172826,1.0,0,20.0,200,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,47.468452,0,47.547474
0.005,5.995713710784912,ABC,RS_stat,13.114932194506922,1.0,0,20.0,200,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,47.468452,0,47.547474
0.005,5.995713710784912,ABC,RS_stat,13.32899020123521,1.0,0,20.0,200,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,47.468452,0,47.547474
0.005,5.995713710784912,ABC,RS_pvalue,1.1201127011505096e-38,1.0,0,20.0,200,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,47.468452,0,47.547474
0.005,5.995713710784912,ABC,RS_pvalue,2.7042398840511695e-39,1.0,0,20.0,200,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,47.468452,0,47.547474
0.005,5.995713710784912,ABC,RS_pvalue,1.5700846272425067e-40,1.0,0,20.0,200,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,47.468452,0,47.547474
0.005,5.995713710784912,NRE,C2ST,0.5357999801635742,1.0,0,20.0,200,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,47.468452,0,47.547474
0.005,5.995713710784912,NRE,C2ST,0.5303999781608582,1.0,0,20.0,200,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,47.468452,0,47.547474
0.005,5.995713710784912,NRE,C2ST,0.526199996471405,1.0,0,20.0,200,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,47.468452,0,47.547474
0.005,5.995713710784912,NRE,RS_stat,9.278811174958378,1.0,0,20.0,200,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,47.468452,0,47.547474
0.005,5.995713710784912,NRE,RS_stat,8.989942722743764,1.0,0,20.0,200,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,47.468452,0,47.547474
0.005,5.995713710784912,NRE,RS_stat,7.776846108238477,1.0,0,20.0,200,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,47.468452,0,47.547474
0.005,5.995713710784912,NRE,RS_pvalue,1.713800057703387e-20,1.0,0,20.0,200,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,47.468452,0,47.547474
0.005,5.995713710784912,NRE,RS_pvalue,2.4735930870696625e-19,1.0,0,20.0,200,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,47.468452,0,47.547474
0.005,5.995713710784912,NRE,RS_pvalue,7.435496620841622e-15,1.0,0,20.0,200,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,47.468452,0,47.547474
0.005,5.995713710784912,CORRECTED_NRE,C2ST,0.5123500227928162,1.0,0,20.0,200,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,47.468452,0,47.547474
0.005,5.995713710784912,CORRECTED_NRE,C2ST,0.513450026512146,1.0,0,20.0,200,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,47.468452,0,47.547474
0.005,5.995713710784912,CORRECTED_NRE,C2ST,0.5210999846458435,1.0,0,20.0,200,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,47.468452,0,47.547474
0.005,5.995713710784912,CORRECTED_NRE,RS_stat,2.978991277087271,1.0,0,20.0,200,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,47.468452,0,47.547474
0.005,5.995713710784912,CORRECTED_NRE,RS_stat,4.819380408878067,1.0,0,20.0,200,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,47.468452,0,47.547474
0.005,5.995713710784912,CORRECTED_NRE,RS_stat,6.119924070541606,1.0,0,20.0,200,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,47.468452,0,47.547474
0.005,5.995713710784912,CORRECTED_NRE,RS_pvalue,0.0028919901107382698,1.0,0,20.0,200,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,47.468452,0,47.547474
0.005,5.995713710784912,CORRECTED_NRE,RS_pvalue,1.4400474282811456e-06,1.0,0,20.0,200,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,47.468452,0,47.547474
0.005,5.995713710784912,CORRECTED_NRE,RS_pvalue,9.361995715424882e-10,1.0,0,20.0,200,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,47.468452,0,47.547474
0.005,5.995713710784912,ALL,TIME_SIMULATION,2.2218639850616455,1.0,0,20.0,200,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,47.468452,0,47.547474
0.005,5.995713710784912,ALL,TIME_TRAINING,14.512104988098145,1.0,0,20.0,200,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,47.468452,0,47.547474
0.005,5.995713710784912,ALL,TIME_EVAL,18.838891983032227,1.0,0,20.0,200,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,47.468452,0,47.547474
