alpha,epsilon,method,metric,metric_value,SIGMA,MU0,SIGMA0,N_EPOCH,NUM_LAYERS,HIDDEN_SIZE,BATCH_SIZE,NUM_BATCH,LEARNING_RATE,WDECAY,PATIENCE,COOLDOWN,FACTOR,RTOL,ACCUMULATION_SIZE,LEARNING_RATE_MIN,true_theta_1,index_marginal,xobs_1,xobs_2,xobs_3,xobs_4,xobs_5,xobs_6,xobs_7,xobs_8,xobs_9,xobs_10,xobs_11,xobs_12,xobs_13,xobs_14,xobs_15,xobs_16,xobs_17,xobs_18,xobs_19,xobs_20
1.0,inf,ABC,C2ST,0.9950500130653381,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,19.155119,0,20.47218,19.44057,18.431957,20.056488,17.796349,19.213839,19.948944,18.842825,19.788721,19.137938,18.49663,20.09737,19.72823,17.949903,19.135424,20.09343,17.203474,18.427187,19.934998,20.231949
1.0,inf,ABC,C2ST,0.9946500062942505,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,19.155119,0,20.47218,19.44057,18.431957,20.056488,17.796349,19.213839,19.948944,18.842825,19.788721,19.137938,18.49663,20.09737,19.72823,17.949903,19.135424,20.09343,17.203474,18.427187,19.934998,20.231949
1.0,inf,ABC,C2ST,0.9951000213623047,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,19.155119,0,20.47218,19.44057,18.431957,20.056488,17.796349,19.213839,19.948944,18.842825,19.788721,19.137938,18.49663,20.09737,19.72823,17.949903,19.135424,20.09343,17.203474,18.427187,19.934998,20.231949
1.0,inf,ABC,RS_stat,116.17408186614578,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,19.155119,0,20.47218,19.44057,18.431957,20.056488,17.796349,19.213839,19.948944,18.842825,19.788721,19.137938,18.49663,20.09737,19.72823,17.949903,19.135424,20.09343,17.203474,18.427187,19.934998,20.231949
1.0,inf,ABC,RS_stat,116.17828508546523,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,19.155119,0,20.47218,19.44057,18.431957,20.056488,17.796349,19.213839,19.948944,18.842825,19.788721,19.137938,18.49663,20.09737,19.72823,17.949903,19.135424,20.09343,17.203474,18.427187,19.934998,20.231949
1.0,inf,ABC,RS_stat,116.17744493148705,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,19.155119,0,20.47218,19.44057,18.431957,20.056488,17.796349,19.213839,19.948944,18.842825,19.788721,19.137938,18.49663,20.09737,19.72823,17.949903,19.135424,20.09343,17.203474,18.427187,19.934998,20.231949
1.0,inf,ABC,RS_pvalue,0.0,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,19.155119,0,20.47218,19.44057,18.431957,20.056488,17.796349,19.213839,19.948944,18.842825,19.788721,19.137938,18.49663,20.09737,19.72823,17.949903,19.135424,20.09343,17.203474,18.427187,19.934998,20.231949
1.0,inf,ABC,RS_pvalue,0.0,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,19.155119,0,20.47218,19.44057,18.431957,20.056488,17.796349,19.213839,19.948944,18.842825,19.788721,19.137938,18.49663,20.09737,19.72823,17.949903,19.135424,20.09343,17.203474,18.427187,19.934998,20.231949
1.0,inf,ABC,RS_pvalue,0.0,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,19.155119,0,20.47218,19.44057,18.431957,20.056488,17.796349,19.213839,19.948944,18.842825,19.788721,19.137938,18.49663,20.09737,19.72823,17.949903,19.135424,20.09343,17.203474,18.427187,19.934998,20.231949
1.0,inf,NRE,C2ST,0.5831000208854675,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,19.155119,0,20.47218,19.44057,18.431957,20.056488,17.796349,19.213839,19.948944,18.842825,19.788721,19.137938,18.49663,20.09737,19.72823,17.949903,19.135424,20.09343,17.203474,18.427187,19.934998,20.231949
