alpha,epsilon,method,metric,metric_value,SIGMA,MU0,SIGMA0,N_EPOCH,NUM_LAYERS,HIDDEN_SIZE,BATCH_SIZE,NUM_BATCH,LEARNING_RATE,WDECAY,PATIENCE,COOLDOWN,FACTOR,RTOL,ACCUMULATION_SIZE,LEARNING_RATE_MIN,true_theta_1,index_marginal,xobs_1,xobs_2,xobs_3,xobs_4,xobs_5,xobs_6,xobs_7,xobs_8,xobs_9,xobs_10,xobs_11,xobs_12,xobs_13,xobs_14,xobs_15,xobs_16,xobs_17,xobs_18,xobs_19,xobs_20
1.0,inf,ABC,C2ST,0.9678999781608582,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,-1.4949484,0,0.111526966,-1.7897782,-0.67384344,-0.99124616,0.082633734,-3.348597,-1.5756727,-0.16985309,-1.9195261,-0.6138022,-0.7772414,-2.7527213,-2.4997735,0.7172437,-2.2521548,-0.60108286,-2.024584,-2.1021755,-2.062827,-0.5847246
1.0,inf,ABC,C2ST,0.9685500264167786,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,-1.4949484,0,0.111526966,-1.7897782,-0.67384344,-0.99124616,0.082633734,-3.348597,-1.5756727,-0.16985309,-1.9195261,-0.6138022,-0.7772414,-2.7527213,-2.4997735,0.7172437,-2.2521548,-0.60108286,-2.024584,-2.1021755,-2.062827,-0.5847246
1.0,inf,ABC,C2ST,0.9692999720573425,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,-1.4949484,0,0.111526966,-1.7897782,-0.67384344,-0.99124616,0.082633734,-3.348597,-1.5756727,-0.16985309,-1.9195261,-0.6138022,-0.7772414,-2.7527213,-2.4997735,0.7172437,-2.2521548,-0.60108286,-2.024584,-2.1021755,-2.062827,-0.5847246
1.0,inf,ABC,RS_stat,-11.51647924000635,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,-1.4949484,0,0.111526966,-1.7897782,-0.67384344,-0.99124616,0.082633734,-3.348597,-1.5756727,-0.16985309,-1.9195261,-0.6138022,-0.7772414,-2.7527213,-2.4997735,0.7172437,-2.2521548,-0.60108286,-2.024584,-2.1021755,-2.062827,-0.5847246
1.0,inf,ABC,RS_stat,-11.479053197120871,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,-1.4949484,0,0.111526966,-1.7897782,-0.67384344,-0.99124616,0.082633734,-3.348597,-1.5756727,-0.16985309,-1.9195261,-0.6138022,-0.7772414,-2.7527213,-2.4997735,0.7172437,-2.2521548,-0.60108286,-2.024584,-2.1021755,-2.062827,-0.5847246
1.0,inf,ABC,RS_stat,-11.529991512369826,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,-1.4949484,0,0.111526966,-1.7897782,-0.67384344,-0.99124616,0.082633734,-3.348597,-1.5756727,-0.16985309,-1.9195261,-0.6138022,-0.7772414,-2.7527213,-2.4997735,0.7172437,-2.2521548,-0.60108286,-2.024584,-2.1021755,-2.062827,-0.5847246
1.0,inf,ABC,RS_pvalue,1.0897329838962095e-30,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,-1.4949484,0,0.111526966,-1.7897782,-0.67384344,-0.99124616,0.082633734,-3.348597,-1.5756727,-0.16985309,-1.9195261,-0.6138022,-0.7772414,-2.7527213,-2.4997735,0.7172437,-2.2521548,-0.60108286,-2.024584,-2.1021755,-2.062827,-0.5847246
1.0,inf,ABC,RS_pvalue,1.6811131821168204e-30,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,-1.4949484,0,0.111526966,-1.7897782,-0.67384344,-0.99124616,0.082633734,-3.348597,-1.5756727,-0.16985309,-1.9195261,-0.6138022,-0.7772414,-2.7527213,-2.4997735,0.7172437,-2.2521548,-0.60108286,-2.024584,-2.1021755,-2.062827,-0.5847246
1.0,inf,ABC,RS_pvalue,9.315289809192628e-31,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,-1.4949484,0,0.111526966,-1.7897782,-0.67384344,-0.99124616,0.082633734,-3.348597,-1.5756727,-0.16985309,-1.9195261,-0.6138022,-0.7772414,-2.7527213,-2.4997735,0.7172437,-2.2521548,-0.60108286,-2.024584,-2.1021755,-2.062827,-0.5847246
1.0,inf,NRE,C2ST,0.6452999711036682,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,-1.4949484,0,0.111526966,-1.7897782,-0.67384344,-0.99124616,0.082633734,-3.348597,-1.5756727,-0.16985309,-1.9195261,-0.6138022,-0.7772414,-2.7527213,-2.4997735,0.7172437,-2.2521548,-0.60108286,-2.024584,-2.1021755,-2.062827,-0.5847246
