alpha,epsilon,method,metric,metric_value,SIGMA,MU0,SIGMA0,N_EPOCH,NUM_LAYERS,HIDDEN_SIZE,BATCH_SIZE,NUM_BATCH,LEARNING_RATE,WDECAY,PATIENCE,COOLDOWN,FACTOR,RTOL,ACCUMULATION_SIZE,LEARNING_RATE_MIN,true_theta_1,index_marginal,xobs_1,xobs_2,xobs_3,xobs_4,xobs_5,xobs_6,xobs_7,xobs_8,xobs_9,xobs_10,xobs_11,xobs_12,xobs_13,xobs_14,xobs_15,xobs_16,xobs_17,xobs_18,xobs_19,xobs_20
1.0,inf,ABC,C2ST,0.9825500249862671,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,10.45918,0,11.270969,8.279355,9.0799885,11.013381,10.265085,9.878409,8.736944,9.744285,9.894822,9.713287,11.424996,7.94412,11.433773,10.828098,9.757688,10.426583,10.1458645,10.346418,11.675482,11.093351
1.0,inf,ABC,C2ST,0.9826499819755554,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,10.45918,0,11.270969,8.279355,9.0799885,11.013381,10.265085,9.878409,8.736944,9.744285,9.894822,9.713287,11.424996,7.94412,11.433773,10.828098,9.757688,10.426583,10.1458645,10.346418,11.675482,11.093351
1.0,inf,ABC,C2ST,0.982699990272522,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,10.45918,0,11.270969,8.279355,9.0799885,11.013381,10.265085,9.878409,8.736944,9.744285,9.894822,9.713287,11.424996,7.94412,11.433773,10.828098,9.757688,10.426583,10.1458645,10.346418,11.675482,11.093351
1.0,inf,ABC,RS_stat,83.17874774806444,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,10.45918,0,11.270969,8.279355,9.0799885,11.013381,10.265085,9.878409,8.736944,9.744285,9.894822,9.713287,11.424996,7.94412,11.433773,10.828098,9.757688,10.426583,10.1458645,10.346418,11.675482,11.093351
1.0,inf,ABC,RS_stat,83.16792617291682,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,10.45918,0,11.270969,8.279355,9.0799885,11.013381,10.265085,9.878409,8.736944,9.744285,9.894822,9.713287,11.424996,7.94412,11.433773,10.828098,9.757688,10.426583,10.1458645,10.346418,11.675482,11.093351
1.0,inf,ABC,RS_stat,83.1560415457968,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,10.45918,0,11.270969,8.279355,9.0799885,11.013381,10.265085,9.878409,8.736944,9.744285,9.894822,9.713287,11.424996,7.94412,11.433773,10.828098,9.757688,10.426583,10.1458645,10.346418,11.675482,11.093351
1.0,inf,ABC,RS_pvalue,0.0,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,10.45918,0,11.270969,8.279355,9.0799885,11.013381,10.265085,9.878409,8.736944,9.744285,9.894822,9.713287,11.424996,7.94412,11.433773,10.828098,9.757688,10.426583,10.1458645,10.346418,11.675482,11.093351
1.0,inf,ABC,RS_pvalue,0.0,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,10.45918,0,11.270969,8.279355,9.0799885,11.013381,10.265085,9.878409,8.736944,9.744285,9.894822,9.713287,11.424996,7.94412,11.433773,10.828098,9.757688,10.426583,10.1458645,10.346418,11.675482,11.093351
1.0,inf,ABC,RS_pvalue,0.0,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,10.45918,0,11.270969,8.279355,9.0799885,11.013381,10.265085,9.878409,8.736944,9.744285,9.894822,9.713287,11.424996,7.94412,11.433773,10.828098,9.757688,10.426583,10.1458645,10.346418,11.675482,11.093351
1.0,inf,NRE,C2ST,0.534850001335144,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,10.45918,0,11.270969,8.279355,9.0799885,11.013381,10.265085,9.878409,8.736944,9.744285,9.894822,9.713287,11.424996,7.94412,11.433773,10.828098,9.757688,10.426583,10.1458645,10.346418,11.675482,11.093351
1.0,inf,NRE,C2ST,0.536300003528595,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,10.45918,0,11.270969,8.279355,9.0799885,11.013381,10.265085,9.878409,8.736944,9.744285,9.894822,9.713287,11.424996,7.94412,11.433773,10.828098,9.757688,10.426583,10.1458645,10.346418,11.675482,11.093351
1.0,inf,NRE,C2ST,0.5300999879837036,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,10.45918,0,11.270969,8.279355,9.0799885,11.013381,10.265085,9.878409,8.736944,9.744285,9.894822,9.713287,11.424996,7.94412,11.433773,10.828098,9.757688,10.426583,10.1458645,10.346418,11.675482,11.093351
