alpha,epsilon,method,metric,metric_value,SIGMA,MU0,SIGMA0,N_EPOCH,NUM_LAYERS,HIDDEN_SIZE,BATCH_SIZE,NUM_BATCH,LEARNING_RATE,WDECAY,PATIENCE,COOLDOWN,FACTOR,RTOL,ACCUMULATION_SIZE,LEARNING_RATE_MIN,true_theta_1,index_marginal,xobs_1,xobs_2,xobs_3,xobs_4,xobs_5,xobs_6,xobs_7,xobs_8,xobs_9,xobs_10,xobs_11,xobs_12,xobs_13,xobs_14,xobs_15,xobs_16,xobs_17,xobs_18,xobs_19,xobs_20
1.0,inf,ABC,C2ST,0.9709500074386597,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,2.5477955,0,3.4783094,2.5241928,2.4849138,3.1716058,3.3564408,1.2973422,2.4180963,2.1948378,3.2206702,1.6957486,2.8565574,3.1233625,3.5515938,1.6313814,2.6644328,4.0494347,2.46657,2.038719,2.367178,2.740241
1.0,inf,ABC,C2ST,0.9706500172615051,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,2.5477955,0,3.4783094,2.5241928,2.4849138,3.1716058,3.3564408,1.2973422,2.4180963,2.1948378,3.2206702,1.6957486,2.8565574,3.1233625,3.5515938,1.6313814,2.6644328,4.0494347,2.46657,2.038719,2.367178,2.740241
1.0,inf,ABC,C2ST,0.9712499976158142,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,2.5477955,0,3.4783094,2.5241928,2.4849138,3.1716058,3.3564408,1.2973422,2.4180963,2.1948378,3.2206702,1.6957486,2.8565574,3.1233625,3.5515938,1.6313814,2.6644328,4.0494347,2.46657,2.038719,2.367178,2.740241
1.0,inf,ABC,RS_stat,28.18442995655465,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,2.5477955,0,3.4783094,2.5241928,2.4849138,3.1716058,3.3564408,1.2973422,2.4180963,2.1948378,3.2206702,1.6957486,2.8565574,3.1233625,3.5515938,1.6313814,2.6644328,4.0494347,2.46657,2.038719,2.367178,2.740241
1.0,inf,ABC,RS_stat,28.20533827829754,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,2.5477955,0,3.4783094,2.5241928,2.4849138,3.1716058,3.3564408,1.2973422,2.4180963,2.1948378,3.2206702,1.6957486,2.8565574,3.1233625,3.5515938,1.6313814,2.6644328,4.0494347,2.46657,2.038719,2.367178,2.740241
1.0,inf,ABC,RS_stat,28.1625798295505,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,2.5477955,0,3.4783094,2.5241928,2.4849138,3.1716058,3.3564408,1.2973422,2.4180963,2.1948378,3.2206702,1.6957486,2.8565574,3.1233625,3.5515938,1.6313814,2.6644328,4.0494347,2.46657,2.038719,2.367178,2.740241
1.0,inf,ABC,RS_pvalue,9.075053748531667e-175,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,2.5477955,0,3.4783094,2.5241928,2.4849138,3.1716058,3.3564408,1.2973422,2.4180963,2.1948378,3.2206702,1.6957486,2.8565574,3.1233625,3.5515938,1.6313814,2.6644328,4.0494347,2.46657,2.038719,2.367178,2.740241
1.0,inf,ABC,RS_pvalue,5.029305403651789e-175,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,2.5477955,0,3.4783094,2.5241928,2.4849138,3.1716058,3.3564408,1.2973422,2.4180963,2.1948378,3.2206702,1.6957486,2.8565574,3.1233625,3.5515938,1.6313814,2.6644328,4.0494347,2.46657,2.038719,2.367178,2.740241
1.0,inf,ABC,RS_pvalue,1.6808716259522808e-174,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,2.5477955,0,3.4783094,2.5241928,2.4849138,3.1716058,3.3564408,1.2973422,2.4180963,2.1948378,3.2206702,1.6957486,2.8565574,3.1233625,3.5515938,1.6313814,2.6644328,4.0494347,2.46657,2.038719,2.367178,2.740241
1.0,inf,NRE,C2ST,0.6320499777793884,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,2.5477955,0,3.4783094,2.5241928,2.4849138,3.1716058,3.3564408,1.2973422,2.4180963,2.1948378,3.2206702,1.6957486,2.8565574,3.1233625,3.5515938,1.6313814,2.6644328,4.0494347,2.46657,2.038719,2.367178,2.740241
