alpha,epsilon,method,metric,metric_value,SIGMA,MU0,SIGMA0,N_EPOCH,NUM_LAYERS,HIDDEN_SIZE,BATCH_SIZE,NUM_BATCH,LEARNING_RATE,WDECAY,PATIENCE,COOLDOWN,FACTOR,RTOL,ACCUMULATION_SIZE,LEARNING_RATE_MIN,true_theta_1,index_marginal,xobs_1,xobs_2,xobs_3,xobs_4,xobs_5,xobs_6,xobs_7,xobs_8,xobs_9,xobs_10,xobs_11,xobs_12,xobs_13,xobs_14,xobs_15,xobs_16,xobs_17,xobs_18,xobs_19,xobs_20
1.0,inf,ABC,C2ST,0.9825500249862671,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,11.754776,0,11.959636,11.596506,11.113579,11.933118,11.827625,12.667827,12.244393,11.415577,10.610487,11.600199,9.661583,11.248376,12.069514,15.330525,13.149886,11.993284,11.799688,10.917855,11.5385065,12.759767
1.0,inf,ABC,C2ST,0.982699990272522,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,11.754776,0,11.959636,11.596506,11.113579,11.933118,11.827625,12.667827,12.244393,11.415577,10.610487,11.600199,9.661583,11.248376,12.069514,15.330525,13.149886,11.993284,11.799688,10.917855,11.5385065,12.759767
1.0,inf,ABC,C2ST,0.9822999835014343,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,11.754776,0,11.959636,11.596506,11.113579,11.933118,11.827625,12.667827,12.244393,11.415577,10.610487,11.600199,9.661583,11.248376,12.069514,15.330525,13.149886,11.993284,11.799688,10.917855,11.5385065,12.759767
1.0,inf,ABC,RS_stat,90.78162197181962,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,11.754776,0,11.959636,11.596506,11.113579,11.933118,11.827625,12.667827,12.244393,11.415577,10.610487,11.600199,9.661583,11.248376,12.069514,15.330525,13.149886,11.993284,11.799688,10.917855,11.5385065,12.759767
1.0,inf,ABC,RS_stat,90.7821326776635,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,11.754776,0,11.959636,11.596506,11.113579,11.933118,11.827625,12.667827,12.244393,11.415577,10.610487,11.600199,9.661583,11.248376,12.069514,15.330525,13.149886,11.993284,11.799688,10.917855,11.5385065,12.759767
1.0,inf,ABC,RS_stat,90.77670351937587,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,11.754776,0,11.959636,11.596506,11.113579,11.933118,11.827625,12.667827,12.244393,11.415577,10.610487,11.600199,9.661583,11.248376,12.069514,15.330525,13.149886,11.993284,11.799688,10.917855,11.5385065,12.759767
1.0,inf,ABC,RS_pvalue,0.0,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,11.754776,0,11.959636,11.596506,11.113579,11.933118,11.827625,12.667827,12.244393,11.415577,10.610487,11.600199,9.661583,11.248376,12.069514,15.330525,13.149886,11.993284,11.799688,10.917855,11.5385065,12.759767
1.0,inf,ABC,RS_pvalue,0.0,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,11.754776,0,11.959636,11.596506,11.113579,11.933118,11.827625,12.667827,12.244393,11.415577,10.610487,11.600199,9.661583,11.248376,12.069514,15.330525,13.149886,11.993284,11.799688,10.917855,11.5385065,12.759767
1.0,inf,ABC,RS_pvalue,0.0,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,11.754776,0,11.959636,11.596506,11.113579,11.933118,11.827625,12.667827,12.244393,11.415577,10.610487,11.600199,9.661583,11.248376,12.069514,15.330525,13.149886,11.993284,11.799688,10.917855,11.5385065,12.759767
1.0,inf,NRE,C2ST,0.6359999775886536,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,11.754776,0,11.959636,11.596506,11.113579,11.933118,11.827625,12.667827,12.244393,11.415577,10.610487,11.600199,9.661583,11.248376,12.069514,15.330525,13.149886,11.993284,11.799688,10.917855,11.5385065,12.759767
1.0,inf,NRE,C2ST,0.6330999732017517,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,11.754776,0,11.959636,11.596506,11.113579,11.933118,11.827625,12.667827,12.244393,11.415577,10.610487,11.600199,9.661583,11.248376,12.069514,15.330525,13.149886,11.993284,11.799688,10.917855,11.5385065,12.759767
1.0,inf,NRE,C2ST,0.6380000114440918,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,11.754776,0,11.959636,11.596506,11.113579,11.933118,11.827625,12.667827,12.244393,11.415577,10.610487,11.600199,9.661583,11.248376,12.069514,15.330525,13.149886,11.993284,11.799688,10.917855,11.5385065,12.759767
1.0,inf,NRE,RS_stat,46.487053326948896,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,11.754776,0,11.959636,11.596506,11.113579,11.933118,11.827625,12.667827,12.244393,11.415577,10.610487,11.600199,9.661583,11.248376,12.069514,15.330525,13.149886,11.993284,11.799688,10.917855,11.5385065,12.759767
1.0,inf,NRE,RS_stat,45.48114162277891,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,11.754776,0,11.959636,11.596506,11.113579,11.933118,11.827625,12.667827,12.244393,11.415577,10.610487,11.600199,9.661583,11.248376,12.069514,15.330525,13.149886,11.993284,11.799688,10.917855,11.5385065,12.759767
1.0,inf,NRE,RS_stat,46.315675387255396,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,11.754776,0,11.959636,11.596506,11.113579,11.933118,11.827625,12.667827,12.244393,11.415577,10.610487,11.600199,9.661583,11.248376,12.069514,15.330525,13.149886,11.993284,11.799688,10.917855,11.5385065,12.759767
1.0,inf,NRE,RS_pvalue,0.0,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,11.754776,0,11.959636,11.596506,11.113579,11.933118,11.827625,12.667827,12.244393,11.415577,10.610487,11.600199,9.661583,11.248376,12.069514,15.330525,13.149886,11.993284,11.799688,10.917855,11.5385065,12.759767
1.0,inf,NRE,RS_pvalue,0.0,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,11.754776,0,11.959636,11.596506,11.113579,11.933118,11.827625,12.667827,12.244393,11.415577,10.610487,11.600199,9.661583,11.248376,12.069514,15.330525,13.149886,11.993284,11.799688,10.917855,11.5385065,12.759767
1.0,inf,NRE,RS_pvalue,0.0,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,11.754776,0,11.959636,11.596506,11.113579,11.933118,11.827625,12.667827,12.244393,11.415577,10.610487,11.600199,9.661583,11.248376,12.069514,15.330525,13.149886,11.993284,11.799688,10.917855,11.5385065,12.759767
1.0,inf,CORRECTED_NRE,C2ST,0.632099986076355,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,11.754776,0,11.959636,11.596506,11.113579,11.933118,11.827625,12.667827,12.244393,11.415577,10.610487,11.600199,9.661583,11.248376,12.069514,15.330525,13.149886,11.993284,11.799688,10.917855,11.5385065,12.759767
1.0,inf,CORRECTED_NRE,C2ST,0.6316999793052673,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,11.754776,0,11.959636,11.596506,11.113579,11.933118,11.827625,12.667827,12.244393,11.415577,10.610487,11.600199,9.661583,11.248376,12.069514,15.330525,13.149886,11.993284,11.799688,10.917855,11.5385065,12.759767
1.0,inf,CORRECTED_NRE,C2ST,0.6405500173568726,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,11.754776,0,11.959636,11.596506,11.113579,11.933118,11.827625,12.667827,12.244393,11.415577,10.610487,11.600199,9.661583,11.248376,12.069514,15.330525,13.149886,11.993284,11.799688,10.917855,11.5385065,12.759767
1.0,inf,CORRECTED_NRE,RS_stat,45.7293213933356,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,11.754776,0,11.959636,11.596506,11.113579,11.933118,11.827625,12.667827,12.244393,11.415577,10.610487,11.600199,9.661583,11.248376,12.069514,15.330525,13.149886,11.993284,11.799688,10.917855,11.5385065,12.759767
1.0,inf,CORRECTED_NRE,RS_stat,46.17707814928226,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,11.754776,0,11.959636,11.596506,11.113579,11.933118,11.827625,12.667827,12.244393,11.415577,10.610487,11.600199,9.661583,11.248376,12.069514,15.330525,13.149886,11.993284,11.799688,10.917855,11.5385065,12.759767
1.0,inf,CORRECTED_NRE,RS_stat,47.00468125579582,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,11.754776,0,11.959636,11.596506,11.113579,11.933118,11.827625,12.667827,12.244393,11.415577,10.610487,11.600199,9.661583,11.248376,12.069514,15.330525,13.149886,11.993284,11.799688,10.917855,11.5385065,12.759767
1.0,inf,CORRECTED_NRE,RS_pvalue,0.0,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,11.754776,0,11.959636,11.596506,11.113579,11.933118,11.827625,12.667827,12.244393,11.415577,10.610487,11.600199,9.661583,11.248376,12.069514,15.330525,13.149886,11.993284,11.799688,10.917855,11.5385065,12.759767
1.0,inf,CORRECTED_NRE,RS_pvalue,0.0,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,11.754776,0,11.959636,11.596506,11.113579,11.933118,11.827625,12.667827,12.244393,11.415577,10.610487,11.600199,9.661583,11.248376,12.069514,15.330525,13.149886,11.993284,11.799688,10.917855,11.5385065,12.759767
1.0,inf,CORRECTED_NRE,RS_pvalue,0.0,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,11.754776,0,11.959636,11.596506,11.113579,11.933118,11.827625,12.667827,12.244393,11.415577,10.610487,11.600199,9.661583,11.248376,12.069514,15.330525,13.149886,11.993284,11.799688,10.917855,11.5385065,12.759767
1.0,inf,ALL,TIME_SIMULATION,0.008801937103271484,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,11.754776,0,11.959636,11.596506,11.113579,11.933118,11.827625,12.667827,12.244393,11.415577,10.610487,11.600199,9.661583,11.248376,12.069514,15.330525,13.149886,11.993284,11.799688,10.917855,11.5385065,12.759767
1.0,inf,ALL,TIME_TRAINING,5.489423990249634,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,11.754776,0,11.959636,11.596506,11.113579,11.933118,11.827625,12.667827,12.244393,11.415577,10.610487,11.600199,9.661583,11.248376,12.069514,15.330525,13.149886,11.993284,11.799688,10.917855,11.5385065,12.759767
1.0,inf,ALL,TIME_EVAL,13.944499969482422,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,11.754776,0,11.959636,11.596506,11.113579,11.933118,11.827625,12.667827,12.244393,11.415577,10.610487,11.600199,9.661583,11.248376,12.069514,15.330525,13.149886,11.993284,11.799688,10.917855,11.5385065,12.759767
1.0,inf,ALL,NN_TRAIN_ACCURACY,"[0.50365424, 0.69304436, 0.8363155, 0.8824345, 0.91003025, 0.92452115, 0.93510586, 0.94291836, 0.95022684, 0.9564012, 0.95866936, 0.9609375, 0.96383566, 0.96496975, 0.9672379, 0.968498, 0.96812, 0.97101814, 0.9717742, 0.97101814, 0.97215223, 0.9719002, 0.9734123, 0.97278225, 0.9753024, 0.97442037, 0.9750504, 0.9755544, 0.9776966, 0.9768145, 0.9773185, 0.9780746, 0.9763105, 0.9758065, 0.9774445, 0.9751764, 0.9759325, 0.9774445, 0.9753024, 0.9769405, 0.9771925, 0.9774445, 0.9769405, 0.97366434, 0.97895664, 0.97870463, 0.97870463, 0.97895664, 0.9797127, 0.9784526, 0.9798387, 0.9778226, 0.9780746, 0.97996473, 0.9769405, 0.9779486, 0.9782006, 0.9797127, 0.9798387, 0.97920865, 0.97933465, 0.98072076, 0.97895664, 0.9785786, 0.97908264, 0.98059475, 0.97883064, 0.97996473, 0.9795867, 0.98072076, 0.98072076, 0.98097277, 0.98021674, 0.9782006, 0.98198086, 0.97946066, 0.98059475, 0.98172885, 0.9763105, 0.98059475, 0.98172885, 0.9810988, 0.98198086, 0.98172885, 0.97870463, 0.9812248, 0.98210686, 0.98147684, 0.9833669, 0.9833669, 0.9824849, 0.98223287, 0.983493, 0.9829889, 0.98198086, 0.9832409, 0.98172885, 0.98059475, 0.9783266, 0.97946066, 0.983745]",1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,11.754776,0,11.959636,11.596506,11.113579,11.933118,11.827625,12.667827,12.244393,11.415577,10.610487,11.600199,9.661583,11.248376,12.069514,15.330525,13.149886,11.993284,11.799688,10.917855,11.5385065,12.759767
