alpha,epsilon,method,metric,metric_value,SIGMA,MU0,SIGMA0,N_EPOCH,NUM_LAYERS,HIDDEN_SIZE,BATCH_SIZE,NUM_BATCH,LEARNING_RATE,WDECAY,PATIENCE,COOLDOWN,FACTOR,RTOL,ACCUMULATION_SIZE,LEARNING_RATE_MIN,true_theta_1,index_marginal,xobs_1,xobs_2,xobs_3,xobs_4,xobs_5,xobs_6,xobs_7,xobs_8,xobs_9,xobs_10,xobs_11,xobs_12,xobs_13,xobs_14,xobs_15,xobs_16,xobs_17,xobs_18,xobs_19,xobs_20
1.0,inf,ABC,C2ST,0.99795001745224,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,23.051544,0,23.462532,22.672981,24.064985,23.788794,23.259054,21.97478,23.574633,23.77452,22.824041,23.979204,23.777115,23.971746,22.980452,24.403578,23.349628,25.026289,25.172192,22.230362,25.07486,24.219542
1.0,inf,ABC,C2ST,0.9980499744415283,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,23.051544,0,23.462532,22.672981,24.064985,23.788794,23.259054,21.97478,23.574633,23.77452,22.824041,23.979204,23.777115,23.971746,22.980452,24.403578,23.349628,25.026289,25.172192,22.230362,25.07486,24.219542
1.0,inf,ABC,C2ST,0.9979000091552734,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,23.051544,0,23.462532,22.672981,24.064985,23.788794,23.259054,21.97478,23.574633,23.77452,22.824041,23.979204,23.777115,23.971746,22.980452,24.403578,23.349628,25.026289,25.172192,22.230362,25.07486,24.219542
1.0,inf,ABC,RS_stat,120.05891222100115,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,23.051544,0,23.462532,22.672981,24.064985,23.788794,23.259054,21.97478,23.574633,23.77452,22.824041,23.979204,23.777115,23.971746,22.980452,24.403578,23.349628,25.026289,25.172192,22.230362,25.07486,24.219542
1.0,inf,ABC,RS_stat,120.06017735082546,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,23.051544,0,23.462532,22.672981,24.064985,23.788794,23.259054,21.97478,23.574633,23.77452,22.824041,23.979204,23.777115,23.971746,22.980452,24.403578,23.349628,25.026289,25.172192,22.230362,25.07486,24.219542
1.0,inf,ABC,RS_stat,120.0601308116838,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,23.051544,0,23.462532,22.672981,24.064985,23.788794,23.259054,21.97478,23.574633,23.77452,22.824041,23.979204,23.777115,23.971746,22.980452,24.403578,23.349628,25.026289,25.172192,22.230362,25.07486,24.219542
1.0,inf,ABC,RS_pvalue,0.0,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,23.051544,0,23.462532,22.672981,24.064985,23.788794,23.259054,21.97478,23.574633,23.77452,22.824041,23.979204,23.777115,23.971746,22.980452,24.403578,23.349628,25.026289,25.172192,22.230362,25.07486,24.219542
1.0,inf,ABC,RS_pvalue,0.0,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,23.051544,0,23.462532,22.672981,24.064985,23.788794,23.259054,21.97478,23.574633,23.77452,22.824041,23.979204,23.777115,23.971746,22.980452,24.403578,23.349628,25.026289,25.172192,22.230362,25.07486,24.219542
1.0,inf,ABC,RS_pvalue,0.0,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,23.051544,0,23.462532,22.672981,24.064985,23.788794,23.259054,21.97478,23.574633,23.77452,22.824041,23.979204,23.777115,23.971746,22.980452,24.403578,23.349628,25.026289,25.172192,22.230362,25.07486,24.219542
1.0,inf,NRE,C2ST,0.6384000182151794,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,23.051544,0,23.462532,22.672981,24.064985,23.788794,23.259054,21.97478,23.574633,23.77452,22.824041,23.979204,23.777115,23.971746,22.980452,24.403578,23.349628,25.026289,25.172192,22.230362,25.07486,24.219542
1.0,inf,NRE,C2ST,0.6440500020980835,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,23.051544,0,23.462532,22.672981,24.064985,23.788794,23.259054,21.97478,23.574633,23.77452,22.824041,23.979204,23.777115,23.971746,22.980452,24.403578,23.349628,25.026289,25.172192,22.230362,25.07486,24.219542
1.0,inf,NRE,C2ST,0.6419000029563904,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,23.051544,0,23.462532,22.672981,24.064985,23.788794,23.259054,21.97478,23.574633,23.77452,22.824041,23.979204,23.777115,23.971746,22.980452,24.403578,23.349628,25.026289,25.172192,22.230362,25.07486,24.219542
1.0,inf,NRE,RS_stat,39.64165017267093,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,23.051544,0,23.462532,22.672981,24.064985,23.788794,23.259054,21.97478,23.574633,23.77452,22.824041,23.979204,23.777115,23.971746,22.980452,24.403578,23.349628,25.026289,25.172192,22.230362,25.07486,24.219542
1.0,inf,NRE,RS_stat,39.88201749100188,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,23.051544,0,23.462532,22.672981,24.064985,23.788794,23.259054,21.97478,23.574633,23.77452,22.824041,23.979204,23.777115,23.971746,22.980452,24.403578,23.349628,25.026289,25.172192,22.230362,25.07486,24.219542
1.0,inf,NRE,RS_stat,39.24205285533108,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,23.051544,0,23.462532,22.672981,24.064985,23.788794,23.259054,21.97478,23.574633,23.77452,22.824041,23.979204,23.777115,23.971746,22.980452,24.403578,23.349628,25.026289,25.172192,22.230362,25.07486,24.219542
1.0,inf,NRE,RS_pvalue,0.0,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,23.051544,0,23.462532,22.672981,24.064985,23.788794,23.259054,21.97478,23.574633,23.77452,22.824041,23.979204,23.777115,23.971746,22.980452,24.403578,23.349628,25.026289,25.172192,22.230362,25.07486,24.219542
1.0,inf,NRE,RS_pvalue,0.0,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,23.051544,0,23.462532,22.672981,24.064985,23.788794,23.259054,21.97478,23.574633,23.77452,22.824041,23.979204,23.777115,23.971746,22.980452,24.403578,23.349628,25.026289,25.172192,22.230362,25.07486,24.219542
1.0,inf,NRE,RS_pvalue,0.0,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,23.051544,0,23.462532,22.672981,24.064985,23.788794,23.259054,21.97478,23.574633,23.77452,22.824041,23.979204,23.777115,23.971746,22.980452,24.403578,23.349628,25.026289,25.172192,22.230362,25.07486,24.219542
1.0,inf,CORRECTED_NRE,C2ST,0.6413999795913696,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,23.051544,0,23.462532,22.672981,24.064985,23.788794,23.259054,21.97478,23.574633,23.77452,22.824041,23.979204,23.777115,23.971746,22.980452,24.403578,23.349628,25.026289,25.172192,22.230362,25.07486,24.219542
1.0,inf,CORRECTED_NRE,C2ST,0.6423500180244446,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,23.051544,0,23.462532,22.672981,24.064985,23.788794,23.259054,21.97478,23.574633,23.77452,22.824041,23.979204,23.777115,23.971746,22.980452,24.403578,23.349628,25.026289,25.172192,22.230362,25.07486,24.219542
1.0,inf,CORRECTED_NRE,C2ST,0.6393499970436096,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,23.051544,0,23.462532,22.672981,24.064985,23.788794,23.259054,21.97478,23.574633,23.77452,22.824041,23.979204,23.777115,23.971746,22.980452,24.403578,23.349628,25.026289,25.172192,22.230362,25.07486,24.219542
1.0,inf,CORRECTED_NRE,RS_stat,38.1760934112915,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,23.051544,0,23.462532,22.672981,24.064985,23.788794,23.259054,21.97478,23.574633,23.77452,22.824041,23.979204,23.777115,23.971746,22.980452,24.403578,23.349628,25.026289,25.172192,22.230362,25.07486,24.219542
1.0,inf,CORRECTED_NRE,RS_stat,40.20788088668459,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,23.051544,0,23.462532,22.672981,24.064985,23.788794,23.259054,21.97478,23.574633,23.77452,22.824041,23.979204,23.777115,23.971746,22.980452,24.403578,23.349628,25.026289,25.172192,22.230362,25.07486,24.219542
1.0,inf,CORRECTED_NRE,RS_stat,39.8113147371232,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,23.051544,0,23.462532,22.672981,24.064985,23.788794,23.259054,21.97478,23.574633,23.77452,22.824041,23.979204,23.777115,23.971746,22.980452,24.403578,23.349628,25.026289,25.172192,22.230362,25.07486,24.219542
1.0,inf,CORRECTED_NRE,RS_pvalue,0.0,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,23.051544,0,23.462532,22.672981,24.064985,23.788794,23.259054,21.97478,23.574633,23.77452,22.824041,23.979204,23.777115,23.971746,22.980452,24.403578,23.349628,25.026289,25.172192,22.230362,25.07486,24.219542
1.0,inf,CORRECTED_NRE,RS_pvalue,0.0,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,23.051544,0,23.462532,22.672981,24.064985,23.788794,23.259054,21.97478,23.574633,23.77452,22.824041,23.979204,23.777115,23.971746,22.980452,24.403578,23.349628,25.026289,25.172192,22.230362,25.07486,24.219542
1.0,inf,CORRECTED_NRE,RS_pvalue,0.0,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,23.051544,0,23.462532,22.672981,24.064985,23.788794,23.259054,21.97478,23.574633,23.77452,22.824041,23.979204,23.777115,23.971746,22.980452,24.403578,23.349628,25.026289,25.172192,22.230362,25.07486,24.219542
1.0,inf,ALL,TIME_SIMULATION,0.008169174194335938,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,23.051544,0,23.462532,22.672981,24.064985,23.788794,23.259054,21.97478,23.574633,23.77452,22.824041,23.979204,23.777115,23.971746,22.980452,24.403578,23.349628,25.026289,25.172192,22.230362,25.07486,24.219542
1.0,inf,ALL,TIME_TRAINING,5.2044878005981445,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,23.051544,0,23.462532,22.672981,24.064985,23.788794,23.259054,21.97478,23.574633,23.77452,22.824041,23.979204,23.777115,23.971746,22.980452,24.403578,23.349628,25.026289,25.172192,22.230362,25.07486,24.219542
1.0,inf,ALL,TIME_EVAL,21.08530306816101,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,23.051544,0,23.462532,22.672981,24.064985,23.788794,23.259054,21.97478,23.574633,23.77452,22.824041,23.979204,23.777115,23.971746,22.980452,24.403578,23.349628,25.026289,25.172192,22.230362,25.07486,24.219542
1.0,inf,ALL,NN_TRAIN_ACCURACY,"[0.4716482, 0.74659777, 0.8513105, 0.9002016, 0.921875, 0.937878, 0.94153225, 0.9512349, 0.95551914, 0.95753527, 0.9610635, 0.9613155, 0.96648186, 0.968372, 0.9673639, 0.9706401, 0.97240424, 0.97114414, 0.9746724, 0.9734123, 0.9753024, 0.97429436, 0.9769405, 0.9766885, 0.9746724, 0.9760585, 0.9761845, 0.97883064, 0.9771925, 0.9764365, 0.9782006, 0.9785786, 0.9773185, 0.97870463, 0.97895664, 0.9782006, 0.9771925, 0.9746724, 0.9765625, 0.97870463, 0.9755544, 0.9763105, 0.9785786, 0.97883064, 0.97946066, 0.9798387, 0.9795867, 0.9768145, 0.9770665, 0.97946066, 0.97996473, 0.9798387, 0.9782006, 0.9798387, 0.9813508, 0.98059475, 0.9784526, 0.97920865, 0.98009074, 0.97908264, 0.98046875, 0.98046875, 0.98097277, 0.97920865, 0.98097277, 0.98034275, 0.98046875, 0.9798387, 0.97920865, 0.98034275, 0.9810988, 0.98009074, 0.97920865, 0.9812248, 0.98059475, 0.9824849, 0.98160285, 0.98198086, 0.98198086, 0.9831149, 0.9824849, 0.9832409, 0.9826109, 0.9813508, 0.98185486, 0.9831149, 0.9813508, 0.9826109, 0.9829889, 0.983745, 0.98185486, 0.9828629, 0.9827369, 0.98034275, 0.984375, 0.98210686, 0.983493, 0.983493, 0.983493, 0.98034275, 0.97933465]",1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,23.051544,0,23.462532,22.672981,24.064985,23.788794,23.259054,21.97478,23.574633,23.77452,22.824041,23.979204,23.777115,23.971746,22.980452,24.403578,23.349628,25.026289,25.172192,22.230362,25.07486,24.219542
1.0,inf,ALL,NN_TEST_ACCURACY,"[0.49386162, 0.8376116, 0.8889509, 0.91183037, 0.93359375, 0.93470985, 0.93359375, 0.94754463, 0.95535713, 0.95647323, 0.95647323, 0.9609375, 0.9598214, 0.9609375, 0.9620536, 0.96875, 0.9670759, 0.968192, 0.96428573, 0.9704241, 0.969308, 0.96651787, 0.97154015, 0.9698661, 0.97265625, 0.97321427, 0.97154015, 0.97321427, 0.97265625, 0.97209823, 0.97209823, 0.9754464, 0.97377235, 0.9754464, 0.9765625, 0.97209823, 0.968192, 0.9676339, 0.97321427, 0.97154015, 0.96875, 0.97098213, 0.96651787, 0.97321427, 0.97265625, 0.97098213, 0.97321427, 0.96484375, 0.9748884, 0.97265625, 0.97377235, 0.97098213, 0.97265625, 0.97154015, 0.97377235, 0.9748884, 0.9754464, 0.97433037, 0.97265625, 0.97433037, 0.9704241, 0.97377235, 0.97377235, 0.9704241, 0.97265625, 0.97433037, 0.97098213, 0.96651787, 0.97433037, 0.9771205, 0.97321427, 0.97098213, 0.97377235, 0.97321427, 0.9754464, 0.9765625, 0.96651787, 0.97265625, 0.97433037, 0.97265625, 0.97265625, 0.97265625, 0.97321427, 0.9698661, 0.97209823, 0.97209823, 0.97154015, 0.97209823, 0.97265625, 0.97377235, 0.97265625, 0.9704241, 0.9704241, 0.97433037, 0.97098213, 0.9670759, 0.97098213, 0.97154015, 0.9609375, 0.97209823, 0.97265625]",1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,23.051544,0,23.462532,22.672981,24.064985,23.788794,23.259054,21.97478,23.574633,23.77452,22.824041,23.979204,23.777115,23.971746,22.980452,24.403578,23.349628,25.026289,25.172192,22.230362,25.07486,24.219542
0.9,1325.8739013671875,ABC,C2ST,0.9968000054359436,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,23.051544,0,23.462532,22.672981,24.064985,23.788794,23.259054,21.97478,23.574633,23.77452,22.824041,23.979204,23.777115,23.971746,22.980452,24.403578,23.349628,25.026289,25.172192,22.230362,25.07486,24.219542
0.9,1325.8739013671875,ABC,C2ST,0.9969499707221985,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,23.051544,0,23.462532,22.672981,24.064985,23.788794,23.259054,21.97478,23.574633,23.77452,22.824041,23.979204,23.777115,23.971746,22.980452,24.403578,23.349628,25.026289,25.172192,22.230362,25.07486,24.219542
