alpha,epsilon,method,metric,metric_value,SIGMA,MU0,SIGMA0,N_EPOCH,NUM_LAYERS,HIDDEN_SIZE,BATCH_SIZE,NUM_BATCH,LEARNING_RATE,WDECAY,PATIENCE,COOLDOWN,FACTOR,RTOL,ACCUMULATION_SIZE,LEARNING_RATE_MIN,true_theta_1,index_marginal,xobs_1,xobs_2,xobs_3,xobs_4,xobs_5,xobs_6,xobs_7,xobs_8,xobs_9,xobs_10,xobs_11,xobs_12,xobs_13,xobs_14,xobs_15,xobs_16,xobs_17,xobs_18,xobs_19,xobs_20
1.0,inf,ABC,C2ST,0.9724000096321106,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,0.8297315,0,1.6075554,0.7859851,0.53800094,-1.0648255,-0.024613738,0.6389144,1.7380583,0.6375272,-0.60559577,1.682928,-0.10570115,1.3218932,-0.15937322,0.2152664,1.4119554,0.67995596,0.07173693,0.7921918,1.4288428,0.8585062
1.0,inf,ABC,C2ST,0.9718000292778015,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,0.8297315,0,1.6075554,0.7859851,0.53800094,-1.0648255,-0.024613738,0.6389144,1.7380583,0.6375272,-0.60559577,1.682928,-0.10570115,1.3218932,-0.15937322,0.2152664,1.4119554,0.67995596,0.07173693,0.7921918,1.4288428,0.8585062
1.0,inf,ABC,C2ST,0.9715499877929688,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,0.8297315,0,1.6075554,0.7859851,0.53800094,-1.0648255,-0.024613738,0.6389144,1.7380583,0.6375272,-0.60559577,1.682928,-0.10570115,1.3218932,-0.15937322,0.2152664,1.4119554,0.67995596,0.07173693,0.7921918,1.4288428,0.8585062
1.0,inf,ABC,RS_stat,7.1175812006401875,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,0.8297315,0,1.6075554,0.7859851,0.53800094,-1.0648255,-0.024613738,0.6389144,1.7380583,0.6375272,-0.60559577,1.682928,-0.10570115,1.3218932,-0.15937322,0.2152664,1.4119554,0.67995596,0.07173693,0.7921918,1.4288428,0.8585062
1.0,inf,ABC,RS_stat,7.082378014125569,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,0.8297315,0,1.6075554,0.7859851,0.53800094,-1.0648255,-0.024613738,0.6389144,1.7380583,0.6375272,-0.60559577,1.682928,-0.10570115,1.3218932,-0.15937322,0.2152664,1.4119554,0.67995596,0.07173693,0.7921918,1.4288428,0.8585062
1.0,inf,ABC,RS_stat,7.1329905553829835,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,0.8297315,0,1.6075554,0.7859851,0.53800094,-1.0648255,-0.024613738,0.6389144,1.7380583,0.6375272,-0.60559577,1.682928,-0.10570115,1.3218932,-0.15937322,0.2152664,1.4119554,0.67995596,0.07173693,0.7921918,1.4288428,0.8585062
1.0,inf,ABC,RS_pvalue,1.0983751237652256e-12,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,0.8297315,0,1.6075554,0.7859851,0.53800094,-1.0648255,-0.024613738,0.6389144,1.7380583,0.6375272,-0.60559577,1.682928,-0.10570115,1.3218932,-0.15937322,0.2152664,1.4119554,0.67995596,0.07173693,0.7921918,1.4288428,0.8585062
1.0,inf,ABC,RS_pvalue,1.4170148295815383e-12,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,0.8297315,0,1.6075554,0.7859851,0.53800094,-1.0648255,-0.024613738,0.6389144,1.7380583,0.6375272,-0.60559577,1.682928,-0.10570115,1.3218932,-0.15937322,0.2152664,1.4119554,0.67995596,0.07173693,0.7921918,1.4288428,0.8585062
1.0,inf,ABC,RS_pvalue,9.821129838629558e-13,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,0.8297315,0,1.6075554,0.7859851,0.53800094,-1.0648255,-0.024613738,0.6389144,1.7380583,0.6375272,-0.60559577,1.682928,-0.10570115,1.3218932,-0.15937322,0.2152664,1.4119554,0.67995596,0.07173693,0.7921918,1.4288428,0.8585062
1.0,inf,NRE,C2ST,0.6147500276565552,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,0.8297315,0,1.6075554,0.7859851,0.53800094,-1.0648255,-0.024613738,0.6389144,1.7380583,0.6375272,-0.60559577,1.682928,-0.10570115,1.3218932,-0.15937322,0.2152664,1.4119554,0.67995596,0.07173693,0.7921918,1.4288428,0.8585062
