alpha,epsilon,method,metric,metric_value,SIGMA,MU0,SIGMA0,N_EPOCH,NUM_LAYERS,HIDDEN_SIZE,BATCH_SIZE,NUM_BATCH,LEARNING_RATE,WDECAY,PATIENCE,COOLDOWN,FACTOR,RTOL,ACCUMULATION_SIZE,LEARNING_RATE_MIN,true_theta_1,index_marginal,xobs_1,xobs_2,xobs_3,xobs_4,xobs_5,xobs_6,xobs_7,xobs_8,xobs_9,xobs_10,xobs_11,xobs_12,xobs_13,xobs_14,xobs_15,xobs_16,xobs_17,xobs_18,xobs_19,xobs_20
1.0,inf,ABC,C2ST,0.9787499904632568,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,-6.2336473,0,-5.6861463,-6.4179688,-6.5869827,-8.05726,-6.079362,-4.7060485,-6.7125664,-4.8017845,-5.4537497,-5.5516186,-7.7284317,-6.819495,-6.188313,-5.4884253,-6.5944467,-4.6208262,-8.016188,-5.5017786,-6.09493,-5.330301
1.0,inf,ABC,C2ST,0.9787499904632568,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,-6.2336473,0,-5.6861463,-6.4179688,-6.5869827,-8.05726,-6.079362,-4.7060485,-6.7125664,-4.8017845,-5.4537497,-5.5516186,-7.7284317,-6.819495,-6.188313,-5.4884253,-6.5944467,-4.6208262,-8.016188,-5.5017786,-6.09493,-5.330301
1.0,inf,ABC,C2ST,0.9783499836921692,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,-6.2336473,0,-5.6861463,-6.4179688,-6.5869827,-8.05726,-6.079362,-4.7060485,-6.7125664,-4.8017845,-5.4537497,-5.5516186,-7.7284317,-6.819495,-6.188313,-5.4884253,-6.5944467,-4.6208262,-8.016188,-5.5017786,-6.09493,-5.330301
1.0,inf,ABC,RS_stat,-53.7808941782987,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,-6.2336473,0,-5.6861463,-6.4179688,-6.5869827,-8.05726,-6.079362,-4.7060485,-6.7125664,-4.8017845,-5.4537497,-5.5516186,-7.7284317,-6.819495,-6.188313,-5.4884253,-6.5944467,-4.6208262,-8.016188,-5.5017786,-6.09493,-5.330301
1.0,inf,ABC,RS_stat,-53.777003261114004,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,-6.2336473,0,-5.6861463,-6.4179688,-6.5869827,-8.05726,-6.079362,-4.7060485,-6.7125664,-4.8017845,-5.4537497,-5.5516186,-7.7284317,-6.819495,-6.188313,-5.4884253,-6.5944467,-4.6208262,-8.016188,-5.5017786,-6.09493,-5.330301
1.0,inf,ABC,RS_stat,-53.764306648443636,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,-6.2336473,0,-5.6861463,-6.4179688,-6.5869827,-8.05726,-6.079362,-4.7060485,-6.7125664,-4.8017845,-5.4537497,-5.5516186,-7.7284317,-6.819495,-6.188313,-5.4884253,-6.5944467,-4.6208262,-8.016188,-5.5017786,-6.09493,-5.330301
1.0,inf,ABC,RS_pvalue,0.0,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,-6.2336473,0,-5.6861463,-6.4179688,-6.5869827,-8.05726,-6.079362,-4.7060485,-6.7125664,-4.8017845,-5.4537497,-5.5516186,-7.7284317,-6.819495,-6.188313,-5.4884253,-6.5944467,-4.6208262,-8.016188,-5.5017786,-6.09493,-5.330301
1.0,inf,ABC,RS_pvalue,0.0,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,-6.2336473,0,-5.6861463,-6.4179688,-6.5869827,-8.05726,-6.079362,-4.7060485,-6.7125664,-4.8017845,-5.4537497,-5.5516186,-7.7284317,-6.819495,-6.188313,-5.4884253,-6.5944467,-4.6208262,-8.016188,-5.5017786,-6.09493,-5.330301
1.0,inf,ABC,RS_pvalue,0.0,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,-6.2336473,0,-5.6861463,-6.4179688,-6.5869827,-8.05726,-6.079362,-4.7060485,-6.7125664,-4.8017845,-5.4537497,-5.5516186,-7.7284317,-6.819495,-6.188313,-5.4884253,-6.5944467,-4.6208262,-8.016188,-5.5017786,-6.09493,-5.330301
1.0,inf,NRE,C2ST,0.566100001335144,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,-6.2336473,0,-5.6861463,-6.4179688,-6.5869827,-8.05726,-6.079362,-4.7060485,-6.7125664,-4.8017845,-5.4537497,-5.5516186,-7.7284317,-6.819495,-6.188313,-5.4884253,-6.5944467,-4.6208262,-8.016188,-5.5017786,-6.09493,-5.330301
1.0,inf,NRE,C2ST,0.5569499731063843,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,-6.2336473,0,-5.6861463,-6.4179688,-6.5869827,-8.05726,-6.079362,-4.7060485,-6.7125664,-4.8017845,-5.4537497,-5.5516186,-7.7284317,-6.819495,-6.188313,-5.4884253,-6.5944467,-4.6208262,-8.016188,-5.5017786,-6.09493,-5.330301
1.0,inf,NRE,C2ST,0.5621500015258789,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,-6.2336473,0,-5.6861463,-6.4179688,-6.5869827,-8.05726,-6.079362,-4.7060485,-6.7125664,-4.8017845,-5.4537497,-5.5516186,-7.7284317,-6.819495,-6.188313,-5.4884253,-6.5944467,-4.6208262,-8.016188,-5.5017786,-6.09493,-5.330301
1.0,inf,NRE,RS_stat,20.03741641449798,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,-6.2336473,0,-5.6861463,-6.4179688,-6.5869827,-8.05726,-6.079362,-4.7060485,-6.7125664,-4.8017845,-5.4537497,-5.5516186,-7.7284317,-6.819495,-6.188313,-5.4884253,-6.5944467,-4.6208262,-8.016188,-5.5017786,-6.09493,-5.330301
1.0,inf,NRE,RS_stat,19.189153603235074,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,-6.2336473,0,-5.6861463,-6.4179688,-6.5869827,-8.05726,-6.079362,-4.7060485,-6.7125664,-4.8017845,-5.4537497,-5.5516186,-7.7284317,-6.819495,-6.188313,-5.4884253,-6.5944467,-4.6208262,-8.016188,-5.5017786,-6.09493,-5.330301
1.0,inf,NRE,RS_stat,20.233341301982758,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,-6.2336473,0,-5.6861463,-6.4179688,-6.5869827,-8.05726,-6.079362,-4.7060485,-6.7125664,-4.8017845,-5.4537497,-5.5516186,-7.7284317,-6.819495,-6.188313,-5.4884253,-6.5944467,-4.6208262,-8.016188,-5.5017786,-6.09493,-5.330301
1.0,inf,NRE,RS_pvalue,2.599130439271871e-89,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,-6.2336473,0,-5.6861463,-6.4179688,-6.5869827,-8.05726,-6.079362,-4.7060485,-6.7125664,-4.8017845,-5.4537497,-5.5516186,-7.7284317,-6.819495,-6.188313,-5.4884253,-6.5944467,-4.6208262,-8.016188,-5.5017786,-6.09493,-5.330301
1.0,inf,NRE,RS_pvalue,4.5600588100477467e-82,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,-6.2336473,0,-5.6861463,-6.4179688,-6.5869827,-8.05726,-6.079362,-4.7060485,-6.7125664,-4.8017845,-5.4537497,-5.5516186,-7.7284317,-6.819495,-6.188313,-5.4884253,-6.5944467,-4.6208262,-8.016188,-5.5017786,-6.09493,-5.330301
1.0,inf,NRE,RS_pvalue,4.981057686356362e-91,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,-6.2336473,0,-5.6861463,-6.4179688,-6.5869827,-8.05726,-6.079362,-4.7060485,-6.7125664,-4.8017845,-5.4537497,-5.5516186,-7.7284317,-6.819495,-6.188313,-5.4884253,-6.5944467,-4.6208262,-8.016188,-5.5017786,-6.09493,-5.330301
1.0,inf,CORRECTED_NRE,C2ST,0.5590999722480774,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,-6.2336473,0,-5.6861463,-6.4179688,-6.5869827,-8.05726,-6.079362,-4.7060485,-6.7125664,-4.8017845,-5.4537497,-5.5516186,-7.7284317,-6.819495,-6.188313,-5.4884253,-6.5944467,-4.6208262,-8.016188,-5.5017786,-6.09493,-5.330301
1.0,inf,CORRECTED_NRE,C2ST,0.5589500069618225,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,-6.2336473,0,-5.6861463,-6.4179688,-6.5869827,-8.05726,-6.079362,-4.7060485,-6.7125664,-4.8017845,-5.4537497,-5.5516186,-7.7284317,-6.819495,-6.188313,-5.4884253,-6.5944467,-4.6208262,-8.016188,-5.5017786,-6.09493,-5.330301
1.0,inf,CORRECTED_NRE,C2ST,0.5567499995231628,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,-6.2336473,0,-5.6861463,-6.4179688,-6.5869827,-8.05726,-6.079362,-4.7060485,-6.7125664,-4.8017845,-5.4537497,-5.5516186,-7.7284317,-6.819495,-6.188313,-5.4884253,-6.5944467,-4.6208262,-8.016188,-5.5017786,-6.09493,-5.330301
1.0,inf,CORRECTED_NRE,RS_stat,18.496135570798803,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,-6.2336473,0,-5.6861463,-6.4179688,-6.5869827,-8.05726,-6.079362,-4.7060485,-6.7125664,-4.8017845,-5.4537497,-5.5516186,-7.7284317,-6.819495,-6.188313,-5.4884253,-6.5944467,-4.6208262,-8.016188,-5.5017786,-6.09493,-5.330301
1.0,inf,CORRECTED_NRE,RS_stat,19.453827825363536,1.0,0,10.0,100,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,-6.2336473,0,-5.6861463,-6.4179688,-6.5869827,-8.05726,-6.079362,-4.7060485,-6.7125664,-4.8017845,-5.4537497,-5.5516186,-7.7284317,-6.819495,-6.188313,-5.4884253,-6.5944467,-4.6208262,-8.016188,-5.5017786,-6.09493,-5.330301
