alpha,epsilon,method,metric,metric_value,SIGMA,MU0,SIGMA0,N_EPOCH,NUM_LAYERS,HIDDEN_SIZE,BATCH_SIZE,NUM_BATCH,LEARNING_RATE,WDECAY,PATIENCE,COOLDOWN,FACTOR,RTOL,ACCUMULATION_SIZE,LEARNING_RATE_MIN,true_theta_1,index_marginal,xobs_1,xobs_2,xobs_3,xobs_4,xobs_5,xobs_6,xobs_7,xobs_8,xobs_9,xobs_10,xobs_11,xobs_12,xobs_13,xobs_14,xobs_15,xobs_16,xobs_17,xobs_18,xobs_19,xobs_20
1.0,inf,ABC,C2ST,0.986549973487854,1.0,0,20.0,200,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,-2.109089,0,-1.4689918,-1.6884689,-1.8437815,-1.8425307,-2.2447488,-0.70584154,-1.2324489,-2.5596325,-2.311623,-1.8841271,-1.8410362,-2.4412842,-0.8644476,-2.063386,-3.0047832,-2.7910404,-1.4426665,-2.3095586,-1.8827242,-2.0515323
1.0,inf,ABC,C2ST,0.986549973487854,1.0,0,20.0,200,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,-2.109089,0,-1.4689918,-1.6884689,-1.8437815,-1.8425307,-2.2447488,-0.70584154,-1.2324489,-2.5596325,-2.311623,-1.8841271,-1.8410362,-2.4412842,-0.8644476,-2.063386,-3.0047832,-2.7910404,-1.4426665,-2.3095586,-1.8827242,-2.0515323
1.0,inf,ABC,C2ST,0.9861999750137329,1.0,0,20.0,200,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,-2.109089,0,-1.4689918,-1.6884689,-1.8437815,-1.8425307,-2.2447488,-0.70584154,-1.2324489,-2.5596325,-2.311623,-1.8841271,-1.8410362,-2.4412842,-0.8644476,-2.063386,-3.0047832,-2.7910404,-1.4426665,-2.3095586,-1.8827242,-2.0515323
1.0,inf,ABC,RS_stat,-9.563364958856438,1.0,0,20.0,200,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,-2.109089,0,-1.4689918,-1.6884689,-1.8437815,-1.8425307,-2.2447488,-0.70584154,-1.2324489,-2.5596325,-2.311623,-1.8841271,-1.8410362,-2.4412842,-0.8644476,-2.063386,-3.0047832,-2.7910404,-1.4426665,-2.3095586,-1.8827242,-2.0515323
1.0,inf,ABC,RS_stat,-9.547813537260186,1.0,0,20.0,200,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,-2.109089,0,-1.4689918,-1.6884689,-1.8437815,-1.8425307,-2.2447488,-0.70584154,-1.2324489,-2.5596325,-2.311623,-1.8841271,-1.8410362,-2.4412842,-0.8644476,-2.063386,-3.0047832,-2.7910404,-1.4426665,-2.3095586,-1.8827242,-2.0515323
1.0,inf,ABC,RS_stat,-9.558853111545004,1.0,0,20.0,200,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,-2.109089,0,-1.4689918,-1.6884689,-1.8437815,-1.8425307,-2.2447488,-0.70584154,-1.2324489,-2.5596325,-2.311623,-1.8841271,-1.8410362,-2.4412842,-0.8644476,-2.063386,-3.0047832,-2.7910404,-1.4426665,-2.3095586,-1.8827242,-2.0515323
1.0,inf,ABC,RS_pvalue,1.1398893575755159e-21,1.0,0,20.0,200,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,-2.109089,0,-1.4689918,-1.6884689,-1.8437815,-1.8425307,-2.2447488,-0.70584154,-1.2324489,-2.5596325,-2.311623,-1.8841271,-1.8410362,-2.4412842,-0.8644476,-2.063386,-3.0047832,-2.7910404,-1.4426665,-2.3095586,-1.8827242,-2.0515323
1.0,inf,ABC,RS_pvalue,1.324622919662265e-21,1.0,0,20.0,200,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,-2.109089,0,-1.4689918,-1.6884689,-1.8437815,-1.8425307,-2.2447488,-0.70584154,-1.2324489,-2.5596325,-2.311623,-1.8841271,-1.8410362,-2.4412842,-0.8644476,-2.063386,-3.0047832,-2.7910404,-1.4426665,-2.3095586,-1.8827242,-2.0515323
1.0,inf,ABC,RS_pvalue,1.190688322062402e-21,1.0,0,20.0,200,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,-2.109089,0,-1.4689918,-1.6884689,-1.8437815,-1.8425307,-2.2447488,-0.70584154,-1.2324489,-2.5596325,-2.311623,-1.8841271,-1.8410362,-2.4412842,-0.8644476,-2.063386,-3.0047832,-2.7910404,-1.4426665,-2.3095586,-1.8827242,-2.0515323
1.0,inf,NRE,C2ST,0.6836000084877014,1.0,0,20.0,200,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,-2.109089,0,-1.4689918,-1.6884689,-1.8437815,-1.8425307,-2.2447488,-0.70584154,-1.2324489,-2.5596325,-2.311623,-1.8841271,-1.8410362,-2.4412842,-0.8644476,-2.063386,-3.0047832,-2.7910404,-1.4426665,-2.3095586,-1.8827242,-2.0515323
1.0,inf,NRE,C2ST,0.6851500272750854,1.0,0,20.0,200,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,-2.109089,0,-1.4689918,-1.6884689,-1.8437815,-1.8425307,-2.2447488,-0.70584154,-1.2324489,-2.5596325,-2.311623,-1.8841271,-1.8410362,-2.4412842,-0.8644476,-2.063386,-3.0047832,-2.7910404,-1.4426665,-2.3095586,-1.8827242,-2.0515323
1.0,inf,NRE,C2ST,0.6902499794960022,1.0,0,20.0,200,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,-2.109089,0,-1.4689918,-1.6884689,-1.8437815,-1.8425307,-2.2447488,-0.70584154,-1.2324489,-2.5596325,-2.311623,-1.8841271,-1.8410362,-2.4412842,-0.8644476,-2.063386,-3.0047832,-2.7910404,-1.4426665,-2.3095586,-1.8827242,-2.0515323
1.0,inf,NRE,RS_stat,-41.86219550773487,1.0,0,20.0,200,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,-2.109089,0,-1.4689918,-1.6884689,-1.8437815,-1.8425307,-2.2447488,-0.70584154,-1.2324489,-2.5596325,-2.311623,-1.8841271,-1.8410362,-2.4412842,-0.8644476,-2.063386,-3.0047832,-2.7910404,-1.4426665,-2.3095586,-1.8827242,-2.0515323
1.0,inf,NRE,RS_stat,-39.975165583012114,1.0,0,20.0,200,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,-2.109089,0,-1.4689918,-1.6884689,-1.8437815,-1.8425307,-2.2447488,-0.70584154,-1.2324489,-2.5596325,-2.311623,-1.8841271,-1.8410362,-2.4412842,-0.8644476,-2.063386,-3.0047832,-2.7910404,-1.4426665,-2.3095586,-1.8827242,-2.0515323
1.0,inf,NRE,RS_stat,-41.49315848517304,1.0,0,20.0,200,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,-2.109089,0,-1.4689918,-1.6884689,-1.8437815,-1.8425307,-2.2447488,-0.70584154,-1.2324489,-2.5596325,-2.311623,-1.8841271,-1.8410362,-2.4412842,-0.8644476,-2.063386,-3.0047832,-2.7910404,-1.4426665,-2.3095586,-1.8827242,-2.0515323
1.0,inf,NRE,RS_pvalue,0.0,1.0,0,20.0,200,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,-2.109089,0,-1.4689918,-1.6884689,-1.8437815,-1.8425307,-2.2447488,-0.70584154,-1.2324489,-2.5596325,-2.311623,-1.8841271,-1.8410362,-2.4412842,-0.8644476,-2.063386,-3.0047832,-2.7910404,-1.4426665,-2.3095586,-1.8827242,-2.0515323
1.0,inf,NRE,RS_pvalue,0.0,1.0,0,20.0,200,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,-2.109089,0,-1.4689918,-1.6884689,-1.8437815,-1.8425307,-2.2447488,-0.70584154,-1.2324489,-2.5596325,-2.311623,-1.8841271,-1.8410362,-2.4412842,-0.8644476,-2.063386,-3.0047832,-2.7910404,-1.4426665,-2.3095586,-1.8827242,-2.0515323
1.0,inf,NRE,RS_pvalue,0.0,1.0,0,20.0,200,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,-2.109089,0,-1.4689918,-1.6884689,-1.8437815,-1.8425307,-2.2447488,-0.70584154,-1.2324489,-2.5596325,-2.311623,-1.8841271,-1.8410362,-2.4412842,-0.8644476,-2.063386,-3.0047832,-2.7910404,-1.4426665,-2.3095586,-1.8827242,-2.0515323
1.0,inf,CORRECTED_NRE,C2ST,0.685699999332428,1.0,0,20.0,200,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,-2.109089,0,-1.4689918,-1.6884689,-1.8437815,-1.8425307,-2.2447488,-0.70584154,-1.2324489,-2.5596325,-2.311623,-1.8841271,-1.8410362,-2.4412842,-0.8644476,-2.063386,-3.0047832,-2.7910404,-1.4426665,-2.3095586,-1.8827242,-2.0515323
1.0,inf,CORRECTED_NRE,C2ST,0.6850000023841858,1.0,0,20.0,200,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,-2.109089,0,-1.4689918,-1.6884689,-1.8437815,-1.8425307,-2.2447488,-0.70584154,-1.2324489,-2.5596325,-2.311623,-1.8841271,-1.8410362,-2.4412842,-0.8644476,-2.063386,-3.0047832,-2.7910404,-1.4426665,-2.3095586,-1.8827242,-2.0515323
1.0,inf,CORRECTED_NRE,C2ST,0.6848499774932861,1.0,0,20.0,200,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,-2.109089,0,-1.4689918,-1.6884689,-1.8437815,-1.8425307,-2.2447488,-0.70584154,-1.2324489,-2.5596325,-2.311623,-1.8841271,-1.8410362,-2.4412842,-0.8644476,-2.063386,-3.0047832,-2.7910404,-1.4426665,-2.3095586,-1.8827242,-2.0515323
1.0,inf,CORRECTED_NRE,RS_stat,-41.41496292948889,1.0,0,20.0,200,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,-2.109089,0,-1.4689918,-1.6884689,-1.8437815,-1.8425307,-2.2447488,-0.70584154,-1.2324489,-2.5596325,-2.311623,-1.8841271,-1.8410362,-2.4412842,-0.8644476,-2.063386,-3.0047832,-2.7910404,-1.4426665,-2.3095586,-1.8827242,-2.0515323
1.0,inf,CORRECTED_NRE,RS_stat,-39.59201617810239,1.0,0,20.0,200,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,-2.109089,0,-1.4689918,-1.6884689,-1.8437815,-1.8425307,-2.2447488,-0.70584154,-1.2324489,-2.5596325,-2.311623,-1.8841271,-1.8410362,-2.4412842,-0.8644476,-2.063386,-3.0047832,-2.7910404,-1.4426665,-2.3095586,-1.8827242,-2.0515323
1.0,inf,CORRECTED_NRE,RS_stat,-41.12391693533081,1.0,0,20.0,200,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,-2.109089,0,-1.4689918,-1.6884689,-1.8437815,-1.8425307,-2.2447488,-0.70584154,-1.2324489,-2.5596325,-2.311623,-1.8841271,-1.8410362,-2.4412842,-0.8644476,-2.063386,-3.0047832,-2.7910404,-1.4426665,-2.3095586,-1.8827242,-2.0515323
1.0,inf,CORRECTED_NRE,RS_pvalue,0.0,1.0,0,20.0,200,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,-2.109089,0,-1.4689918,-1.6884689,-1.8437815,-1.8425307,-2.2447488,-0.70584154,-1.2324489,-2.5596325,-2.311623,-1.8841271,-1.8410362,-2.4412842,-0.8644476,-2.063386,-3.0047832,-2.7910404,-1.4426665,-2.3095586,-1.8827242,-2.0515323
1.0,inf,CORRECTED_NRE,RS_pvalue,0.0,1.0,0,20.0,200,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,-2.109089,0,-1.4689918,-1.6884689,-1.8437815,-1.8425307,-2.2447488,-0.70584154,-1.2324489,-2.5596325,-2.311623,-1.8841271,-1.8410362,-2.4412842,-0.8644476,-2.063386,-3.0047832,-2.7910404,-1.4426665,-2.3095586,-1.8827242,-2.0515323
1.0,inf,CORRECTED_NRE,RS_pvalue,0.0,1.0,0,20.0,200,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,-2.109089,0,-1.4689918,-1.6884689,-1.8437815,-1.8425307,-2.2447488,-0.70584154,-1.2324489,-2.5596325,-2.311623,-1.8841271,-1.8410362,-2.4412842,-0.8644476,-2.063386,-3.0047832,-2.7910404,-1.4426665,-2.3095586,-1.8827242,-2.0515323
1.0,inf,ALL,TIME_SIMULATION,0.008736133575439453,1.0,0,20.0,200,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,-2.109089,0,-1.4689918,-1.6884689,-1.8437815,-1.8425307,-2.2447488,-0.70584154,-1.2324489,-2.5596325,-2.311623,-1.8841271,-1.8410362,-2.4412842,-0.8644476,-2.063386,-3.0047832,-2.7910404,-1.4426665,-2.3095586,-1.8827242,-2.0515323
1.0,inf,ALL,TIME_TRAINING,11.101814985275269,1.0,0,20.0,200,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,-2.109089,0,-1.4689918,-1.6884689,-1.8437815,-1.8425307,-2.2447488,-0.70584154,-1.2324489,-2.5596325,-2.311623,-1.8841271,-1.8410362,-2.4412842,-0.8644476,-2.063386,-3.0047832,-2.7910404,-1.4426665,-2.3095586,-1.8827242,-2.0515323
1.0,inf,ALL,TIME_EVAL,21.723482847213745,1.0,0,20.0,200,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,-2.109089,0,-1.4689918,-1.6884689,-1.8437815,-1.8425307,-2.2447488,-0.70584154,-1.2324489,-2.5596325,-2.311623,-1.8841271,-1.8410362,-2.4412842,-0.8644476,-2.063386,-3.0047832,-2.7910404,-1.4426665,-2.3095586,-1.8827242,-2.0515323
1.0,inf,ALL,NN_TRAIN_ACCURACY,"[0.5012601, 0.7099294, 0.8613911, 0.90209174, 0.921497, 0.9357359, 0.9449345, 0.95073086, 0.9541331, 0.9589214, 0.9629536, 0.9668599, 0.968498, 0.97139615, 0.97278225, 0.9754284, 0.9760585, 0.9760585, 0.9766885, 0.9775706, 0.9784526, 0.9760585, 0.9782006, 0.9785786, 0.98084676, 0.9759325, 0.97240424, 0.9779486, 0.97908264, 0.98172885, 0.9812248, 0.98185486, 0.98185486, 0.983871, 0.985005, 0.984627, 0.9797127, 0.97946066, 0.98185486, 0.983871, 0.9823589, 0.9827369, 0.9860131, 0.9860131, 0.983745, 0.98651713, 0.9856351, 0.983871, 0.9853831, 0.98714715, 0.9756805, 0.97946066, 0.984753, 0.9858871, 0.98714715, 0.9853831, 0.984249, 0.9863911, 0.98689514, 0.98727316, 0.98727316, 0.984627, 0.9856351, 0.98865926, 0.98777723, 0.98727316, 0.9855091, 0.98210686, 0.9857611, 0.98664314, 0.9876512, 0.98790324, 0.98664314, 0.98815525, 0.98941535, 0.98840725, 0.9853831, 0.98828125, 0.98828125, 0.98954135, 0.98727316, 0.98815525, 0.94783264, 0.9773185, 0.983745, 0.983745, 0.9853831, 0.9858871, 0.98714715, 0.9873992, 0.9873992, 0.98664314, 0.9875252, 0.98828125, 0.98828125, 0.98878527, 0.9889113, 0.9889113, 0.98802924, 0.9890373, 0.9889113, 0.9863911, 0.98802924, 0.98865926, 0.98828125, 0.98878527, 0.98966736, 0.9891633, 0.98865926, 0.98966736, 0.9908014, 0.9901714, 0.98941535, 0.98966736, 0.98966736, 0.98865926, 0.98954135, 0.98815525, 0.98790324, 0.9891633, 0.9909274, 0.9906754, 0.9905494, 0.98966736, 0.98802924, 0.9909274, 0.98954135, 0.98702115, 0.98790324, 0.98878527, 0.9891633, 0.9904234, 0.9902974, 0.9876512, 0.98954135, 0.9910534, 0.9904234, 0.98979336, 0.9916835, 0.9875252, 0.9890373, 0.9891633, 0.9908014, 0.9913055, 0.9919355, 0.9920615, 0.9910534, 0.9913055, 0.9908014, 0.98865926, 0.9911794, 0.9916835, 0.9918095, 0.9913055, 0.9923135, 0.9923135, 0.9911794, 0.98979336, 0.9889113, 0.9918095, 0.9913055, 0.9909274, 0.9824849, 0.9873992, 0.9873992, 0.9890373, 0.9904234, 0.9910534, 0.9914315, 0.9919355, 0.9902974, 0.9904234, 0.9920615, 0.9934476, 0.9924395, 0.9916835, 0.9920615, 0.9920615, 0.9915575, 0.9902974, 0.9930695, 0.9901714, 0.98853326, 0.9933216, 0.9933216, 0.9924395, 0.9919355, 0.9930695, 0.9938256, 0.9939516, 0.9918095, 0.9914315, 0.9914315, 0.9916835, 0.9920615, 0.9921875, 0.9936996, 0.9940776, 0.9934476, 0.99495965, 0.9913055]",1.0,0,20.0,200,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,-2.109089,0,-1.4689918,-1.6884689,-1.8437815,-1.8425307,-2.2447488,-0.70584154,-1.2324489,-2.5596325,-2.311623,-1.8841271,-1.8410362,-2.4412842,-0.8644476,-2.063386,-3.0047832,-2.7910404,-1.4426665,-2.3095586,-1.8827242,-2.0515323
1.0,inf,ALL,NN_TEST_ACCURACY,"[0.51060265, 0.7561384, 0.9001116, 0.91741073, 0.92522323, 0.9464286, 0.94810265, 0.94196427, 0.95870537, 0.9620536, 0.96540177, 0.97098213, 0.97321427, 0.97154015, 0.97433037, 0.9754464, 0.97377235, 0.97935265, 0.9776786, 0.98102677, 0.983817, 0.9782366, 0.98046875, 0.98158485, 0.9827009, 0.969308, 0.97935265, 0.98046875, 0.98214287, 0.983817, 0.984933, 0.9832589, 0.9860491, 0.984375, 0.98660713, 0.9860491, 0.983817, 0.97879463, 0.983817, 0.9854911, 0.984375, 0.984933, 0.984933, 0.984933, 0.98660713, 0.98660713, 0.9854911, 0.9854911, 0.98716515, 0.984933, 0.9776786, 0.9860491, 0.98883927, 0.98772323, 0.98660713, 0.98214287, 0.98660713, 0.984933, 0.98716515, 0.98939735, 0.98772323, 0.98214287, 0.98716515, 0.98716515, 0.98828125, 0.98716515, 0.9603795, 0.984375, 0.98828125, 0.984933, 0.98828125, 0.98772323, 0.9860491, 0.984933, 0.98716515, 0.98995537, 0.98716515, 0.98214287, 0.98828125, 0.98939735, 0.98939735, 0.98660713, 0.9776786, 0.9827009, 0.984933, 0.984933, 0.9827009, 0.98660713, 0.98883927, 0.98716515, 0.9860491, 0.98772323, 0.98772323, 0.98828125, 0.98660713, 0.98772323, 0.98716515, 0.98772323, 0.98883927, 0.98716515, 0.983817, 0.9860491, 0.98828125, 0.9854911, 0.98716515, 0.98772323, 0.9905134, 0.984933, 0.98660713, 0.98883927, 0.98883927, 0.9854911, 0.9905134, 0.9905134, 0.9860491, 0.98883927, 0.98660713, 0.984933, 0.98660713, 0.98883927, 0.98939735, 0.98660713, 0.98883927, 0.9827009, 0.9860491, 0.98046875, 0.98772323, 0.984933, 0.98158485, 0.98828125, 0.98660713, 0.98883927, 0.9771205, 0.98772323, 0.98772323, 0.98828125, 0.98772323, 0.98716515, 0.9854911, 0.98660713, 0.9827009, 0.98772323, 0.98660713, 0.98716515, 0.98772323, 0.98660713, 0.9860491, 0.984375, 0.9854911, 0.9854911, 0.9854911, 0.98660713, 0.9854911, 0.98828125, 0.9854911, 0.984375, 0.9860491, 0.98716515, 0.9827009, 0.98660713, 0.98716515, 0.98772323, 0.984375, 0.984933, 0.984933, 0.98660713, 0.983817, 0.98716515, 0.98716515, 0.984933, 0.9827009, 0.98716515, 0.9860491, 0.98716515, 0.98772323, 0.98660713, 0.98939735, 0.98883927, 0.9832589, 0.98716515, 0.98660713, 0.9827009, 0.9860491, 0.9832589, 0.9860491, 0.9854911, 0.98939735, 0.984375, 0.98772323, 0.98716515, 0.98158485, 0.9827009, 0.984375, 0.9860491, 0.98716515, 0.98660713, 0.984375, 0.9854911, 0.9832589, 0.9854911, 0.9854911]",1.0,0,20.0,200,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,-2.109089,0,-1.4689918,-1.6884689,-1.8437815,-1.8425307,-2.2447488,-0.70584154,-1.2324489,-2.5596325,-2.311623,-1.8841271,-1.8410362,-2.4412842,-0.8644476,-2.063386,-3.0047832,-2.7910404,-1.4426665,-2.3095586,-1.8827242,-2.0515323
0.9,1099.2178955078125,ABC,C2ST,0.9831500053405762,1.0,0,20.0,200,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,-2.109089,0,-1.4689918,-1.6884689,-1.8437815,-1.8425307,-2.2447488,-0.70584154,-1.2324489,-2.5596325,-2.311623,-1.8841271,-1.8410362,-2.4412842,-0.8644476,-2.063386,-3.0047832,-2.7910404,-1.4426665,-2.3095586,-1.8827242,-2.0515323
0.9,1099.2178955078125,ABC,C2ST,0.9833999872207642,1.0,0,20.0,200,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,-2.109089,0,-1.4689918,-1.6884689,-1.8437815,-1.8425307,-2.2447488,-0.70584154,-1.2324489,-2.5596325,-2.311623,-1.8841271,-1.8410362,-2.4412842,-0.8644476,-2.063386,-3.0047832,-2.7910404,-1.4426665,-2.3095586,-1.8827242,-2.0515323
0.9,1099.2178955078125,ABC,C2ST,0.9830999970436096,1.0,0,20.0,200,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,-2.109089,0,-1.4689918,-1.6884689,-1.8437815,-1.8425307,-2.2447488,-0.70584154,-1.2324489,-2.5596325,-2.311623,-1.8841271,-1.8410362,-2.4412842,-0.8644476,-2.063386,-3.0047832,-2.7910404,-1.4426665,-2.3095586,-1.8827242,-2.0515323
0.9,1099.2178955078125,ABC,RS_stat,-8.57516507222661,1.0,0,20.0,200,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,-2.109089,0,-1.4689918,-1.6884689,-1.8437815,-1.8425307,-2.2447488,-0.70584154,-1.2324489,-2.5596325,-2.311623,-1.8841271,-1.8410362,-2.4412842,-0.8644476,-2.063386,-3.0047832,-2.7910404,-1.4426665,-2.3095586,-1.8827242,-2.0515323
0.9,1099.2178955078125,ABC,RS_stat,-8.552765048522451,1.0,0,20.0,200,2,128,256,39,0.001,0.001,7,0,0.5,0.0001,200,1e-06,-2.109089,0,-1.4689918,-1.6884689,-1.8437815,-1.8425307,-2.2447488,-0.70584154,-1.2324489,-2.5596325,-2.311623,-1.8841271,-1.8410362,-2.4412842,-0.8644476,-2.063386,-3.0047832,-2.7910404,-1.4426665,-2.3095586,-1.8827242,-2.0515323
