,ALPHA,TRUE_DATA,TRUE_THETA,INDEX_MARGINAL,TEST_ACCURACY,TRAIN_ACCURACY,TEST_LOSSES,TRAIN_LOSSES,TIME_SIMULATIONS,TIME_TRAINING,TIME_EVAL,RANKSUMS_STAT_ABC,RANKSUMS_PVALUE_ABC,C2ST_ABC,RANKSUMS_STAT_NRE,RANKSUMS_PVALUE_NRE,C2ST_NRE,RANKSUMS_STAT_CORRECTED_NRE,RANKSUMS_PVALUE_CORRECTED_NRE,C2ST_CORRECTED_NRE,THETAS_ABC
0,1.0,"[-5.7906637 -5.818927  -3.5019212 -4.599381  -4.710976  -3.442068
 -4.0085945 -4.925144  -4.4063964 -5.754464  -6.447895  -5.832095
 -4.914975  -5.74556   -6.576027  -5.2328105 -3.7211668 -4.753056
 -5.5643563 -5.415106  -4.2645917 -5.3049994 -4.662415  -3.9750655
 -5.4102483 -5.7095532 -5.6217656 -5.825042  -5.444712  -5.6851435
 -3.736157  -6.2345843 -5.7047963 -4.3290153 -3.7938328 -5.959974
 -4.94162   -3.9846408 -5.3266687 -5.1705666 -5.904605  -4.927834
 -5.3994675 -5.3002524 -5.780718  -2.5236483 -5.1479554 -4.255473
 -4.5761943 -6.5438685 -4.921471  -5.8536267 -5.011093  -5.442383
 -4.953526  -5.3942194 -6.6415944 -3.6213977 -5.6527476 -5.250779
 -3.2345185 -3.9172528 -3.0797915 -3.8657804 -5.324701  -5.3110657
 -3.968197  -6.249117  -4.722443  -6.0979195 -5.5582223 -6.477693
 -4.8494997 -6.5233974 -4.7173023 -6.1878443 -3.8766568 -5.48602
 -5.712555  -5.0887775 -5.2380695 -5.3837075 -4.9804525 -4.850889
 -4.4853387 -5.224617  -6.480128  -5.3390923 -3.863711  -7.056406
 -5.132819  -2.8534105 -3.510591  -6.761553  -4.131533  -3.259102
 -4.734782  -4.8513985 -5.9750557 -5.8368664]",[-4.952073],0,"[0.45507812, 0.7163161, 0.96903044, 0.9747897, 0.9848858, 0.9846855, 0.986899, 0.98902243, 0.98861176, 0.99198717, 0.99072516, 0.99221754, 0.9935998, 0.99316907, 0.9939503, 0.9933694, 0.99384016, 0.9942007, 0.9940305, 0.9940505, 0.9944511, 0.99452126, 0.99459136, 0.9945313, 0.9947015, 0.99466145, 0.9946314, 0.9947115, 0.99472153]","[0.4581337, 0.93130875, 0.9603653, 0.9675064, 0.9813118, 0.980484, 0.9852562, 0.98804855, 0.9861717, 0.9906616, 0.99160004, 0.9912529, 0.99316025, 0.99320984, 0.99352646, 0.99333954, 0.9939728, 0.99425507, 0.9943924, 0.99446106, 0.9943962, 0.99477386, 0.99464417, 0.9949379, 0.99492645, 0.9949417, 0.99500656, 0.9948654, 0.9949875]","[1.9773409, 1.8078004, 0.097138025, 0.08851311, 0.056260075, 0.05887089, 0.04711043, 0.042668093, 0.042167325, 0.035002686, 0.038237423, 0.032069247, 0.030122114, 0.03291073, 0.026196878, 0.028211806, 0.026575431, 0.025108116, 0.02544207, 0.02572704, 0.024171257, 0.02363946, 0.02472349, 0.024477132, 0.023296757, 0.023377474, 0.023606628, 0.023401884, 0.02327073]","[1.9589527, 0.28694373, 0.16496664, 0.12837875, 0.0691202, 0.074855626, 0.05648406, 0.048188508, 0.05651581, 0.037452627, 0.03604982, 0.037099488, 0.029665329, 0.029514238, 0.02825652, 0.029208675, 0.02684331, 0.025779154, 0.025140725, 0.024528023, 0.02506816, 0.023504915, 0.023974612, 0.022602778, 0.022492748, 0.02276104, 0.022179417, 0.022606682, 0.022385402]",1.2243192195892334,232.97943663597107,69.94424700737,[-19.0777291  -19.07375245 -19.07170351],[3.86699141e-81 4.17260950e-81 4.33936260e-81],[0.99484998 0.99454999 0.99444997],[-44.4940697  -44.69164795 -44.43512298],[0. 0. 0.],[0.63020003 0.63150001 0.63260001],[-45.93063012 -45.13890502 -43.24621202],[0. 0. 0.],[0.63384998 0.63305002 0.62629998],"[ 16.232206    2.028876   31.689306  ... -14.554115   -1.6523534
 -35.474995 ]"
1,0.9,"[-5.7906637 -5.818927  -3.5019212 -4.599381  -4.710976  -3.442068
 -4.0085945 -4.925144  -4.4063964 -5.754464  -6.447895  -5.832095
 -4.914975  -5.74556   -6.576027  -5.2328105 -3.7211668 -4.753056
 -5.5643563 -5.415106  -4.2645917 -5.3049994 -4.662415  -3.9750655
 -5.4102483 -5.7095532 -5.6217656 -5.825042  -5.444712  -5.6851435
 -3.736157  -6.2345843 -5.7047963 -4.3290153 -3.7938328 -5.959974
 -4.94162   -3.9846408 -5.3266687 -5.1705666 -5.904605  -4.927834
 -5.3994675 -5.3002524 -5.780718  -2.5236483 -5.1479554 -4.255473
 -4.5761943 -6.5438685 -4.921471  -5.8536267 -5.011093  -5.442383
 -4.953526  -5.3942194 -6.6415944 -3.6213977 -5.6527476 -5.250779
 -3.2345185 -3.9172528 -3.0797915 -3.8657804 -5.324701  -5.3110657
 -3.968197  -6.249117  -4.722443  -6.0979195 -5.5582223 -6.477693
 -4.8494997 -6.5233974 -4.7173023 -6.1878443 -3.8766568 -5.48602
 -5.712555  -5.0887775 -5.2380695 -5.3837075 -4.9804525 -4.850889
 -4.4853387 -5.224617  -6.480128  -5.3390923 -3.863711  -7.056406
 -5.132819  -2.8534105 -3.510591  -6.761553  -4.131533  -3.259102
 -4.734782  -4.8513985 -5.9750557 -5.8368664]",[-4.952073],0,"[0.49523237, 0.966246, 0.9707632, 0.9759515, 0.98424476, 0.9800881, 0.9857171, 0.98352367, 0.98929286, 0.98749, 0.9894932, 0.9902644, 0.99120593, 0.99038464, 0.991877, 0.99228764, 0.9922075, 0.99233776, 0.9925982, 0.99281853, 0.99291867, 0.99323916, 0.9931991, 0.99308896, 0.9931991, 0.99316907, 0.99323916]","[0.49518585, 0.9260559, 0.96447754, 0.9677963, 0.9734955, 0.9763527, 0.9819679, 0.97844315, 0.9864807, 0.9842453, 0.98788834, 0.99005127, 0.9903679, 0.99126816, 0.99193954, 0.99243164, 0.9928169, 0.9929886, 0.993103, 0.9931679, 0.99334717, 0.99333954, 0.9935188, 0.99352264, 0.9935646, 0.99362946, 0.9935417]","[4.557802, 0.10843048, 0.10845607, 0.08010243, 0.068011194, 0.07153684, 0.052093867, 0.0633426, 0.04488677, 0.04905912, 0.0425335, 0.04234089, 0.03742926, 0.040537782, 0.03456686, 0.032930963, 0.03173157, 0.033300415, 0.030654265, 0.029925799, 0.029903192, 0.029248144, 0.0290818, 0.028857403, 0.028873567, 0.028731395, 0.028756773]","[4.5675955, 0.2843595, 0.14216293, 0.1337681, 0.09769373, 0.08953417, 0.068821296, 0.08982222, 0.05316379, 0.065008745, 0.048042163, 0.04124914, 0.04057883, 0.037160195, 0.034530014, 0.032291576, 0.030994669, 0.030288473, 0.030198153, 0.029475352, 0.028701872, 0.028423969, 0.027734496, 0.027919944, 0.027606465, 0.02719618, 0.027672946]",4.545722246170044,223.13976311683655,72.99633049964905,[-17.42585901 -17.42981116 -17.43809268],[5.25138656e-68 4.90075549e-68 4.23989221e-68],[0.99309999 0.9932     0.99335003],[96.082658   95.75243707 95.68618493],[0. 0. 0.],[0.82679999 0.82214999 0.8229    ],[96.21876785 96.05613192 95.28057059],[0. 0. 0.],[0.82894999 0.82169998 0.82230002],"[  0.93173826 -16.21448    -12.862785   ...  -7.4109745   -8.617663
 -39.3472    ]"
2,0.5,"[-5.7906637 -5.818927  -3.5019212 -4.599381  -4.710976  -3.442068
 -4.0085945 -4.925144  -4.4063964 -5.754464  -6.447895  -5.832095
 -4.914975  -5.74556   -6.576027  -5.2328105 -3.7211668 -4.753056
 -5.5643563 -5.415106  -4.2645917 -5.3049994 -4.662415  -3.9750655
 -5.4102483 -5.7095532 -5.6217656 -5.825042  -5.444712  -5.6851435
 -3.736157  -6.2345843 -5.7047963 -4.3290153 -3.7938328 -5.959974
 -4.94162   -3.9846408 -5.3266687 -5.1705666 -5.904605  -4.927834
 -5.3994675 -5.3002524 -5.780718  -2.5236483 -5.1479554 -4.255473
 -4.5761943 -6.5438685 -4.921471  -5.8536267 -5.011093  -5.442383
 -4.953526  -5.3942194 -6.6415944 -3.6213977 -5.6527476 -5.250779
 -3.2345185 -3.9172528 -3.0797915 -3.8657804 -5.324701  -5.3110657
 -3.968197  -6.249117  -4.722443  -6.0979195 -5.5582223 -6.477693
 -4.8494997 -6.5233974 -4.7173023 -6.1878443 -3.8766568 -5.48602
 -5.712555  -5.0887775 -5.2380695 -5.3837075 -4.9804525 -4.850889
 -4.4853387 -5.224617  -6.480128  -5.3390923 -3.863711  -7.056406
 -5.132819  -2.8534105 -3.510591  -6.761553  -4.131533  -3.259102
 -4.734782  -4.8513985 -5.9750557 -5.8368664]",[-4.952073],0,"[0.48444512, 0.96973157, 0.9752003, 0.97646236, 0.9555489, 0.96545476, 0.982502, 0.9709335, 0.98274237, 0.9840545, 0.9861178, 0.9853065, 0.9873898, 0.98703927, 0.9877304, 0.9875701, 0.98795074, 0.9882512, 0.988141, 0.9884215, 0.98834133, 0.9883814, 0.9882412, 0.98828125, 0.98836136]","[0.48155975, 0.92367935, 0.96178055, 0.9666748, 0.964695, 0.9792175, 0.9770775, 0.97798157, 0.9815674, 0.98384094, 0.985466, 0.9870033, 0.9869003, 0.9881935, 0.98815536, 0.9884491, 0.9885788, 0.9889755, 0.98892593, 0.9891434, 0.98908615, 0.98898315, 0.98913956, 0.98936844, 0.9892044]","[1.9972513, 0.11369426, 0.084109604, 0.08557887, 0.20203699, 0.10614832, 0.06548492, 0.100305565, 0.064139694, 0.06051148, 0.052970916, 0.061892524, 0.048663624, 0.05383146, 0.049445648, 0.050484847, 0.0476532, 0.04815406, 0.04683165, 0.046723574, 0.047483817, 0.04672006, 0.046679415, 0.04656072, 0.046459574]","[1.9948678, 0.24709405, 0.14315337, 0.13067764, 0.12920469, 0.07533936, 0.08945067, 0.09016495, 0.068184406, 0.06140059, 0.057435356, 0.051488593, 0.051772088, 0.04719864, 0.047208324, 0.046216697, 0.04575281, 0.044682935, 0.04407336, 0.044130903, 0.04373412, 0.043999217, 0.04382086, 0.043333635, 0.043907523]",8.736499309539795,195.84008264541626,51.54641580581665,[-8.06937646 -8.07544002 -8.05363643],[7.06580898e-16 6.72337524e-16 8.03697217e-16],[0.98774999 0.98815    0.9885    ],[18.48979767 17.39319588 20.36763489],[2.49488743e-76 9.29062452e-68 3.23949771e-92],[0.56290001 0.55804998 0.56709999],[16.2438334  18.36149661 18.54956985],[2.46995391e-59 2.67142343e-75 8.22072087e-77],[0.55830002 0.56454998 0.56274998],"[  8.882192  -13.287226   -6.4621525 ... -15.66668   -19.636719
  -9.877573 ]"
3,0.1,"[-5.7906637 -5.818927  -3.5019212 -4.599381  -4.710976  -3.442068
 -4.0085945 -4.925144  -4.4063964 -5.754464  -6.447895  -5.832095
 -4.914975  -5.74556   -6.576027  -5.2328105 -3.7211668 -4.753056
 -5.5643563 -5.415106  -4.2645917 -5.3049994 -4.662415  -3.9750655
 -5.4102483 -5.7095532 -5.6217656 -5.825042  -5.444712  -5.6851435
 -3.736157  -6.2345843 -5.7047963 -4.3290153 -3.7938328 -5.959974
 -4.94162   -3.9846408 -5.3266687 -5.1705666 -5.904605  -4.927834
 -5.3994675 -5.3002524 -5.780718  -2.5236483 -5.1479554 -4.255473
 -4.5761943 -6.5438685 -4.921471  -5.8536267 -5.011093  -5.442383
 -4.953526  -5.3942194 -6.6415944 -3.6213977 -5.6527476 -5.250779
 -3.2345185 -3.9172528 -3.0797915 -3.8657804 -5.324701  -5.3110657
 -3.968197  -6.249117  -4.722443  -6.0979195 -5.5582223 -6.477693
 -4.8494997 -6.5233974 -4.7173023 -6.1878443 -3.8766568 -5.48602
 -5.712555  -5.0887775 -5.2380695 -5.3837075 -4.9804525 -4.850889
 -4.4853387 -5.224617  -6.480128  -5.3390923 -3.863711  -7.056406
 -5.132819  -2.8534105 -3.510591  -6.761553  -4.131533  -3.259102
 -4.734782  -4.8513985 -5.9750557 -5.8368664]",[-4.952073],0,"[0.49885818, 0.91997194, 0.92392826, 0.93208134, 0.65855366, 0.95166266, 0.9516226, 0.9420673, 0.9528546, 0.9536458, 0.9538862, 0.95164263, 0.9537861, 0.9547977, 0.9550781, 0.9551282, 0.95485777, 0.9547877, 0.9546975, 0.9547075, 0.9551382, 0.9548177, 0.95492786, 0.95516825, 0.95517826, 0.95500803]","[0.5007324, 0.8472862, 0.91793823, 0.9289894, 0.93400955, 0.93499756, 0.9325409, 0.9504051, 0.95030594, 0.9511452, 0.95261765, 0.9537811, 0.9535141, 0.954834, 0.9553528, 0.9559326, 0.95541763, 0.9557648, 0.9552536, 0.95547104, 0.95571136, 0.9560318, 0.95560837, 0.95578, 0.955822, 0.9555931]","[3.000429, 0.21631327, 0.20882545, 0.185879, 0.65390724, 0.16286993, 0.15234448, 0.1730313, 0.14680417, 0.14700024, 0.14758968, 0.14899518, 0.14454009, 0.14214458, 0.14166911, 0.14193167, 0.14253952, 0.14256907, 0.14266591, 0.14287606, 0.14201573, 0.14225748, 0.14154653, 0.1414372, 0.14156586, 0.14156419]","[2.986236, 0.36599123, 0.24479648, 0.22059584, 0.21218969, 0.1917902, 0.19828841, 0.1546479, 0.15483552, 0.1518583, 0.14690328, 0.14386825, 0.14534765, 0.14141452, 0.14008136, 0.138352, 0.13945313, 0.13873002, 0.14000066, 0.13919975, 0.13863283, 0.13777587, 0.13851129, 0.13811964, 0.13737246, 0.13870761]",90.28551864624023,253.3291881084442,55.41272711753845,[-1.44970528 -1.49797862 -1.52575392],[0.14714072 0.1341388  0.12707116],[0.95134997 0.95090002 0.95099998],[10.27293623 12.43944595 10.84091461],[9.33203072e-25 1.59607165e-35 2.20257919e-27],[0.52520001 0.53205001 0.52420002],[12.1982299  11.72616134 11.18861589],[3.17654257e-34 9.36083490e-32 4.63614038e-29],[0.53109998 0.5284     0.52955002],[-2.1530972 -5.7708535 -7.309395  ... -3.3095176 -4.452406  -3.629553 ]
4,0.05,"[-5.7906637 -5.818927  -3.5019212 -4.599381  -4.710976  -3.442068
 -4.0085945 -4.925144  -4.4063964 -5.754464  -6.447895  -5.832095
 -4.914975  -5.74556   -6.576027  -5.2328105 -3.7211668 -4.753056
 -5.5643563 -5.415106  -4.2645917 -5.3049994 -4.662415  -3.9750655
 -5.4102483 -5.7095532 -5.6217656 -5.825042  -5.444712  -5.6851435
 -3.736157  -6.2345843 -5.7047963 -4.3290153 -3.7938328 -5.959974
 -4.94162   -3.9846408 -5.3266687 -5.1705666 -5.904605  -4.927834
 -5.3994675 -5.3002524 -5.780718  -2.5236483 -5.1479554 -4.255473
 -4.5761943 -6.5438685 -4.921471  -5.8536267 -5.011093  -5.442383
 -4.953526  -5.3942194 -6.6415944 -3.6213977 -5.6527476 -5.250779
 -3.2345185 -3.9172528 -3.0797915 -3.8657804 -5.324701  -5.3110657
 -3.968197  -6.249117  -4.722443  -6.0979195 -5.5582223 -6.477693
 -4.8494997 -6.5233974 -4.7173023 -6.1878443 -3.8766568 -5.48602
 -5.712555  -5.0887775 -5.2380695 -5.3837075 -4.9804525 -4.850889
 -4.4853387 -5.224617  -6.480128  -5.3390923 -3.863711  -7.056406
 -5.132819  -2.8534105 -3.510591  -6.761553  -4.131533  -3.259102
 -4.734782  -4.8513985 -5.9750557 -5.8368664]",[-4.952073],0,"[0.5002404, 0.85799277, 0.87553084, 0.9111078, 0.8748297, 0.88479567, 0.9175881, 0.91359174, 0.9111178, 0.9201322, 0.9185196, 0.92048275, 0.9169271, 0.92032254, 0.9201022, 0.9199519, 0.92007214, 0.9202925, 0.9203726, 0.92048275, 0.92039263, 0.9203526, 0.92023236, 0.92049277, 0.9205128, 0.92040265]","[0.50043106, 0.7017937, 0.8665581, 0.88834, 0.8973427, 0.8959236, 0.9040756, 0.9134712, 0.9120712, 0.91578674, 0.9162483, 0.9163666, 0.91711044, 0.9176483, 0.917923, 0.91882324, 0.91872406, 0.9193344, 0.91893387, 0.91991806, 0.91971207, 0.92004013, 0.9201164, 0.9205818, 0.9196739, 0.92009735]","[1.2331877, 0.39619657, 0.3049474, 0.24221826, 0.3095884, 0.39161715, 0.22719842, 0.23597631, 0.24421085, 0.2200942, 0.22155432, 0.2190144, 0.22606492, 0.21912357, 0.21976502, 0.21887015, 0.21881229, 0.21889777, 0.21854468, 0.21835658, 0.21877076, 0.21863149, 0.2184846, 0.21802665, 0.21801074, 0.21805127]","[1.2322739, 0.55894935, 0.3376525, 0.29576674, 0.2739817, 0.27889645, 0.26038235, 0.23691487, 0.2376074, 0.22975025, 0.22850707, 0.22819646, 0.22489062, 0.22399636, 0.22348137, 0.22174469, 0.22141457, 0.22034715, 0.2210282, 0.21935916, 0.21906173, 0.21882637, 0.21813083, 0.21726558, 0.21914184, 0.2187517]",95.5407817363739,236.56678342819214,49.51152849197388,[-2.48156991 -2.31495366 -2.3626624 ],[0.0130805  0.02061547 0.01814419],[0.91579998 0.91624999 0.91640002],[-5.02785494 -3.32793319 -2.43064874],[4.95996835e-07 8.74928466e-04 1.50718184e-02],[0.51770002 0.51459998 0.51265001],[-2.8907947  -3.50700233 -2.0596338 ],[0.00384269 0.00045319 0.03943356],[0.51845002 0.51204997 0.51209998],[-3.7584336 -5.159106  -6.0183177 ... -4.707034  -5.956501  -5.397411 ]
5,0.01,"[-5.7906637 -5.818927  -3.5019212 -4.599381  -4.710976  -3.442068
 -4.0085945 -4.925144  -4.4063964 -5.754464  -6.447895  -5.832095
 -4.914975  -5.74556   -6.576027  -5.2328105 -3.7211668 -4.753056
 -5.5643563 -5.415106  -4.2645917 -5.3049994 -4.662415  -3.9750655
 -5.4102483 -5.7095532 -5.6217656 -5.825042  -5.444712  -5.6851435
 -3.736157  -6.2345843 -5.7047963 -4.3290153 -3.7938328 -5.959974
 -4.94162   -3.9846408 -5.3266687 -5.1705666 -5.904605  -4.927834
 -5.3994675 -5.3002524 -5.780718  -2.5236483 -5.1479554 -4.255473
 -4.5761943 -6.5438685 -4.921471  -5.8536267 -5.011093  -5.442383
 -4.953526  -5.3942194 -6.6415944 -3.6213977 -5.6527476 -5.250779
 -3.2345185 -3.9172528 -3.0797915 -3.8657804 -5.324701  -5.3110657
 -3.968197  -6.249117  -4.722443  -6.0979195 -5.5582223 -6.477693
 -4.8494997 -6.5233974 -4.7173023 -6.1878443 -3.8766568 -5.48602
 -5.712555  -5.0887775 -5.2380695 -5.3837075 -4.9804525 -4.850889
 -4.4853387 -5.224617  -6.480128  -5.3390923 -3.863711  -7.056406
 -5.132819  -2.8534105 -3.510591  -6.761553  -4.131533  -3.259102
 -4.734782  -4.8513985 -5.9750557 -5.8368664]",[-4.952073],0,"[0.50146234, 0.49846753, 0.49870792, 0.50079125, 0.49870792, 0.50146234, 0.4986979, 0.49865785, 0.49854767, 0.49854767, 0.50146234, 0.5014223, 0.4966346, 0.4986178, 0.49445114, 0.49953926, 0.48969352, 0.4978065, 0.5006911, 0.4954227, 0.49015424, 0.48997396, 0.4888221]","[0.49952698, 0.49855423, 0.49965668, 0.5009155, 0.4996071, 0.5006943, 0.49822998, 0.5002136, 0.49969482, 0.50045395, 0.49979782, 0.49871826, 0.4992218, 0.499691, 0.5003166, 0.5006447, 0.5003166, 0.50076294, 0.5034447, 0.50414276, 0.5037613, 0.50292206, 0.50268555]","[1.4171431, 0.69841504, 0.6954936, 0.6933076, 0.6937689, 0.6945895, 0.6935503, 0.6940398, 0.6936386, 0.6933298, 0.6932739, 0.69341195, 0.6932033, 0.6935852, 0.6932114, 0.69322705, 0.6932356, 0.6933887, 0.69327885, 0.69328725, 0.69330555, 0.69331133, 0.69331837]","[1.4245726, 0.72038496, 0.69718266, 0.6952349, 0.6953286, 0.6946155, 0.69440985, 0.6942041, 0.6939108, 0.6937511, 0.693491, 0.69343036, 0.69331056, 0.69327533, 0.69322944, 0.6931931, 0.69316864, 0.69315004, 0.69311225, 0.69308287, 0.6930834, 0.69308233, 0.6930737]",824.02161860466,357.21172976493835,43.79944634437561,[0.89434513 0.7586125  0.50958768],[0.37113726 0.44808439 0.61034036],[0.70670003 0.70574999 0.70555001],[-inf -inf -inf],[0. 0. 0.],[1. 1. 1.],[-0.14877094 -0.17436257  2.31473811],[0.88173438 0.86158053 0.02062727],[0.70525002 0.70310003 0.70525002],[-5.3556075 -5.239121  -5.3728604 ... -5.0735674 -4.9662204 -4.916485 ]
6,0.005,"[-5.7906637 -5.818927  -3.5019212 -4.599381  -4.710976  -3.442068
 -4.0085945 -4.925144  -4.4063964 -5.754464  -6.447895  -5.832095
 -4.914975  -5.74556   -6.576027  -5.2328105 -3.7211668 -4.753056
 -5.5643563 -5.415106  -4.2645917 -5.3049994 -4.662415  -3.9750655
 -5.4102483 -5.7095532 -5.6217656 -5.825042  -5.444712  -5.6851435
 -3.736157  -6.2345843 -5.7047963 -4.3290153 -3.7938328 -5.959974
 -4.94162   -3.9846408 -5.3266687 -5.1705666 -5.904605  -4.927834
 -5.3994675 -5.3002524 -5.780718  -2.5236483 -5.1479554 -4.255473
 -4.5761943 -6.5438685 -4.921471  -5.8536267 -5.011093  -5.442383
 -4.953526  -5.3942194 -6.6415944 -3.6213977 -5.6527476 -5.250779
 -3.2345185 -3.9172528 -3.0797915 -3.8657804 -5.324701  -5.3110657
 -3.968197  -6.249117  -4.722443  -6.0979195 -5.5582223 -6.477693
 -4.8494997 -6.5233974 -4.7173023 -6.1878443 -3.8766568 -5.48602
 -5.712555  -5.0887775 -5.2380695 -5.3837075 -4.9804525 -4.850889
 -4.4853387 -5.224617  -6.480128  -5.3390923 -3.863711  -7.056406
 -5.132819  -2.8534105 -3.510591  -6.761553  -4.131533  -3.259102
 -4.734782  -4.8513985 -5.9750557 -5.8368664]",[-4.952073],0,"[0.5008413, 0.4986979, 0.49971956, 0.49910858, 0.5010016, 0.5011819, 0.4989483, 0.50098157, 0.5009415, 0.5010817, 0.4990785, 0.50098157, 0.49902844, 0.4990785, 0.49934897, 0.4988782, 0.50063103, 0.50088143, 0.5009315, 0.49792668, 0.49773636, 0.49482173, 0.49457133]","[0.5001793, 0.5010834, 0.50043106, 0.49941635, 0.49856567, 0.49853897, 0.5005684, 0.4988823, 0.501564, 0.49837875, 0.50123596, 0.49951172, 0.4981804, 0.4989586, 0.49892426, 0.4977417, 0.49938583, 0.49944687, 0.5011673, 0.499794, 0.4998474, 0.50051117, 0.5009918]","[0.74990624, 0.6941834, 0.6935444, 0.6970792, 0.69477224, 0.6936143, 0.6942234, 0.6947522, 0.6932215, 0.6952539, 0.6949909, 0.693506, 0.6932959, 0.6932008, 0.693176, 0.69316846, 0.693165, 0.69324577, 0.69319695, 0.69317895, 0.6931727, 0.6931758, 0.69317436]","[0.7500732, 0.71747005, 0.69752955, 0.69517267, 0.6948815, 0.69485414, 0.69439113, 0.69423497, 0.6941152, 0.69382507, 0.693605, 0.6935184, 0.6934874, 0.69339406, 0.69331175, 0.6932359, 0.6932102, 0.6931828, 0.6931597, 0.6931587, 0.6931521, 0.69315034, 0.6931444]",1280.6315767765045,351.62303829193115,56.15576720237732,[ 0.40319185 -0.08772138 -1.18729556],[0.68680709 0.93009812 0.23511106],[0.58144999 0.57529998 0.58399999],[-122.47142539 -122.47142539 -122.47142539],[0. 0. 0.],[1. 1. 1.],[ 0.73619288  1.10113569 -0.26150956],[0.46161332 0.27083761 0.79369958],[0.58614999 0.58319998 0.58324999],[-5.0700293 -5.080637  -5.18297   ... -5.284886  -5.0595064 -5.04855  ]
7,0.001,"[-5.7906637 -5.818927  -3.5019212 -4.599381  -4.710976  -3.442068
 -4.0085945 -4.925144  -4.4063964 -5.754464  -6.447895  -5.832095
 -4.914975  -5.74556   -6.576027  -5.2328105 -3.7211668 -4.753056
 -5.5643563 -5.415106  -4.2645917 -5.3049994 -4.662415  -3.9750655
 -5.4102483 -5.7095532 -5.6217656 -5.825042  -5.444712  -5.6851435
 -3.736157  -6.2345843 -5.7047963 -4.3290153 -3.7938328 -5.959974
 -4.94162   -3.9846408 -5.3266687 -5.1705666 -5.904605  -4.927834
 -5.3994675 -5.3002524 -5.780718  -2.5236483 -5.1479554 -4.255473
 -4.5761943 -6.5438685 -4.921471  -5.8536267 -5.011093  -5.442383
 -4.953526  -5.3942194 -6.6415944 -3.6213977 -5.6527476 -5.250779
 -3.2345185 -3.9172528 -3.0797915 -3.8657804 -5.324701  -5.3110657
 -3.968197  -6.249117  -4.722443  -6.0979195 -5.5582223 -6.477693
 -4.8494997 -6.5233974 -4.7173023 -6.1878443 -3.8766568 -5.48602
 -5.712555  -5.0887775 -5.2380695 -5.3837075 -4.9804525 -4.850889
 -4.4853387 -5.224617  -6.480128  -5.3390923 -3.863711  -7.056406
 -5.132819  -2.8534105 -3.510591  -6.761553  -4.131533  -3.259102
 -4.734782  -4.8513985 -5.9750557 -5.8368664]",[-4.952073],0,"[0.50063103, 0.50013024, 0.49963942, 0.49967948, 0.50030047, 0.50040066, 0.49916866, 0.5004407, 0.49925882, 0.49959937, 0.49813703, 0.50004005, 0.50028044, 0.49966946, 0.49969953, 0.50039065, 0.50039065, 0.49784654, 0.49619392, 0.49183694, 0.493119, 0.49492186]","[0.4996071, 0.49974442, 0.4995842, 0.49985504, 0.49954605, 0.4992447, 0.49826813, 0.50209427, 0.49959183, 0.49930954, 0.49884415, 0.49900818, 0.5009918, 0.5002403, 0.4992981, 0.49864197, 0.4996643, 0.5006027, 0.50066376, 0.50178146, 0.50146866, 0.50089645]","[1.2450205, 0.69502175, 0.698024, 0.7004454, 0.6936813, 0.7004955, 0.69333357, 0.6946439, 0.69317997, 0.6935545, 0.6931721, 0.6932246, 0.69327754, 0.69326437, 0.6935831, 0.69319844, 0.69337463, 0.69321024, 0.6932148, 0.6932076, 0.69321334, 0.69321454]","[1.2459251, 0.7244663, 0.69747466, 0.6966977, 0.6954628, 0.69472325, 0.6941911, 0.69412464, 0.69403934, 0.69374764, 0.6936641, 0.69350374, 0.69329304, 0.69326615, 0.69333553, 0.6932553, 0.693208, 0.6931846, 0.6931627, 0.6931542, 0.693146, 0.6931418]",8825.988400936127,255.93962979316711,45.087398052215576,[-1.78765661 -3.04744546 -1.81066409],[0.07383143 0.00230795 0.07019286],[0.50669998 0.51015002 0.50639999],[-35.4431754  -34.03670008 -35.86803734],[3.69523057e-275 6.38560076e-254 9.62660921e-282],[0.99564999 0.99550003 0.99540001],[ 1.40698848 -0.85246603  1.72673075],[0.15943081 0.39395549 0.08421603],[0.50150001 0.50545001 0.50400001],[-4.8359    -5.1380687 -4.9542055 ... -5.281273  -5.087196  -5.0066466]
