,grid_nre,pdf_nre,grid_pseudo,pdf_pseudo,grid_nre_corrected,pdf_nre_corrected,grid_prior,pdf_prior,grid_true,pdf_true
0,36.611656,1.365747e-06,37.361732,1.7807595e-06,38.12182,0.001201475,-72.83528,2.630126e-05,38.103813,0.0012251403473063003
1,36.61317,1.3738345e-06,37.3622,1.7873265e-06,38.122147,0.0012047614,-72.82071,2.6371159e-05,38.104137,0.0012283702942600004
2,36.614685,1.3819554e-06,37.362675,1.7938921e-06,38.12247,0.0012080328,-72.806145,2.6441143e-05,38.10446,0.0012316070431012509
3,36.6162,1.3901124e-06,37.363144,1.800666e-06,38.1228,0.0012113585,-72.79157,2.6511361e-05,38.104786,0.0012348527398920973
4,36.617714,1.3983122e-06,37.363613,1.8072312e-06,38.123123,0.0012145938,-72.77701,2.6581718e-05,38.10511,0.001238106338916958
5,36.619232,1.4065711e-06,37.364086,1.8140026e-06,38.12345,0.0012178987,-72.76244,2.6652258e-05,38.105434,0.0012413678575693018
6,36.620747,1.4148638e-06,37.364555,1.8205671e-06,38.12378,0.00122126,-72.74787,2.6722963e-05,38.10576,0.0012446373132759061
7,36.62226,1.4232395e-06,37.365025,1.8273382e-06,38.124104,0.0012245395,-72.7333,2.679388e-05,38.106083,0.0012479136448013157
8,36.623775,1.4315541e-06,37.365498,1.8341079e-06,38.12443,0.001227925,-72.718735,2.6864933e-05,38.106407,0.001251199024406744
9,36.62529,1.4400175e-06,37.365967,1.8408782e-06,38.124756,0.0012312522,-72.70416,2.69362e-05,38.10673,0.0012544923935413688
10,36.626804,1.4484219e-06,37.366436,1.8476475e-06,38.125084,0.0012345734,-72.6896,2.700758e-05,38.10705,0.0012577546533379179
11,36.62832,1.4569614e-06,37.36691,1.8544154e-06,38.12541,0.0012379522,-72.675026,2.70792e-05,38.107376,0.0012610639591763746
12,36.629833,1.4654144e-06,37.36738,1.8611839e-06,38.125736,0.0012413478,-72.66046,2.7150934e-05,38.1077,0.0012643813071175171
13,36.631348,1.4740331e-06,37.367847,1.8681588e-06,38.12606,0.0012446827,-72.64589,2.7222883e-05,38.108025,0.001267706714822315
14,36.632862,1.4826769e-06,37.36832,1.874925e-06,38.12639,0.001248109,-72.631325,2.729497e-05,38.108353,0.0012710786007655089
15,36.634377,1.4913331e-06,37.36879,1.8818993e-06,38.126717,0.001251545,-72.61675,2.73673e-05,38.108673,0.0012743806805219392
16,36.63589,1.500014e-06,37.369263,1.8888716e-06,38.12704,0.0012549084,-72.60219,2.7439743e-05,38.108997,0.0012777303711510558
17,36.637405,1.5087485e-06,37.36973,1.8958442e-06,38.12737,0.0012583755,-72.587616,2.7512404e-05,38.10932,0.001281088192519547
18,36.63892,1.5175394e-06,37.3702,1.9028165e-06,38.127693,0.0012617722,-72.57305,2.7585233e-05,38.109646,0.0012844541624574787
19,36.640434,1.5263583e-06,37.37067,1.909788e-06,38.12802,0.001265257,-72.55848,2.7658252e-05,38.10997,0.0012878271883015407
20,36.64195,1.5351978e-06,37.371143,1.9167578e-06,38.128345,0.0012686731,-72.54391,2.773144e-05,38.110294,0.0012912095063111182
21,36.643463,1.5441326e-06,37.371613,1.9237282e-06,38.128674,0.0012721712,-72.52934,2.7804796e-05,38.11062,0.001294600026578497
22,36.644978,1.5530973e-06,37.37208,1.9309052e-06,38.129,0.001275634,-72.51477,2.7878343e-05,38.110943,0.0012979987670699465
