,grid_nre,pdf_nre,grid_pseudo,pdf_pseudo,grid_nre_corrected,pdf_nre_corrected,grid_prior,pdf_prior,grid_true,pdf_true
0,38.095814,0.0013019629,-57.697765,0.0,38.095814,0.0014090335,-72.83528,2.630126e-05,38.103813,0.0012251403473063003
1,38.096146,0.001305253,-57.68485,0.0,38.096146,0.0014125985,-72.82071,2.6371159e-05,38.104137,0.0012283702942600004
2,38.09648,0.0013085814,-57.671932,0.0,38.09648,0.0014162058,-72.806145,2.6441143e-05,38.10446,0.0012316070431012509
3,38.096813,0.001311874,-57.65901,0.0,38.096813,0.0014197738,-72.79157,2.6511361e-05,38.104786,0.0012348527398920973
4,38.09715,0.001315223,-57.646095,0.0,38.09715,0.0014234021,-72.77701,2.6581718e-05,38.10511,0.001238106338916958
5,38.097485,0.00131856,-57.633183,0.0,38.097485,0.0014270192,-72.76244,2.6652258e-05,38.105434,0.0012413678575693018
6,38.097816,0.0013218699,-57.620266,0.0,38.097816,0.0014306064,-72.74787,2.6722963e-05,38.10576,0.0012446373132759061
7,38.09815,0.0013251927,-57.607346,0.0,38.09815,0.001434207,-72.7333,2.679388e-05,38.106083,0.0012479136448013157
8,38.098484,0.0013285492,-57.59443,0.0,38.098484,0.0014378438,-72.718735,2.6864933e-05,38.106407,0.001251199024406744
9,38.098816,0.0013318767,-57.581512,0.0,38.098816,0.0014414508,-72.70416,2.69362e-05,38.10673,0.0012544923935413688
10,38.09915,0.0013352546,-57.568596,0.0,38.09915,0.0014451114,-72.6896,2.700758e-05,38.10705,0.0012577546533379179
11,38.099483,0.0013385951,-57.55568,0.0,38.099483,0.0014487314,-72.675026,2.70792e-05,38.107376,0.0012610639591763746
12,38.099815,0.0013419394,-57.54276,0.0,38.099815,0.0014523553,-72.66046,2.7150934e-05,38.1077,0.0012643813071175171
13,38.10015,0.0013453293,-57.529842,0.0,38.10015,0.0014560289,-72.64589,2.7222883e-05,38.108025,0.001267706714822315
14,38.100487,0.0013487304,-57.51693,0.0,38.100487,0.0014597146,-72.631325,2.729497e-05,38.108353,0.0012710786007655089
15,38.10082,0.0013520846,-57.504013,0.0,38.10082,0.0014633506,-72.61675,2.73673e-05,38.108673,0.0012743806805219392
16,38.101154,0.0013554944,-57.491093,0.0,38.101154,0.0014670447,-72.60219,2.7439743e-05,38.108997,0.0012777303711510558
17,38.101486,0.0013588673,-57.478176,0.0,38.101486,0.0014707004,-72.587616,2.7512404e-05,38.10932,0.001281088192519547
18,38.101818,0.0013622565,-57.46526,0.0,38.101818,0.0014743735,-72.57305,2.7585233e-05,38.109646,0.0012844541624574787
19,38.102154,0.0013656794,-57.452343,0.0,38.102154,0.0014780831,-72.55848,2.7658252e-05,38.10997,0.0012878271883015407
20,38.102486,0.0013690706,-57.439426,0.0,38.102486,0.0014817575,-72.54391,2.773144e-05,38.110294,0.0012912095063111182
21,38.10282,0.0013724996,-57.426506,0.0,38.10282,0.001485475,-72.52934,2.7804796e-05,38.11062,0.001294600026578497
22,38.103153,0.001375905,-57.41359,0.0,38.103153,0.0014891651,-72.51477,2.7878343e-05,38.110943,0.0012979987670699465
23,38.10349,0.0013793499,-57.400677,0.0,38.10349,0.0014928987,-72.500206,2.7952032e-05,38.111267,0.0013014057457859185
24,38.10382,0.001382769,-57.38776,0.0,38.10382,0.0014966038,-72.48564,2.8025917e-05,38.11159,0.0013048209807611014
25,38.104156,0.0013862283,-57.37484,0.0,38.104156,0.0015003529,-72.47107,2.8100023e-05,38.111916,0.001308243363288947
26,38.10449,0.0013896585,-57.361923,0.0,38.10449,0.0015040705,-72.4565,2.81743e-05,38.11224,0.0013116751622948525
27,38.104824,0.0013931318,-57.349007,0.0,38.104824,0.0015078352,-72.44193,2.8248716e-05,38.112564,0.0013151152718639903
28,38.105156,0.0013965698,-57.33609,0.0,38.105156,0.0015115611,-72.42736,2.8323358e-05,38.11289,0.0013185637101684948
29,38.105488,0.0014000089,-57.323174,0.0,38.105488,0.0015152876,-72.412796,2.8398143e-05,38.11321,0.0013219795378375118
30,38.105824,0.001403498,-57.310253,0.0,38.105824,0.0015190701,-72.398224,2.8473152e-05,38.113533,0.0013254445891641405
31,38.106155,0.0014069616,-57.297337,0.0,38.106155,0.0015228235,-72.38366,2.8548306e-05,38.113857,0.001328916880527804
32,38.10649,0.0014104566,-57.284424,0.0,38.10649,0.0015266106,-72.36909,2.8623657e-05,38.114185,0.001332439969388227
33,38.106827,0.001413969,-57.271507,0.0,38.106827,0.0015304179,-72.35452,2.869918e-05,38.11451,0.0013359303223897461
34,38.10716,0.0014174415,-57.258587,0.0,38.10716,0.0015341815,-72.33995,2.877493e-05,38.11483,0.0013393876586508579
35,38.10749,0.0014209171,-57.24567,0.0,38.10749,0.0015379476,-72.325386,2.8850796e-05,38.115154,0.0013428948068542324
36,38.107826,0.0014244406,-57.232754,0.0,38.107826,0.0015417674,-72.310814,2.892692e-05,38.11548,0.0013464092731023192
37,38.10816,0.0014279354,-57.219837,0.0,38.10816,0.001545555,-72.29625,2.9003186e-05,38.115803,0.0013499333872626122
38,38.108494,0.0014314724,-57.20692,0.0,38.108494,0.001549388,-72.28168,2.9079656e-05,38.116127,0.001353466013553874
39,38.108826,0.0014349734,-57.194,0.0,38.108826,0.0015531831,-72.267105,2.9156325e-05,38.11645,0.0013570071705301151
40,38.109158,0.0014384852,-57.181084,0.0,38.109158,0.0015569888,-72.25254,2.9233142e-05,38.116776,0.0013605568767804145
41,38.109493,0.0014420331,-57.16817,0.0,38.109493,0.0015608337,-72.237976,2.9310133e-05,38.1171,0.0013641151509289743
42,38.10983,0.0014456027,-57.155254,0.0,38.10983,0.0015647034,-72.223404,2.9387356e-05,38.117424,0.0013676808376842178
43,38.11016,0.0014491308,-57.142338,0.0,38.11016,0.0015685268,-72.20884,2.9464725e-05,38.11775,0.001371256300810765
44,38.110497,0.0014527021,-57.129417,0.0,38.110497,0.0015723978,-72.19427,2.9542354e-05,38.118073,0.0013748403879132731
45,38.11083,0.00145624,-57.1165,0.0,38.11083,0.0015762321,-72.179695,2.962013e-05,38.118397,0.0013784331177569475
46,38.111164,0.0014598274,-57.103584,0.0,38.111164,0.0015801205,-72.16513,2.9698085e-05,38.11872,0.0013820345091423787
47,38.111496,0.0014633804,-57.090668,0.0,38.111496,0.0015839707,-72.15056,2.9776244e-05,38.119045,0.0013856433927343897
48,38.111828,0.0014669336,-57.077747,0.0,38.111828,0.0015878234,-72.135994,2.985458e-05,38.119366,0.0013892192842866469
49,38.112164,0.0014705391,-57.06483,0.0,38.112164,0.0015917307,-72.12142,2.9933122e-05,38.11969,0.001392846667302439
50,38.1125,0.0014741527,-57.051918,0.0,38.1125,0.0015956475,-72.10686,3.0011814e-05,38.120018,0.0013965258705766102
51,38.11283,0.00147773,-57.039,0.0,38.11283,0.0015995251,-72.092285,3.009077e-05,38.120342,0.001400170850040371
52,38.113167,0.0014813506,-57.026085,0.0,38.113167,0.0016034493,-72.07772,3.0169847e-05,38.120667,0.0014038234020425616
53,38.1135,0.0014849433,-57.013165,0.0,38.1135,0.0016073433,-72.06315,3.024916e-05,38.12099,0.0014074859478322584
54,38.11383,0.0014885404,-57.000248,0.0,38.11383,0.0016112424,-72.048584,3.0328625e-05,38.12131,0.0014111138071944596
55,38.114166,0.0014921769,-56.98733,0.0,38.114166,0.0016151834,-72.03401,3.0408328e-05,38.121635,0.001414793893897272
56,38.1145,0.0014957865,-56.974415,0.0,38.1145,0.0016190963,-72.01945,3.0488181e-05,38.12196,0.0014184828318660812
57,38.114834,0.0014994406,-56.961494,0.0,38.114834,0.0016230571,-72.004875,3.0568244e-05,38.122284,0.001422180640293768
58,38.115166,0.001503065,-56.948578,0.0,38.115166,0.0016269855,-71.9903,3.064855e-05,38.12261,0.0014258873384092382
59,38.1155,0.0015067239,-56.935665,0.0,38.1155,0.0016309512,-71.97574,3.0728974e-05,38.122932,0.0014296017225759229
60,38.115833,0.0015103559,-56.92275,0.0,38.115833,0.0016348892,-71.961174,3.080961e-05,38.123257,0.0014333262549598574
61,38.11617,0.0015140341,-56.909832,0.0,38.11617,0.0016388748,-71.9466,3.089049e-05,38.12358,0.0014370597349285929
62,38.1165,0.0015176807,-56.89691,0.0,38.1165,0.0016428287,-71.93204,3.097152e-05,38.123905,0.0014408021818556457
63,38.116837,0.0015213753,-56.883995,0.0,38.116837,0.0016468328,-71.917465,3.1052765e-05,38.12423,0.0014445536151508204
64,38.11717,0.0015250351,-56.87108,0.0,38.11717,0.0016507994,-71.90289,3.1134223e-05,38.124554,0.0014483128166050978
65,38.1175,0.0015286966,-56.858162,0.0,38.1175,0.0016547679,-71.88833,3.1215834e-05,38.124878,0.0014520822780412605
66,38.117836,0.001532415,-56.845245,0.0,38.117836,0.0016587995,-71.87376,3.1297655e-05,38.125202,0.0014558607842868148
67,38.118168,0.0015360987,-56.832325,0.0,38.118168,0.0016627924,-71.85919,3.1379666e-05,38.125526,0.001459648354897249
68,38.118504,0.0015398087,-56.819412,0.0,38.118504,0.0016668134,-71.84463,3.1461892e-05,38.12585,0.0014634450094646108
69,38.11884,0.0015435402,-56.806496,0.0,38.11884,0.0016708588,-71.830055,3.1544332e-05,38.126175,0.0014672507676175587
70,38.11917,0.0015472424,-56.79358,0.0,38.11917,0.0016748706,-71.81548,3.1626987e-05,38.1265,0.0014710643934500534
71,38.119503,0.0015509423,-56.78066,0.0,38.119503,0.0016788819,-71.80092,3.170977e-05,38.126823,0.0014748884147980543
72,38.11984,0.0015546986,-56.767742,0.0,38.11984,0.0016829543,-71.78635,3.1792828e-05,38.127148,0.001478721598831335
73,38.12017,0.0015584083,-56.754826,0.0,38.12017,0.001686975,-71.77178,3.1876014e-05,38.12747,0.0014825184397648794
74,38.120506,0.0015621751,-56.74191,0.0,38.120506,0.0016910578,-71.75721,3.1959476e-05,38.127792,0.0014863698995138698
75,38.12084,0.0015658989,-56.728992,0.0,38.12084,0.0016950947,-71.742645,3.204307e-05,38.128117,0.0014902305811506208
76,38.12117,0.0015696397,-56.716072,0.0,38.12117,0.0016991498,-71.72807,3.2126907e-05,38.12844,0.0014940992308762537
77,38.121506,0.001573427,-56.70316,0.0,38.121506,0.0017032553,-71.71351,3.2210937e-05,38.12877,0.0014980243759472498
78,38.12184,0.0015772219,-56.690243,0.0,38.12184,0.0017073688,-71.69894,3.2295186e-05,38.12909,0.001501866876645527
79,38.122173,0.0015809732,-56.677326,0.0,38.122173,0.0017114347,-71.68437,3.2379594e-05,38.129414,0.0015057646420030323
80,38.12251,0.0015847705,-56.664406,0.0,38.12251,0.0017155522,-71.6698,3.2464253e-05,38.129738,0.0015096717290427036
81,38.12284,0.0015885397,-56.65149,0.0,38.12284,0.0017196372,-71.655235,3.254907e-05,38.130062,0.001513586868847196
82,38.123173,0.0015923172,-56.638573,0.0,38.123173,0.0017237321,-71.64066,3.263414e-05,38.130386,0.001517512656422926
83,38.12351,0.0015961425,-56.625656,0.0,38.12351,0.001727879,-71.62609,3.2719432e-05,38.13071,0.0015214478260014487
84,38.12384,0.0015999312,-56.61274,0.0,38.12384,0.001731986,-71.61153,3.2804855e-05,38.131035,0.0015253923977666126
85,38.124176,0.0016037747,-56.59982,0.0,38.124176,0.0017361523,-71.596954,3.2890533e-05,38.13136,0.0015293463919397441
86,38.12451,0.001607623,-56.586906,0.0,38.12451,0.001740324,-71.58239,3.297637e-05,38.131683,0.0015333098287797042
87,38.124844,0.0016114296,-56.57399,0.0,38.124844,0.0017444505,-71.567825,3.306243e-05,38.132008,0.0015372814210101254
88,38.125175,0.0016152461,-56.561073,0.0,38.125175,0.0017485885,-71.55325,3.314875e-05,38.13233,0.001541263800989927
89,38.12551,0.0016191171,-56.548153,0.0,38.12551,0.0017527846,-71.53868,3.323526e-05,38.132656,0.0015452556846321784
90,38.125843,0.0016229465,-56.535236,0.0,38.125843,0.0017569353,-71.52412,3.3321932e-05,38.13298,0.001549257092346406
91,38.12618,0.0016268244,-56.52232,0.0,38.12618,0.0017611395,-71.509544,3.3408865e-05,38.133305,0.001553268044579943
92,38.12651,0.0016306696,-56.509403,0.0,38.12651,0.0017653081,-71.49498,3.349596e-05,38.133625,0.0015572409257249712
93,38.126842,0.0016345184,-56.496487,0.0,38.126842,0.0017694803,-71.48041,3.3583314e-05,38.13395,0.0015612695885722813
94,38.12718,0.0016384199,-56.483566,0.0,38.12718,0.0017737101,-71.46584,3.367083e-05,38.134274,0.0015653091804636167
95,38.127514,0.0016423231,-56.470654,0.0,38.127514,0.0017779414,-71.45127,3.3758573e-05,38.1346,0.0015694063762535927
