,grid_nre,pdf_nre,grid_pseudo,pdf_pseudo,grid_nre_corrected,pdf_nre_corrected,grid_prior,pdf_prior,grid_true,pdf_true
0,38.14181,0.00035472418,7.428745,0.0,38.14181,0.0014570957,-72.83528,2.630126e-05,38.103813,0.0012251403473063003
1,38.14214,0.00035563926,7.434748,0.0,38.14214,0.0014608586,-72.82071,2.6371159e-05,38.104137,0.0012283702942600004
2,38.142464,0.00035654276,7.440752,0.0,38.142464,0.0014645742,-72.806145,2.6441143e-05,38.10446,0.0012316070431012509
3,38.14279,0.000357461,7.4467554,0.0,38.14279,0.0014683505,-72.79157,2.6511361e-05,38.104786,0.0012348527398920973
4,38.143116,0.00035837098,7.452759,0.0,38.143116,0.0014720927,-72.77701,2.6581718e-05,38.10511,0.001238106338916958
5,38.143444,0.00035929357,7.458763,0.0,38.143444,0.0014758864,-72.76244,2.6652258e-05,38.105434,0.0012413678575693018
6,38.143772,0.00036021735,7.4647665,0.0,38.143772,0.0014796857,-72.74787,2.6722963e-05,38.10576,0.0012446373132759061
7,38.144096,0.00036113523,7.47077,0.0,38.144096,0.0014834604,-72.7333,2.679388e-05,38.106083,0.0012479136448013157
8,38.144424,0.00036206355,7.4767737,0.0,38.144424,0.0014872773,-72.718735,2.6864933e-05,38.106407,0.001251199024406744
9,38.14475,0.00036298303,7.482777,0.0,38.14475,0.0014910589,-72.70416,2.69362e-05,38.10673,0.0012544923935413688
10,38.145077,0.00036391887,7.488781,0.0,38.145077,0.0014949079,-72.6896,2.700758e-05,38.10705,0.0012577546533379179
11,38.1454,0.00036484445,7.4947844,0.0,38.1454,0.0014987132,-72.675026,2.70792e-05,38.107376,0.0012610639591763746
12,38.14573,0.00036578265,7.5007877,0.0,38.14573,0.0015025716,-72.66046,2.7150934e-05,38.1077,0.0012643813071175171
13,38.146053,0.00036671385,7.5067916,0.0,38.146053,0.0015064017,-72.64589,2.7222883e-05,38.108025,0.001267706714822315
14,38.14638,0.00036765618,7.5127954,0.0,38.14638,0.0015102766,-72.631325,2.729497e-05,38.108353,0.0012710786007655089
15,38.14671,0.00036860126,7.518799,0.0,38.14671,0.001514163,-72.61675,2.73673e-05,38.108673,0.0012743806805219392
16,38.147034,0.0003695396,7.5248027,0.0,38.147034,0.0015180225,-72.60219,2.7439743e-05,38.108997,0.0012777303711510558
17,38.14736,0.00037048885,7.530806,0.0,38.14736,0.0015219253,-72.587616,2.7512404e-05,38.10932,0.001281088192519547
18,38.147686,0.00037142972,7.5368094,0.0,38.147686,0.0015257957,-72.57305,2.7585233e-05,38.109646,0.0012844541624574787
19,38.148014,0.0003723861,7.5428133,0.0,38.148014,0.0015297277,-72.55848,2.7658252e-05,38.10997,0.0012878271883015407
20,38.14834,0.00037333337,7.5488167,0.0,38.14834,0.001533624,-72.54391,2.773144e-05,38.110294,0.0012912095063111182
21,38.148666,0.00037429272,7.55482,0.0,38.148666,0.0015375697,-72.52934,2.7804796e-05,38.11062,0.001294600026578497
22,38.148994,0.00037525487,7.560824,0.0,38.148994,0.0015415254,-72.51477,2.7878343e-05,38.110943,0.0012979987670699465
23,38.149323,0.00037621986,7.566828,0.0,38.149323,0.0015454951,-72.500206,2.7952032e-05,38.111267,0.0013014057457859185
24,38.149647,0.00037717473,7.572831,0.0,38.149647,0.0015494219,-72.48564,2.8025917e-05,38.11159,0.0013048209807611014
25,38.149975,0.00037814502,7.578835,0.0,38.149975,0.0015534115,-72.47107,2.8100023e-05,38.111916,0.001308243363288947
26,38.1503,0.00037910638,7.5848384,0.0,38.1503,0.0015573656,-72.4565,2.81743e-05,38.11224,0.0013116751622948525
27,38.150627,0.0003800802,7.590842,0.0,38.150627,0.0015613707,-72.44193,2.8248716e-05,38.112564,0.0013151152718639903
28,38.15095,0.00038104542,7.5968456,0.0,38.15095,0.0015653401,-72.42736,2.8323358e-05,38.11289,0.0013185637101684948
