,grid_nre,pdf_nre,grid_pseudo,pdf_pseudo,grid_nre_corrected,pdf_nre_corrected,grid_prior,pdf_prior,grid_true,pdf_true
0,38.14381,8.1529935e-05,28.46085,0.0,38.14381,0.0016168872,-72.83528,2.630126e-05,38.103813,0.0012251403473063003
1,38.144135,8.173351e-05,28.463072,0.0,38.144135,0.0016209347,-72.82071,2.6371159e-05,38.104137,0.0012283702942600004
2,38.14446,8.1938146e-05,28.465296,0.0,38.14446,0.001625001,-72.806145,2.6441143e-05,38.10446,0.0012316070431012509
3,38.144783,8.214298e-05,28.467518,0.0,38.144783,0.0016290733,-72.79157,2.6511361e-05,38.104786,0.0012348527398920973
4,38.145107,8.234801e-05,28.46974,0.0,38.145107,0.0016331489,-72.77701,2.6581718e-05,38.10511,0.001238106338916958
5,38.14543,8.255402e-05,28.471964,0.0,38.14543,0.0016372426,-72.76244,2.6652258e-05,38.105434,0.0012413678575693018
6,38.145756,8.276103e-05,28.474188,0.0,38.145756,0.0016413572,-72.74787,2.6722963e-05,38.10576,0.0012446373132759061
7,38.14608,8.2967366e-05,28.47641,0.0,38.14608,0.0016454603,-72.7333,2.679388e-05,38.106083,0.0012479136448013157
8,38.146404,8.3173894e-05,28.478632,0.0,38.146404,0.0016495654,-72.718735,2.6864933e-05,38.106407,0.001251199024406744
9,38.14673,8.338118e-05,28.480856,0.0,38.14673,0.0016536859,-72.70416,2.69362e-05,38.10673,0.0012544923935413688
10,38.14705,8.358707e-05,28.483078,0.0,38.14705,0.0016577792,-72.6896,2.700758e-05,38.10705,0.0012577546533379179
11,38.147373,8.3795225e-05,28.4853,0.0,38.147373,0.0016619173,-72.675026,2.70792e-05,38.107376,0.0012610639591763746
12,38.147697,8.400438e-05,28.487524,0.0,38.147697,0.0016660751,-72.66046,2.7150934e-05,38.1077,0.0012643813071175171
13,38.14802,8.421357e-05,28.489746,0.0,38.14802,0.0016702327,-72.64589,2.7222883e-05,38.108025,0.001267706714822315
14,38.14835,8.442618e-05,28.49197,0.0,38.14835,0.0016744589,-72.631325,2.729497e-05,38.108353,0.0012710786007655089
