,grid_nre,pdf_nre,grid_pseudo,pdf_pseudo,grid_nre_corrected,pdf_nre_corrected,grid_prior,pdf_prior,grid_true,pdf_true
0,38.079807,0.00082208065,-7.2047195,0.0,38.079807,0.0016844792,-72.83528,2.630126e-05,38.103813,0.0012251403473063003
1,38.080135,0.0008240273,-7.197309,0.0,38.080135,0.0016884627,-72.82071,2.6371159e-05,38.104137,0.0012283702942600004
2,38.080463,0.0008259754,-7.189899,0.0,38.080463,0.0016924493,-72.806145,2.6441143e-05,38.10446,0.0012316070431012509
3,38.08079,0.0008279281,-7.1824884,0.0,38.08079,0.0016964461,-72.79157,2.6511361e-05,38.104786,0.0012348527398920973
4,38.081123,0.00082990865,-7.1750784,0.0,38.081123,0.0017004992,-72.77701,2.6581718e-05,38.10511,0.001238106338916958
5,38.08145,0.0008318719,-7.1676683,0.0,38.08145,0.001704517,-72.76244,2.6652258e-05,38.105434,0.0012413678575693018
6,38.08178,0.00083384005,-7.160258,0.0,38.08178,0.0017085456,-72.74787,2.6722963e-05,38.10576,0.0012446373132759061
7,38.08211,0.00083583326,-7.152848,0.0,38.08211,0.001712625,-72.7333,2.679388e-05,38.106083,0.0012479136448013157
8,38.08244,0.000837808,-7.1454372,0.0,38.08244,0.0017166662,-72.718735,2.6864933e-05,38.106407,0.001251199024406744
9,38.082767,0.0008397919,-7.138027,0.0,38.082767,0.0017207264,-72.70416,2.69362e-05,38.10673,0.0012544923935413688
10,38.083096,0.00084177323,-7.1306167,0.0,38.083096,0.001724781,-72.6896,2.700758e-05,38.10705,0.0012577546533379179
11,38.083424,0.0008437616,-7.123206,0.0,38.083424,0.0017288506,-72.675026,2.70792e-05,38.107376,0.0012610639591763746
12,38.08375,0.00084575196,-7.115796,0.0,38.08375,0.0017329239,-72.66046,2.7150934e-05,38.1077,0.0012643813071175171
13,38.08408,0.0008477501,-7.1083856,0.0,38.08408,0.0017370128,-72.64589,2.7222883e-05,38.108025,0.001267706714822315
14,38.08441,0.0008497721,-7.100976,0.0,38.08441,0.0017411523,-72.631325,2.729497e-05,38.108353,0.0012710786007655089
15,38.08474,0.0008517754,-7.0935655,0.0,38.08474,0.0017452507,-72.61675,2.73673e-05,38.108673,0.0012743806805219392
16,38.085068,0.00085378333,-7.086155,0.0,38.085068,0.0017493599,-72.60219,2.7439743e-05,38.108997,0.0012777303711510558
17,38.0854,0.00085581525,-7.078745,0.0,38.0854,0.0017535185,-72.587616,2.7512404e-05,38.10932,0.001281088192519547
18,38.085728,0.0008578323,-7.0713344,0.0,38.085728,0.0017576462,-72.57305,2.7585233e-05,38.109646,0.0012844541624574787
19,38.086056,0.00085984595,-7.0639243,0.0,38.086056,0.001761767,-72.55848,2.7658252e-05,38.10997,0.0012878271883015407
20,38.086384,0.00086187007,-7.056514,0.0,38.086384,0.00176591,-72.54391,2.773144e-05,38.110294,0.0012912095063111182
21,38.08671,0.0008638944,-7.0491037,0.0,38.08671,0.0017700527,-72.52934,2.7804796e-05,38.11062,0.001294600026578497
22,38.08704,0.000865921,-7.041693,0.0,38.08704,0.0017742005,-72.51477,2.7878343e-05,38.110943,0.0012979987670699465
23,38.08737,0.0008679835,-7.034283,0.0,38.08737,0.0017784208,-72.500206,2.7952032e-05,38.111267,0.0013014057457859185
24,38.0877,0.000870016,-7.026873,0.0,38.0877,0.0017825798,-72.48564,2.8025917e-05,38.11159,0.0013048209807611014
25,38.088028,0.0008720582,-7.0194626,0.0,38.088028,0.0017867599,-72.47107,2.8100023e-05,38.111916,0.001308243363288947
26,38.08836,0.0008741269,-7.012052,0.0,38.08836,0.0017909924,-72.4565,2.81743e-05,38.11224,0.0013116751622948525
27,38.088688,0.00087617507,-7.004642,0.0,38.088688,0.0017951848,-72.44193,2.8248716e-05,38.112564,0.0013151152718639903
28,38.089016,0.0008782293,-6.9972315,0.0,38.089016,0.001799388,-72.42736,2.8323358e-05,38.11289,0.0013185637101684948
29,38.089344,0.00088028406,-6.9898214,0.0,38.089344,0.0018035928,-72.412796,2.8398143e-05,38.11321,0.0013219795378375118
30,38.089672,0.0008823428,-6.982411,0.0,38.089672,0.0018078055,-72.398224,2.8473152e-05,38.113533,0.0013254445891641405
31,38.09,0.00088440557,-6.975001,0.0,38.09,0.0018120271,-72.38366,2.8548306e-05,38.113857,0.001328916880527804
32,38.090332,0.00088649977,-6.967591,0.0,38.090332,0.0018163129,-72.36909,2.8623657e-05,38.114185,0.001332439969388227
33,38.09066,0.0008885705,-6.9601803,0.0,38.09066,0.0018205511,-72.35452,2.869918e-05,38.11451,0.0013359303223897461
34,38.09099,0.0008906487,-6.95277,0.0,38.09099,0.0018248034,-72.33995,2.877493e-05,38.11483,0.0013393876586508579
35,38.091316,0.0008927261,-6.9453597,0.0,38.091316,0.0018290539,-72.325386,2.8850796e-05,38.115154,0.0013428948068542324
36,38.09165,0.000894837,-6.937949,0.0,38.09165,0.0018333743,-72.310814,2.892692e-05,38.11548,0.0013464092731023192
37,38.091976,0.0008969234,-6.930539,0.0,38.091976,0.0018376441,-72.29625,2.9003186e-05,38.115803,0.0013499333872626122
38,38.092304,0.000899016,-6.9231286,0.0,38.092304,0.0018419257,-72.28168,2.9079656e-05,38.116127,0.001353466013553874
39,38.092632,0.0009011112,-6.9157186,0.0,38.092632,0.0018462131,-72.267105,2.9156325e-05,38.11645,0.0013570071705301151
40,38.09296,0.0009032127,-6.908308,0.0,38.09296,0.0018505135,-72.25254,2.9233142e-05,38.116776,0.0013605568767804145
41,38.093292,0.00090534065,-6.900898,0.0,38.093292,0.0018548677,-72.237976,2.9310133e-05,38.1171,0.0013641151509289743
42,38.09362,0.0009074498,-6.893488,0.0,38.09362,0.0018591845,-72.223404,2.9387356e-05,38.117424,0.0013676808376842178
