,grid_nre,pdf_nre,grid_pseudo,pdf_pseudo,grid_nre_corrected,pdf_nre_corrected,grid_prior,pdf_prior,grid_true,pdf_true
0,38.055805,0.0015785055,-72.83528,2.6301255e-05,38.055805,0.0015785053,-72.83528,2.630126e-05,38.103813,0.0012251403473063003
1,38.056137,0.0015821459,-72.82071,2.6371128e-05,38.056137,0.0015821452,-72.82071,2.6371159e-05,38.104137,0.0012283702942600004
2,38.056473,0.0015858349,-72.806145,2.644115e-05,38.056473,0.0015858345,-72.806145,2.6441143e-05,38.10446,0.0012316070431012509
3,38.056805,0.0015894853,-72.79157,2.6511369e-05,38.056805,0.0015894847,-72.79157,2.6511361e-05,38.104786,0.0012348527398920973
4,38.05714,0.0015931822,-72.77701,2.6581713e-05,38.05714,0.0015931822,-72.77701,2.6581718e-05,38.10511,0.001238106338916958
5,38.057476,0.001596887,-72.76244,2.6652251e-05,38.057476,0.0015968864,-72.76244,2.6652258e-05,38.105434,0.0012413678575693018
6,38.057808,0.0016005576,-72.74787,2.6722986e-05,38.057808,0.0016005567,-72.74787,2.6722963e-05,38.10576,0.0012446373132759061
7,38.05814,0.0016042313,-72.7333,2.6793896e-05,38.05814,0.0016042312,-72.7333,2.679388e-05,38.106083,0.0012479136448013157
8,38.058475,0.0016079602,-72.718735,2.6864931e-05,38.058475,0.0016079597,-72.718735,2.6864933e-05,38.106407,0.001251199024406744
9,38.058807,0.0016116509,-72.70416,2.6936188e-05,38.058807,0.0016116507,-72.70416,2.69362e-05,38.10673,0.0012544923935413688
10,38.059143,0.0016153855,-72.6896,2.7007572e-05,38.059143,0.001615385,-72.6896,2.700758e-05,38.10705,0.0012577546533379179
11,38.059475,0.0016190863,-72.675026,2.707918e-05,38.059475,0.0016190867,-72.675026,2.70792e-05,38.107376,0.0012610639591763746
12,38.059807,0.0016227971,-72.66046,2.7150938e-05,38.059807,0.001622797,-72.66046,2.7150934e-05,38.1077,0.0012643813071175171
13,38.060143,0.0016265552,-72.64589,2.7222895e-05,38.060143,0.0016265549,-72.64589,2.7222883e-05,38.108025,0.001267706714822315
14,38.06048,0.0016303213,-72.631325,2.7294982e-05,38.06048,0.0016303214,-72.631325,2.729497e-05,38.108353,0.0012710786007655089
15,38.06081,0.0016340499,-72.61675,2.7367294e-05,38.06081,0.0016340496,-72.61675,2.73673e-05,38.108673,0.0012743806805219392
16,38.061146,0.001637824,-72.60219,2.7439757e-05,38.061146,0.0016378239,-72.60219,2.7439743e-05,38.108997,0.0012777303711510558
17,38.061478,0.0016415636,-72.587616,2.7512422e-05,38.061478,0.0016415637,-72.587616,2.7512404e-05,38.10932,0.001281088192519547
18,38.06181,0.001645315,-72.57305,2.7585216e-05,38.06181,0.0016453149,-72.57305,2.7585233e-05,38.109646,0.0012844541624574787
19,38.062145,0.0016491095,-72.55848,2.7658238e-05,38.062145,0.0016491094,-72.55848,2.7658252e-05,38.10997,0.0012878271883015407
