,grid_nre,pdf_nre,grid_pseudo,pdf_pseudo,grid_nre_corrected,pdf_nre_corrected,grid_prior,pdf_prior,grid_true,pdf_true
0,38.063805,0.0014316367,-22.010202,0.0,38.063805,0.0019562019,-72.83528,2.630126e-05,38.103813,0.0012251403473063003
1,38.06413,0.0014349583,-22.001179,0.0,38.06413,0.0019607372,-72.82071,2.6371159e-05,38.104137,0.0012283702942600004
2,38.064453,0.001438302,-21.992155,0.0,38.064453,0.001965303,-72.806145,2.6441143e-05,38.10446,0.0012316070431012509
3,38.064777,0.0014416466,-21.983131,0.0,38.064777,0.0019698686,-72.79157,2.6511361e-05,38.104786,0.0012348527398920973
4,38.0651,0.0014449949,-21.974108,0.0,38.0651,0.0019744404,-72.77701,2.6581718e-05,38.10511,0.001238106338916958
5,38.065426,0.0014483529,-21.965086,0.0,38.065426,0.0019790258,-72.76244,2.6652258e-05,38.105434,0.0012413678575693018
6,38.06575,0.0014517119,-21.956062,0.0,38.06575,0.0019836125,-72.74787,2.6722963e-05,38.10576,0.0012446373132759061
7,38.066074,0.0014550898,-21.947039,0.0,38.066074,0.0019882238,-72.7333,2.679388e-05,38.106083,0.0012479136448013157
8,38.0664,0.0014584637,-21.938015,0.0,38.0664,0.0019928303,-72.718735,2.6864933e-05,38.106407,0.001251199024406744
9,38.066723,0.001461853,-21.928991,0.0,38.066723,0.0019974583,-72.70416,2.69362e-05,38.10673,0.0012544923935413688
10,38.067043,0.0014651986,-21.919968,0.0,38.067043,0.0020020267,-72.6896,2.700758e-05,38.10705,0.0012577546533379179
11,38.067368,0.0014686001,-21.910944,0.0,38.067368,0.0020066695,-72.675026,2.70792e-05,38.107376,0.0012610639591763746
12,38.06769,0.0014720068,-21.90192,0.0,38.06769,0.0020113215,-72.66046,2.7150934e-05,38.1077,0.0012643813071175171
13,38.068016,0.0014754212,-21.892897,0.0,38.068016,0.0020159837,-72.64589,2.7222883e-05,38.108025,0.001267706714822315
14,38.068344,0.0014788804,-21.883875,0.0,38.068344,0.0020207071,-72.631325,2.729497e-05,38.108353,0.0012710786007655089
15,38.068665,0.0014822719,-21.874851,0.0,38.068665,0.0020253365,-72.61675,2.73673e-05,38.108673,0.0012743806805219392
16,38.06899,0.001485699,-21.865828,0.0,38.06899,0.0020300164,-72.60219,2.7439743e-05,38.108997,0.0012777303711510558
17,38.069313,0.0014891424,-21.856804,0.0,38.069313,0.0020347175,-72.587616,2.7512404e-05,38.10932,0.001281088192519547
18,38.069637,0.0014925881,-21.84778,0.0,38.069637,0.0020394225,-72.57305,2.7585233e-05,38.109646,0.0012844541624574787
19,38.06996,0.0014960412,-21.838758,0.0,38.06996,0.0020441369,-72.55848,2.7658252e-05,38.10997,0.0012878271883015407
20,38.070286,0.0014994978,-21.829735,0.0,38.070286,0.0020488568,-72.54391,2.773144e-05,38.110294,0.0012912095063111182
21,38.07061,0.0015029697,-21.820711,0.0,38.07061,0.002053597,-72.52934,2.7804796e-05,38.11062,0.001294600026578497
22,38.070934,0.001506451,-21.811687,0.0,38.070934,0.0020583495,-72.51477,2.7878343e-05,38.110943,0.0012979987670699465
23,38.07126,0.0015099325,-21.802664,0.0,38.07126,0.0020631037,-72.500206,2.7952032e-05,38.111267,0.0013014057457859185
24,38.071583,0.0015134176,-21.793642,0.0,38.071583,0.0020678616,-72.48564,2.8025917e-05,38.11159,0.0013048209807611014
25,38.071907,0.0015169203,-21.784618,0.0,38.071907,0.002072643,-72.47107,2.8100023e-05,38.111916,0.001308243363288947
26,38.07223,0.0015204223,-21.775595,0.0,38.07223,0.0020774251,-72.4565,2.81743e-05,38.11224,0.0013116751622948525
27,38.072556,0.0015239324,-21.766571,0.0,38.072556,0.002082217,-72.44193,2.8248716e-05,38.112564,0.0013151152718639903
28,38.07288,0.0015274514,-21.757547,0.0,38.07288,0.0020870224,-72.42736,2.8323358e-05,38.11289,0.0013185637101684948
29,38.0732,0.0015309412,-21.748524,0.0,38.0732,0.0020917868,-72.412796,2.8398143e-05,38.11321,0.0013219795378375118
30,38.073524,0.0015344756,-21.7395,0.0,38.073524,0.0020966122,-72.398224,2.8473152e-05,38.113533,0.0013254445891641405
31,38.07385,0.0015380131,-21.730476,0.0,38.07385,0.0021014428,-72.38366,2.8548306e-05,38.113857,0.001328916880527804
32,38.074177,0.0015415984,-21.721455,0.0,38.074177,0.0021063373,-72.36909,2.8623657e-05,38.114185,0.001332439969388227
33,38.0745,0.0015451559,-21.712431,0.0,38.0745,0.0021111935,-72.35452,2.869918e-05,38.11451,0.0013359303223897461
34,38.074825,0.0015487142,-21.703407,0.0,38.074825,0.0021160522,-72.33995,2.877493e-05,38.11483,0.0013393876586508579
35,38.075146,0.0015522415,-21.694384,0.0,38.075146,0.002120868,-72.325386,2.8850796e-05,38.115154,0.0013428948068542324
36,38.07547,0.0015558192,-21.68536,0.0,38.07547,0.0021257529,-72.310814,2.892692e-05,38.11548,0.0013464092731023192
37,38.075794,0.0015594036,-21.676336,0.0,38.075794,0.0021306463,-72.29625,2.9003186e-05,38.115803,0.0013499333872626122
38,38.07612,0.0015629962,-21.667313,0.0,38.07612,0.002135551,-72.28168,2.9079656e-05,38.116127,0.001353466013553874
39,38.076443,0.0015665964,-21.658289,0.0,38.076443,0.0021404675,-72.267105,2.9156325e-05,38.11645,0.0013570071705301151
40,38.076767,0.0015702042,-21.649265,0.0,38.076767,0.002145392,-72.25254,2.9233142e-05,38.116776,0.0013605568767804145
41,38.07709,0.0015738142,-21.640244,0.0,38.07709,0.0021503214,-72.237976,2.9310133e-05,38.1171,0.0013641151509289743
42,38.077415,0.0015774377,-21.63122,0.0,38.077415,0.0021552688,-72.223404,2.9387356e-05,38.117424,0.0013676808376842178
43,38.07774,0.0015810659,-21.622196,0.0,38.07774,0.0021602225,-72.20884,2.9464725e-05,38.11775,0.001371256300810765
44,38.078064,0.0015847054,-21.613173,0.0,38.078064,0.0021651916,-72.19427,2.9542354e-05,38.118073,0.0013748403879132731
45,38.07839,0.0015883459,-21.604149,0.0,38.07839,0.0021701613,-72.179695,2.962013e-05,38.118397,0.0013784331177569475
46,38.078712,0.001591996,-21.595125,0.0,38.078712,0.0021751446,-72.16513,2.9698085e-05,38.11872,0.0013820345091423787
47,38.079037,0.0015956585,-21.586102,0.0,38.079037,0.0021801458,-72.15056,2.9776244e-05,38.119045,0.0013856433927343897
48,38.079357,0.0015992859,-21.577078,0.0,38.079357,0.0021850974,-72.135994,2.985458e-05,38.119366,0.0013892192842866469
49,38.07968,0.0016029582,-21.568054,0.0,38.07968,0.0021901112,-72.12142,2.9933122e-05,38.11969,0.001392846667302439
50,38.08001,0.0016066795,-21.559032,0.0,38.08001,0.002195192,-72.10686,3.0011814e-05,38.120018,0.0013965258705766102
51,38.080334,0.0016103757,-21.550009,0.0,38.080334,0.0022002375,-72.092285,3.009077e-05,38.120342,0.001400170850040371
52,38.080658,0.0016140682,-21.540985,0.0,38.080658,0.0022052785,-72.07772,3.0169847e-05,38.120667,0.0014038234020425616
53,38.080982,0.001617772,-21.531961,0.0,38.080982,0.0022103358,-72.06315,3.024916e-05,38.12099,0.0014074859478322584
54,38.081303,0.0016214327,-21.522938,0.0,38.081303,0.0022153333,-72.048584,3.0328625e-05,38.12131,0.0014111138071944596
55,38.081627,0.0016251598,-21.513914,0.0,38.081627,0.0022204227,-72.03401,3.0408328e-05,38.121635,0.001414793893897272
56,38.08195,0.0016288853,-21.504892,0.0,38.08195,0.0022255096,-72.01945,3.0488181e-05,38.12196,0.0014184828318660812
57,38.082275,0.0016326185,-21.495869,0.0,38.082275,0.0022306058,-72.004875,3.0568244e-05,38.122284,0.001422180640293768
58,38.0826,0.0016363626,-21.486845,0.0,38.0826,0.0022357171,-71.9903,3.064855e-05,38.12261,0.0014258873384092382
59,38.082924,0.0016401123,-21.477821,0.0,38.082924,0.002240837,-71.97574,3.0728974e-05,38.122932,0.0014296017225759229
60,38.08325,0.0016438807,-21.468798,0.0,38.08325,0.0022459803,-71.961174,3.080961e-05,38.123257,0.0014333262549598574
61,38.083572,0.0016476397,-21.459776,0.0,38.083572,0.0022511126,-71.9466,3.089049e-05,38.12358,0.0014370597349285929
