,grid_nre,pdf_nre,grid_pseudo,pdf_pseudo,grid_nre_corrected,pdf_nre_corrected,grid_prior,pdf_prior,grid_true,pdf_true
0,-128.71948,7.102475e-06,38.055805,1.2343961e-06,38.007797,0.00075975066,-72.83528,2.630126e-05,38.103813,0.0012251403473063003
1,-128.69882,7.1375325e-06,38.056137,1.2376639e-06,38.00814,0.0007602085,-72.82071,2.6371159e-05,38.104137,0.0012283702942600004
2,-128.67816,7.1727904e-06,38.056473,1.2411253e-06,38.008484,0.00076066353,-72.806145,2.6441143e-05,38.10446,0.0012316070431012509
3,-128.65752,7.208044e-06,38.056805,1.2443927e-06,38.008827,0.00076111616,-72.79157,2.6511361e-05,38.104786,0.0012348527398920973
4,-128.63686,7.243629e-06,38.05714,1.2476593e-06,38.00917,0.00076156046,-72.77701,2.6581718e-05,38.10511,0.001238106338916958
5,-128.6162,7.2793628e-06,38.057476,1.2511204e-06,38.009514,0.0007620079,-72.76244,2.6652258e-05,38.105434,0.0012413678575693018
6,-128.59555,7.315063e-06,38.057808,1.2543868e-06,38.009857,0.00076245307,-72.74787,2.6722963e-05,38.10576,0.0012446373132759061
7,-128.57489,7.351226e-06,38.05814,1.2576533e-06,38.0102,0.0007628956,-72.7333,2.679388e-05,38.106083,0.0012479136448013157
8,-128.55423,7.3873352e-06,38.058475,1.2609189e-06,38.010544,0.00076333596,-72.718735,2.6864933e-05,38.106407,0.001251199024406744
9,-128.53357,7.423728e-06,38.058807,1.2643795e-06,38.010887,0.0007637685,-72.70416,2.69362e-05,38.10673,0.0012544923935413688
10,-128.51291,7.460222e-06,38.059143,1.2676447e-06,38.01123,0.00076420413,-72.6896,2.700758e-05,38.10705,0.0012577546533379179
11,-128.49225,7.49696e-06,38.059475,1.2709104e-06,38.011574,0.0007646376,-72.675026,2.70792e-05,38.107376,0.0012610639591763746
12,-128.4716,7.5337202e-06,38.059807,1.2741758e-06,38.011917,0.00076506904,-72.66046,2.7150934e-05,38.1077,0.0012643813071175171
13,-128.45094,7.5708267e-06,38.060143,1.2778294e-06,38.01226,0.0007654984,-72.64589,2.7222883e-05,38.108025,0.001267706714822315
14,-128.43028,7.6080364e-06,38.06048,1.2810938e-06,38.012604,0.0007659255,-72.631325,2.729497e-05,38.108353,0.0012710786007655089
15,-128.40964,7.6454e-06,38.06081,1.2843585e-06,38.012947,0.0007663449,-72.61675,2.73673e-05,38.108673,0.0012743806805219392
16,-128.38898,7.682969e-06,38.061146,1.287817e-06,38.01329,0.0007667681,-72.60219,2.7439743e-05,38.108997,0.0012777303711510558
17,-128.36832,7.720597e-06,38.061478,1.2912758e-06,38.013634,0.00076718925,-72.587616,2.7512404e-05,38.10932,0.001281088192519547
18,-128.34766,7.758528e-06,38.06181,1.2947343e-06,38.013977,0.00076760835,-72.57305,2.7585233e-05,38.109646,0.0012844541624574787
19,-128.327,7.796556e-06,38.062145,1.2979976e-06,38.01432,0.00076802564,-72.55848,2.7658252e-05,38.10997,0.0012878271883015407
20,-128.30635,7.834667e-06,38.062477,1.3014558e-06,38.014664,0.00076843565,-72.54391,2.773144e-05,38.110294,0.0012912095063111182
21,-128.28569,7.873e-06,38.062813,1.3049131e-06,38.015007,0.00076884934,-72.52934,2.7804796e-05,38.11062,0.001294600026578497
22,-128.26503,7.911431e-06,38.063145,1.3083708e-06,38.015347,0.0007692561,-72.51477,2.7878343e-05,38.110943,0.0012979987670699465
23,-128.24438,7.950041e-06,38.06348,1.3118276e-06,38.015694,0.0007696717,-72.500206,2.7952032e-05,38.111267,0.0013014057457859185
24,-128.22372,7.988802e-06,38.063812,1.315285e-06,38.016037,0.0007700802,-72.48564,2.8025917e-05,38.11159,0.0013048209807611014
25,-128.20306,8.027722e-06,38.064148,1.3187414e-06,38.01638,0.0007704874,-72.47107,2.8100023e-05,38.111916,0.001308243363288947
26,-128.1824,8.0668315e-06,38.06448,1.3223924e-06,38.016724,0.0007708874,-72.4565,2.81743e-05,38.11224,0.0013116751622948525
27,-128.16174,8.106115e-06,38.064816,1.3258484e-06,38.017067,0.0007712914,-72.44193,2.8248716e-05,38.112564,0.0013151152718639903
28,-128.14108,8.145521e-06,38.065147,1.3293048e-06,38.01741,0.0007716938,-72.42736,2.8323358e-05,38.11289,0.0013185637101684948
29,-128.12044,8.185087e-06,38.06548,1.332761e-06,38.01775,0.0007720896,-72.412796,2.8398143e-05,38.11321,0.0013219795378375118
30,-128.09978,8.224798e-06,38.065815,1.3362163e-06,38.018093,0.0007724891,-72.398224,2.8473152e-05,38.113533,0.0013254445891641405
31,-128.07912,8.26463e-06,38.066147,1.3398662e-06,38.018436,0.0007728878,-72.38366,2.8548306e-05,38.113857,0.001328916880527804
32,-128.05847,8.3045925e-06,38.066483,1.3433212e-06,38.018784,0.0007732844,-72.36909,2.8623657e-05,38.114185,0.001332439969388227
33,-128.03781,8.344836e-06,38.06682,1.3467758e-06,38.019127,0.0007736801,-72.35452,2.869918e-05,38.11451,0.0013359303223897461
34,-128.01715,8.385242e-06,38.06715,1.3504251e-06,38.01947,0.00077407475,-72.33995,2.877493e-05,38.11483,0.0013393876586508579
35,-127.99649,8.425779e-06,38.067482,1.35388e-06,38.019814,0.00077446806,-72.325386,2.8850796e-05,38.115154,0.0013428948068542324
36,-127.97584,8.4664725e-06,38.067818,1.3575282e-06,38.020157,0.0007748603,-72.310814,2.892692e-05,38.11548,0.0013464092731023192
37,-127.95518,8.507256e-06,38.06815,1.3611768e-06,38.020496,0.00077524665,-72.29625,2.9003186e-05,38.115803,0.0013499333872626122
38,-127.93452,8.548294e-06,38.068485,1.3646304e-06,38.02084,0.00077563175,-72.28168,2.9079656e-05,38.116127,0.001353466013553874
39,-127.913864,8.589464e-06,38.068817,1.3682785e-06,38.021183,0.000776021,-72.267105,2.9156325e-05,38.11645,0.0013570071705301151
40,-127.8932,8.630857e-06,38.06915,1.3717323e-06,38.021526,0.00077640906,-72.25254,2.9233142e-05,38.116776,0.0013605568767804145
41,-127.87256,8.672276e-06,38.069485,1.3753794e-06,38.021873,0.0007768015,-72.237976,2.9310133e-05,38.1171,0.0013641151509289743
42,-127.8519,8.713985e-06,38.06982,1.3792204e-06,38.022217,0.0007771833,-72.223404,2.9387356e-05,38.117424,0.0013676808376842178
43,-127.83124,8.755819e-06,38.070152,1.3826734e-06,38.02256,0.0007775691,-72.20884,2.9464725e-05,38.11775,0.001371256300810765
44,-127.810585,8.797804e-06,38.070488,1.3863199e-06,38.0229,0.0007779489,-72.19427,2.9542354e-05,38.118073,0.0013748403879132731
45,-127.789925,8.83999e-06,38.07082,1.3899667e-06,38.023243,0.00077833293,-72.179695,2.962013e-05,38.118397,0.0013784331177569475
46,-127.769264,8.882328e-06,38.071156,1.3936126e-06,38.023586,0.0007787166,-72.16513,2.9698085e-05,38.11872,0.0013820345091423787
47,-127.74861,8.924826e-06,38.071487,1.3972589e-06,38.02393,0.0007790995,-72.15056,2.9776244e-05,38.119045,0.0013856433927343897
48,-127.72795,8.9674595e-06,38.07182,1.4009049e-06,38.024273,0.0007794816,-72.135994,2.985458e-05,38.119366,0.0013892192842866469
49,-127.70729,9.010373e-06,38.072155,1.4047445e-06,38.024616,0.0007798586,-72.12142,2.9933122e-05,38.11969,0.001392846667302439
50,-127.686646,9.053354e-06,38.07249,1.4083895e-06,38.024963,0.0007802451,-72.10686,3.0011814e-05,38.120018,0.0013965258705766102
51,-127.665985,9.096558e-06,38.072823,1.4120347e-06,38.025303,0.000780621,-72.092285,3.009077e-05,38.120342,0.001400170850040371
52,-127.645325,9.139923e-06,38.07316,1.4156793e-06,38.025646,0.00078100146,-72.07772,3.0169847e-05,38.120667,0.0014038234020425616
53,-127.62467,9.18347e-06,38.07349,1.4193242e-06,38.02599,0.0007813819,-72.06315,3.024916e-05,38.12099,0.0014074859478322584
54,-127.60401,9.227241e-06,38.073822,1.4231632e-06,38.026333,0.00078175653,-72.048584,3.0328625e-05,38.12131,0.0014111138071944596
55,-127.58335,9.271089e-06,38.074158,1.4270012e-06,38.026676,0.0007821363,-72.03401,3.0408328e-05,38.121635,0.001414793893897272
56,-127.5627,9.315198e-06,38.07449,1.4306454e-06,38.02702,0.00078251574,-72.01945,3.0488181e-05,38.12196,0.0014184828318660812
57,-127.54204,9.359464e-06,38.074825,1.4342887e-06,38.027363,0.00078289484,-72.004875,3.0568244e-05,38.122284,0.001422180640293768
58,-127.521385,9.40385e-06,38.075157,1.4381267e-06,38.027706,0.000783274,-71.9903,3.064855e-05,38.12261,0.0014258873384092382
59,-127.50073,9.4484285e-06,38.075493,1.4417694e-06,38.02805,0.0007836481,-71.97574,3.0728974e-05,38.122932,0.0014296017225759229
60,-127.48007,9.493156e-06,38.075825,1.4456069e-06,38.028393,0.00078402704,-71.961174,3.080961e-05,38.123257,0.0014333262549598574
61,-127.45942,9.538112e-06,38.07616,1.4494434e-06,38.028736,0.000784406,-71.9466,3.089049e-05,38.12358,0.0014370597349285929
62,-127.43876,9.5833e-06,38.076492,1.4532803e-06,38.02908,0.00078478514,-71.93204,3.097152e-05,38.123905,0.0014408021818556457
63,-127.4181,9.628647e-06,38.076828,1.4571164e-06,38.029423,0.00078516407,-71.917465,3.1052765e-05,38.12423,0.0014445536151508204
64,-127.397446,9.674152e-06,38.07716,1.4609528e-06,38.029766,0.0007855434,-71.90289,3.1134223e-05,38.124554,0.0014483128166050978
65,-127.376785,9.719938e-06,38.07749,1.4645946e-06,38.03011,0.0007859181,-71.88833,3.1215834e-05,38.124878,0.0014520822780412605
66,-127.356125,9.7658385e-06,38.077827,1.4684302e-06,38.030453,0.00078629743,-71.87376,3.1297655e-05,38.125202,0.0014558607842868148
67,-127.33547,9.811862e-06,38.07816,1.4722657e-06,38.030796,0.00078667776,-71.85919,3.1379666e-05,38.125526,0.001459648354897249
68,-127.31482,9.858206e-06,38.078495,1.4761007e-06,38.03114,0.0007870581,-71.84463,3.1461892e-05,38.12585,0.0014634450094646108
69,-127.29416,9.904636e-06,38.07883,1.4799353e-06,38.031483,0.0007874388,-71.830055,3.1544332e-05,38.126175,0.0014672507676175587
70,-127.273506,9.951351e-06,38.079163,1.4837702e-06,38.031826,0.0007878149,-71.81548,3.1626987e-05,38.1265,0.0014710643934500534
71,-127.252846,9.998201e-06,38.079494,1.4877988e-06,38.03217,0.00078819646,-71.80092,3.170977e-05,38.126823,0.0014748884147980543
72,-127.23219,1.0045262e-05,38.07983,1.491827e-06,38.032513,0.00078857865,-71.78635,3.1792828e-05,38.127148,0.001478721598831335
73,-127.21153,1.0092429e-05,38.080162,1.4956609e-06,38.032856,0.00078896113,-71.77178,3.1876014e-05,38.12747,0.0014825184397648794
74,-127.19087,1.0139962e-05,38.080498,1.4994946e-06,38.0332,0.0007893447,-71.75721,3.1959476e-05,38.127792,0.0014863698995138698
75,-127.17022,1.0187564e-05,38.08083,1.503328e-06,38.033543,0.0007897287,-71.742645,3.204307e-05,38.128117,0.0014902305811506208
76,-127.14956,1.0235399e-05,38.08116,1.5073555e-06,38.033886,0.0007901083,-71.72807,3.2126907e-05,38.12844,0.0014940992308762537
77,-127.12891,1.0283517e-05,38.081497,1.5111881e-06,38.03423,0.0007904937,-71.71351,3.2210937e-05,38.12877,0.0014980243759472498
78,-127.10825,1.0331685e-05,38.081833,1.5152149e-06,38.034573,0.0007908798,-71.69894,3.2295186e-05,38.12909,0.001501866876645527
79,-127.08759,1.0380128e-05,38.082165,1.5190471e-06,38.034916,0.0007912669,-71.68437,3.2379594e-05,38.129414,0.0015057646420030323
80,-127.06693,1.0428727e-05,38.0825,1.5230734e-06,38.03526,0.00079165475,-71.6698,3.2464253e-05,38.129738,0.0015096717290427036
81,-127.04628,1.04776545e-05,38.082832,1.5270994e-06,38.035603,0.0007920385,-71.655235,3.254907e-05,38.130062,0.001513586868847196
82,-127.02562,1.0526681e-05,38.083164,1.5309314e-06,38.035946,0.0007924281,-71.64066,3.263414e-05,38.130386,0.001517512656422926
83,-127.00496,1.0575856e-05,38.0835,1.5349564e-06,38.03629,0.0007928191,-71.62609,3.2719432e-05,38.13071,0.0015214478260014487
84,-126.98431,1.0625302e-05,38.08383,1.539176e-06,38.036633,0.000793211,-71.61153,3.2804855e-05,38.131035,0.0015253923977666126
85,-126.963646,1.0674908e-05,38.084167,1.5432005e-06,38.036976,0.0007936043,-71.596954,3.2890533e-05,38.13136,0.0015293463919397441
86,-126.94299,1.0724857e-05,38.084503,1.5472251e-06,38.03732,0.0007939982,-71.58239,3.297637e-05,38.131683,0.0015333098287797042
87,-126.92234,1.0774835e-05,38.084835,1.5512495e-06,38.037663,0.0007943886,-71.567825,3.306243e-05,38.132008,0.0015372814210101254
88,-126.90168,1.0825128e-05,38.085167,1.555274e-06,38.038006,0.00079478516,-71.55325,3.314875e-05,38.13233,0.001541263800989927
89,-126.88103,1.0875604e-05,38.085503,1.5592975e-06,38.03835,0.00079518324,-71.53868,3.323526e-05,38.132656,0.0015452556846321784
90,-126.86037,1.0926232e-05,38.085835,1.5633216e-06,38.038692,0.0007955823,-71.52412,3.3321932e-05,38.13298,0.001549257092346406
91,-126.83971,1.0977211e-05,38.08617,1.5673445e-06,38.039036,0.00079598324,-71.509544,3.3408865e-05,38.133305,0.001553268044579943
92,-126.81905,1.102827e-05,38.086502,1.5713679e-06,38.03938,0.00079638034,-71.49498,3.349596e-05,38.133625,0.0015572409257249712
93,-126.79839,1.1079566e-05,38.086834,1.5753911e-06,38.039722,0.00079678406,-71.48041,3.3583314e-05,38.13395,0.0015612695885722813
94,-126.77773,1.1131102e-05,38.08717,1.5796073e-06,38.040062,0.00079718383,-71.46584,3.367083e-05,38.134274,0.0015653091804636167
95,-126.75709,1.1182652e-05,38.087505,1.5836293e-06,38.04041,0.000797596,-71.45127,3.3758573e-05,38.1346,0.0015694063762535927
96,-126.73643,1.123471e-05,38.087837,1.5878456e-06,38.040752,0.00079800445,-71.43671,3.3846518e-05,38.134926,0.0015734653559459704
97,-126.71577,1.1286805e-05,38.088173,1.5918671e-06,38.041096,0.00079841464,-71.422134,3.393472e-05,38.135246,0.0015774857973448236
98,-126.695114,1.13391525e-05,38.088505,1.5960829e-06,38.04144,0.0007988211,-71.40757,3.4023054e-05,38.13557,0.0015815640189572175
99,-126.67445,1.1391548e-05,38.088837,1.6001045e-06,38.041782,0.000799235,-71.393,3.4111687e-05,38.135895,0.0015856506043549735
100,-126.65379,1.1444261e-05,38.089172,1.604319e-06,38.042126,0.00079965056,-71.37843,3.420045e-05,38.13622,0.001589748261980914
101,-126.63314,1.1497262e-05,38.089504,1.608534e-06,38.042465,0.0008000624,-71.36386,3.4289475e-05,38.136543,0.0015938556704305148
102,-126.61248,1.155041e-05,38.08984,1.6127481e-06,38.04281,0.0008004817,-71.34929,3.4378736e-05,38.136868,0.0015979728505701282
103,-126.59183,1.1603703e-05,38.09017,1.6169625e-06,38.04315,0.00080090296,-71.334724,3.446816e-05,38.13719,0.001602099823304573
104,-126.571175,1.1657286e-05,38.090508,1.621176e-06,38.0435,0.0008013265,-71.32016,3.4557786e-05,38.137516,0.0016062352480721218
105,-126.550514,1.1711107e-05,38.09084,1.6251961e-06,38.043842,0.00080175186,-71.30559,3.464771e-05,38.13784,0.0016103818656284634
106,-126.52986,1.1765019e-05,38.091175,1.6296029e-06,38.044186,0.00080217945,-71.29102,3.4737768e-05,38.138165,0.0016145383387185285
107,-126.5092,1.1819224e-05,38.091507,1.6338163e-06,38.04453,0.00080260925,-71.27645,3.4828096e-05,38.13849,0.0016187046884015425
