,grid_nre,pdf_nre,grid_pseudo,pdf_pseudo,grid_nre_corrected,pdf_nre_corrected,grid_prior,pdf_prior,grid_true,pdf_true
0,38.08181,0.00016576951,21.146116,0.0,38.08181,0.0016063881,-72.83528,2.630126e-05,38.103813,0.0012251403473063003
1,38.082138,0.00016616173,21.149773,0.0,38.082138,0.0016101802,-72.82071,2.6371159e-05,38.104137,0.0012283702942600004
2,38.082462,0.00016655074,21.153427,0.0,38.082462,0.0016139435,-72.806145,2.6441143e-05,38.10446,0.0012316070431012509
3,38.08279,0.00016694574,21.157084,0.0,38.08279,0.001617762,-72.79157,2.6511361e-05,38.104786,0.0012348527398920973
4,38.083115,0.00016733611,21.16074,0.0,38.083115,0.0016215374,-72.77701,2.6581718e-05,38.10511,0.001238106338916958
5,38.083443,0.00016773236,21.164396,0.0,38.083443,0.0016253686,-72.76244,2.6652258e-05,38.105434,0.0012413678575693018
6,38.08377,0.00016812937,21.168053,0.0,38.08377,0.0016292069,-72.74787,2.6722963e-05,38.10576,0.0012446373132759061
7,38.084095,0.00016852282,21.171707,0.0,38.084095,0.0016330124,-72.7333,2.679388e-05,38.106083,0.0012479136448013157
8,38.084423,0.00016892204,21.175364,0.0,38.084423,0.0016368708,-72.718735,2.6864933e-05,38.106407,0.001251199024406744
9,38.084747,0.00016931718,21.17902,0.0,38.084747,0.0016406926,-72.70416,2.69362e-05,38.10673,0.0012544923935413688
10,38.085075,0.0001697173,21.182676,0.0,38.085075,0.0016445616,-72.6896,2.700758e-05,38.10705,0.0012577546533379179
11,38.0854,0.00017011462,21.18633,0.0,38.0854,0.0016484042,-72.675026,2.70792e-05,38.107376,0.0012610639591763746
12,38.085728,0.00017051777,21.189987,0.0,38.085728,0.0016523023,-72.66046,2.7150934e-05,38.1077,0.0012643813071175171
13,38.086052,0.00017091584,21.193644,0.0,38.086052,0.0016561499,-72.64589,2.7222883e-05,38.108025,0.001267706714822315
14,38.08638,0.00017132022,21.1973,0.0,38.08638,0.0016600615,-72.631325,2.729497e-05,38.108353,0.0012710786007655089
15,38.086708,0.00017172525,21.200956,0.0,38.086708,0.0016639772,-72.61675,2.73673e-05,38.108673,0.0012743806805219392
16,38.087032,0.00017212662,21.20461,0.0,38.087032,0.0016678581,-72.60219,2.7439743e-05,38.108997,0.0012777303711510558
17,38.08736,0.00017253353,21.208267,0.0,38.08736,0.0016717939,-72.587616,2.7512404e-05,38.10932,0.001281088192519547
18,38.087685,0.00017293714,21.211924,0.0,38.087685,0.0016756969,-72.57305,2.7585233e-05,38.109646,0.0012844541624574787
19,38.088013,0.00017334596,21.215578,0.0,38.088013,0.0016796485,-72.55848,2.7658252e-05,38.10997,0.0012878271883015407
20,38.088337,0.00017375147,21.219234,0.0,38.088337,0.001683569,-72.54391,2.773144e-05,38.110294,0.0012912095063111182
21,38.088665,0.00017416157,21.22289,0.0,38.088665,0.0016875362,-72.52934,2.7804796e-05,38.11062,0.001294600026578497
22,38.088993,0.00017457313,21.226545,0.0,38.088993,0.0016915156,-72.51477,2.7878343e-05,38.110943,0.0012979987670699465
23,38.08932,0.00017498617,21.230204,0.0,38.08932,0.001695509,-72.500206,2.7952032e-05,38.111267,0.0013014057457859185
