,ALPHA,TRUE_DATA,TRUE_THETA,INDEX_MARGINAL,TEST_ACCURACY,TRAIN_ACCURACY,TEST_LOSSES,TRAIN_LOSSES,TIME_SIMULATIONS,TIME_TRAINING,TIME_EVAL,RANKSUMS_STAT_ABC,RANKSUMS_PVALUE_ABC,C2ST_ABC,RANKSUMS_STAT_NRE,RANKSUMS_PVALUE_NRE,C2ST_NRE,RANKSUMS_STAT_CORRECTED_NRE,RANKSUMS_PVALUE_CORRECTED_NRE,C2ST_CORRECTED_NRE,THETAS_ABC
0,1.0,"[ 2.04919567e+01 -3.61083488e+01  7.50265121e+00  4.28472805e+00
 -2.16638184e+01  3.60570183e+01 -1.95045245e+00  4.54893637e+00
  5.84457636e+00  5.50369339e+01  1.65954113e+01 -2.21457520e+01
 -6.59946289e+01  5.76100082e+01 -9.55422783e+00 -1.07897949e+01
 -3.50545006e+01  5.06859131e+01  8.14326382e+00 -3.81038513e+01
 -3.17802715e+01  9.89640808e+00  5.07449684e+01 -4.43713150e+01
  1.54584408e+01  7.65059662e+01  2.38737125e+01 -1.10998125e+01
 -4.91531067e+01 -3.70052414e+01  7.20916653e+00 -6.88248444e+00
 -5.06794777e+01  4.58286667e+01 -9.50262547e+00 -2.97037296e+01
  1.27223768e+01  2.71251163e+01 -4.84644032e+00  7.53316355e+00
  2.03185787e+01 -3.36937180e+01  2.62338009e+01  3.89363022e+01
  9.85099411e+00  2.00934372e+01  7.93820286e+00 -5.51156540e+01
  2.84462090e+01 -4.85159779e+00 -6.32442856e+00 -3.70604324e+01
  3.99543495e+01  5.57936592e+01 -1.17858434e+00  1.48452826e+01
  6.06614304e+00  2.52534485e+01  5.08312607e+01  8.21830273e+00
 -1.85417042e+01 -1.25936966e+01  7.27742004e+00 -5.15070114e+01
 -5.45704412e+00 -1.98595066e+01  1.35599298e+01  2.36619930e+01
  3.70918465e+01 -3.00174446e+01  1.53534794e+01 -6.40306568e+00
  2.28906002e+01 -2.91244392e+01  2.48546944e+01 -3.66840553e+01
 -3.38388519e+01  4.51829529e+01  4.38962517e+01 -2.39340363e+01
 -7.17195129e+00  4.25283127e+01  1.36621103e+01 -4.43750572e+01
 -1.59696264e+01 -6.39716301e+01 -2.78742695e+01 -2.12496243e+01
  1.48348846e+01  3.80608368e+01 -4.17709970e+00 -3.59618797e+01
 -3.19942112e+01 -7.09750443e+01 -9.85136986e+00  8.85371208e+00
 -2.96368923e+01 -3.02515907e+01 -2.53555470e+01  3.87890091e+01
 -3.37392235e+01 -4.40055466e+00  1.60279694e+01  6.80533648e-02
 -6.28024139e+01 -4.18988266e+01  3.33716850e+01  1.25436583e+01
 -7.16320932e-01  1.72552586e+01  3.41692848e+01  1.73466949e+01
  3.96650734e+01 -4.46091042e+01 -1.43746862e+01  2.72901955e+01
 -4.07777672e+01 -3.91734695e+01  2.48150272e+01 -1.83547192e+01
  5.45237684e+00 -2.01639957e+01  5.09751167e+01 -2.58229470e+00
  3.66904411e+01 -6.32300911e+01 -1.38932400e+01  2.76656570e+01
  3.61232452e+01 -2.74362812e+01 -2.23258152e+01 -2.59447336e+00
 -6.19421616e+01  2.93164978e+01 -8.36166859e+00  1.14872656e+01
 -2.61453400e+01  5.49859333e+00  1.34313622e+01  6.78052139e+01
 -5.23383598e+01 -2.00448608e+01  1.67801266e+01 -4.39726868e+01
 -1.13713384e+00  7.51517563e+01 -1.07516899e+01  5.40750351e+01
 -4.36800194e+01 -3.00383434e+01  5.16066208e+01  4.01426620e+01
  5.02194672e+01  1.93911953e+01  3.35883636e+01  5.51275253e+01
 -9.80374432e+00  3.19738331e+01  2.34630585e+00  6.45493164e+01
  1.58554916e+01 -3.47559242e+01  5.17585793e+01 -4.03107910e+01
  6.81306076e+01 -4.29464264e+01 -4.78238144e+01  1.46237869e+01
 -1.80635509e+01 -5.57677174e+00 -4.36076889e+01  1.54040742e+00
 -2.06061401e+01  4.76739168e+00  1.91440277e+01  1.08745222e+01
  9.65483665e+00  8.61358719e+01 -9.84780669e-01 -6.16551971e+01
  8.16626263e+00  3.25799751e+01  8.92178726e+00 -1.70604002e+00
 -9.99738598e+00 -5.38036919e+01 -2.77528439e+01  5.88026276e+01
 -3.90233154e+01  3.18419323e+01 -3.21281586e+01  4.62281952e+01
 -6.64396591e+01 -9.03710461e+00 -1.24023151e+01 -3.11019764e+01
 -1.16133642e+01  1.58195190e+01 -2.67563286e+01 -4.54285240e+01]",[-11.933952   10.90999   -17.025951  -17.289265   -7.4995193],0,"[0.4990685, 0.93939304, 0.9544571, 0.9667969, 0.96846956, 0.97282654, 0.9650741, 0.9842849, 0.98125, 0.98828125, 0.99003404, 0.9816907, 0.9886619, 0.9752304, 0.9888822, 0.99215746, 0.9922075, 0.9924579, 0.9926282, 0.99289864, 0.99348956, 0.9939503, 0.9941106, 0.99409056, 0.99409056, 0.9940004, 0.9943109, 0.99474156, 0.9945613, 0.9947917, 0.99473155, 0.99477166, 0.9949419, 0.9948918, 0.99497193, 0.99500203, 0.99499196]","[0.4992714, 0.80052185, 0.9408226, 0.9552803, 0.9618683, 0.9649086, 0.9665375, 0.977478, 0.9801903, 0.98640823, 0.98737717, 0.9874306, 0.987854, 0.98869705, 0.9882965, 0.9908104, 0.99134445, 0.9909744, 0.9918785, 0.9918518, 0.9932976, 0.993145, 0.9939842, 0.99422455, 0.9942703, 0.9942665, 0.99443054, 0.99474716, 0.9947357, 0.99474716, 0.995121, 0.9950638, 0.9953499, 0.9952507, 0.99518585, 0.9953575, 0.99534607]","[12.170926, 0.19015734, 0.14301287, 0.11040718, 0.11549889, 0.09384842, 0.11485212, 0.067130536, 0.07069538, 0.046033077, 0.042027414, 0.06414078, 0.048750922, 0.0787296, 0.046437785, 0.033488743, 0.03381585, 0.03170961, 0.030689113, 0.030253612, 0.029491033, 0.027915295, 0.026116097, 0.026680522, 0.025807485, 0.025694013, 0.024712967, 0.023380747, 0.022995673, 0.02339381, 0.022493184, 0.022450114, 0.022029214, 0.022815133, 0.02209281, 0.022094537, 0.021880548]","[12.1741495, 0.63323843, 0.18442799, 0.14650154, 0.12655528, 0.117026955, 0.112519726, 0.08119455, 0.07393137, 0.053490892, 0.05046204, 0.05009103, 0.04919145, 0.046604864, 0.047895033, 0.038339503, 0.03656926, 0.03773287, 0.03452223, 0.03510736, 0.029163573, 0.029720513, 0.02634148, 0.02568744, 0.025707714, 0.024756651, 0.024680618, 0.023151243, 0.023436703, 0.023388438, 0.021695722, 0.022200443, 0.021048374, 0.02113529, 0.021590881, 0.020938769, 0.020750275]",5.235102653503418,336.50362944602966,50.59809350967407,[-56.02051811 -56.0195861  -56.01794499],[0. 0. 0.],[0.99650002 0.99610001 0.99624997],[-8.12682413 -8.40805159 -8.05381769],[4.40684053e-16 4.16877800e-17 8.02507292e-16],[0.52614999 0.53049999 0.52754998],[-10.07921093  -9.07759675  -6.7529703 ],[6.82721766e-24 1.10998547e-19 1.44848606e-11],[0.53394997 0.53600001 0.52630001],[40.41667   19.21066    8.07602   ... -6.644795   1.6460485 18.722797 ]
1,0.9,"[ 2.04919567e+01 -3.61083488e+01  7.50265121e+00  4.28472805e+00
 -2.16638184e+01  3.60570183e+01 -1.95045245e+00  4.54893637e+00
  5.84457636e+00  5.50369339e+01  1.65954113e+01 -2.21457520e+01
 -6.59946289e+01  5.76100082e+01 -9.55422783e+00 -1.07897949e+01
 -3.50545006e+01  5.06859131e+01  8.14326382e+00 -3.81038513e+01
 -3.17802715e+01  9.89640808e+00  5.07449684e+01 -4.43713150e+01
  1.54584408e+01  7.65059662e+01  2.38737125e+01 -1.10998125e+01
 -4.91531067e+01 -3.70052414e+01  7.20916653e+00 -6.88248444e+00
 -5.06794777e+01  4.58286667e+01 -9.50262547e+00 -2.97037296e+01
  1.27223768e+01  2.71251163e+01 -4.84644032e+00  7.53316355e+00
  2.03185787e+01 -3.36937180e+01  2.62338009e+01  3.89363022e+01
  9.85099411e+00  2.00934372e+01  7.93820286e+00 -5.51156540e+01
  2.84462090e+01 -4.85159779e+00 -6.32442856e+00 -3.70604324e+01
  3.99543495e+01  5.57936592e+01 -1.17858434e+00  1.48452826e+01
  6.06614304e+00  2.52534485e+01  5.08312607e+01  8.21830273e+00
 -1.85417042e+01 -1.25936966e+01  7.27742004e+00 -5.15070114e+01
 -5.45704412e+00 -1.98595066e+01  1.35599298e+01  2.36619930e+01
  3.70918465e+01 -3.00174446e+01  1.53534794e+01 -6.40306568e+00
  2.28906002e+01 -2.91244392e+01  2.48546944e+01 -3.66840553e+01
 -3.38388519e+01  4.51829529e+01  4.38962517e+01 -2.39340363e+01
 -7.17195129e+00  4.25283127e+01  1.36621103e+01 -4.43750572e+01
 -1.59696264e+01 -6.39716301e+01 -2.78742695e+01 -2.12496243e+01
  1.48348846e+01  3.80608368e+01 -4.17709970e+00 -3.59618797e+01
 -3.19942112e+01 -7.09750443e+01 -9.85136986e+00  8.85371208e+00
 -2.96368923e+01 -3.02515907e+01 -2.53555470e+01  3.87890091e+01
 -3.37392235e+01 -4.40055466e+00  1.60279694e+01  6.80533648e-02
 -6.28024139e+01 -4.18988266e+01  3.33716850e+01  1.25436583e+01
 -7.16320932e-01  1.72552586e+01  3.41692848e+01  1.73466949e+01
  3.96650734e+01 -4.46091042e+01 -1.43746862e+01  2.72901955e+01
 -4.07777672e+01 -3.91734695e+01  2.48150272e+01 -1.83547192e+01
  5.45237684e+00 -2.01639957e+01  5.09751167e+01 -2.58229470e+00
  3.66904411e+01 -6.32300911e+01 -1.38932400e+01  2.76656570e+01
  3.61232452e+01 -2.74362812e+01 -2.23258152e+01 -2.59447336e+00
 -6.19421616e+01  2.93164978e+01 -8.36166859e+00  1.14872656e+01
 -2.61453400e+01  5.49859333e+00  1.34313622e+01  6.78052139e+01
 -5.23383598e+01 -2.00448608e+01  1.67801266e+01 -4.39726868e+01
 -1.13713384e+00  7.51517563e+01 -1.07516899e+01  5.40750351e+01
 -4.36800194e+01 -3.00383434e+01  5.16066208e+01  4.01426620e+01
  5.02194672e+01  1.93911953e+01  3.35883636e+01  5.51275253e+01
 -9.80374432e+00  3.19738331e+01  2.34630585e+00  6.45493164e+01
  1.58554916e+01 -3.47559242e+01  5.17585793e+01 -4.03107910e+01
  6.81306076e+01 -4.29464264e+01 -4.78238144e+01  1.46237869e+01
 -1.80635509e+01 -5.57677174e+00 -4.36076889e+01  1.54040742e+00
 -2.06061401e+01  4.76739168e+00  1.91440277e+01  1.08745222e+01
  9.65483665e+00  8.61358719e+01 -9.84780669e-01 -6.16551971e+01
  8.16626263e+00  3.25799751e+01  8.92178726e+00 -1.70604002e+00
 -9.99738598e+00 -5.38036919e+01 -2.77528439e+01  5.88026276e+01
 -3.90233154e+01  3.18419323e+01 -3.21281586e+01  4.62281952e+01
 -6.64396591e+01 -9.03710461e+00 -1.24023151e+01 -3.11019764e+01
 -1.16133642e+01  1.58195190e+01 -2.67563286e+01 -4.54285240e+01]",[-11.933952   10.90999   -17.025951  -17.289265   -7.4995193],0,"[0.5004407, 0.9108874, 0.9386819, 0.96939105, 0.9613582, 0.96128803, 0.96888024, 0.9757512, 0.98029846, 0.98440504, 0.9853666, 0.98979366, 0.9903746, 0.98995394, 0.99153644, 0.99188703, 0.9919371, 0.99377, 0.99383014, 0.9938001, 0.98835135, 0.99452126, 0.9944311, 0.99435097, 0.9945513, 0.99490184, 0.9950321, 0.99501204, 0.9951422, 0.99517226, 0.99517226, 0.9950521, 0.9952825, 0.9952925, 0.99533254]","[0.50151825, 0.81134033, 0.9394951, 0.9561882, 0.9631653, 0.96516037, 0.96780014, 0.9682236, 0.9711647, 0.9784012, 0.9818268, 0.98786926, 0.98830414, 0.9882202, 0.9895897, 0.9911804, 0.9912758, 0.9919052, 0.99279785, 0.9929886, 0.99287415, 0.9929733, 0.99380875, 0.99404526, 0.99411774, 0.9941101, 0.9942093, 0.99450684, 0.994606, 0.99473953, 0.9949074, 0.99467087, 0.99473953, 0.9947853, 0.9948654]","[12.24488, 0.24553998, 0.18745802, 0.10296277, 0.12341952, 0.12471303, 0.106272966, 0.08994317, 0.07962325, 0.063005485, 0.059457008, 0.042363234, 0.038347226, 0.041096404, 0.03599048, 0.03495204, 0.03447812, 0.0270813, 0.026889294, 0.026681822, 0.045700774, 0.024454601, 0.024471825, 0.026795791, 0.025454516, 0.024557538, 0.023543378, 0.023316976, 0.022041274, 0.02220841, 0.021882994, 0.022580583, 0.021843676, 0.021731868, 0.021531697]","[12.253236, 0.5740534, 0.19083211, 0.14554444, 0.12319642, 0.1179337, 0.11007428, 0.109567, 0.10107121, 0.07940228, 0.06921334, 0.048138544, 0.047878966, 0.04810538, 0.043263853, 0.037340995, 0.036777906, 0.034757067, 0.031573832, 0.03027628, 0.031068396, 0.03035214, 0.027375784, 0.026254363, 0.026562471, 0.026286408, 0.025831588, 0.024661336, 0.023856666, 0.023326196, 0.02301612, 0.023885364, 0.023242941, 0.02333142, 0.022588063]",7.890483379364014,310.61108112335205,52.12247586250305,[-51.97892556 -51.98192856 -51.98573864],[0. 0. 0.],[0.99559999 0.99580002 0.9957    ],[-24.64368552 -23.59160699 -25.68702449],[4.30093527e-134 4.69987162e-123 1.63221445e-145],[0.58174998 0.57464999 0.58635002],[-24.91826891 -24.50635709 -25.62229712],[4.71664833e-137 1.26374723e-132 8.61075386e-145],[0.57959998 0.58209997 0.58225   ],"[  6.963711   -1.2791816  28.283834  ... -49.431786   -9.563566
  17.589478 ]"
2,0.5,"[ 2.04919567e+01 -3.61083488e+01  7.50265121e+00  4.28472805e+00
 -2.16638184e+01  3.60570183e+01 -1.95045245e+00  4.54893637e+00
  5.84457636e+00  5.50369339e+01  1.65954113e+01 -2.21457520e+01
 -6.59946289e+01  5.76100082e+01 -9.55422783e+00 -1.07897949e+01
 -3.50545006e+01  5.06859131e+01  8.14326382e+00 -3.81038513e+01
 -3.17802715e+01  9.89640808e+00  5.07449684e+01 -4.43713150e+01
  1.54584408e+01  7.65059662e+01  2.38737125e+01 -1.10998125e+01
 -4.91531067e+01 -3.70052414e+01  7.20916653e+00 -6.88248444e+00
 -5.06794777e+01  4.58286667e+01 -9.50262547e+00 -2.97037296e+01
  1.27223768e+01  2.71251163e+01 -4.84644032e+00  7.53316355e+00
  2.03185787e+01 -3.36937180e+01  2.62338009e+01  3.89363022e+01
  9.85099411e+00  2.00934372e+01  7.93820286e+00 -5.51156540e+01
  2.84462090e+01 -4.85159779e+00 -6.32442856e+00 -3.70604324e+01
  3.99543495e+01  5.57936592e+01 -1.17858434e+00  1.48452826e+01
  6.06614304e+00  2.52534485e+01  5.08312607e+01  8.21830273e+00
 -1.85417042e+01 -1.25936966e+01  7.27742004e+00 -5.15070114e+01
 -5.45704412e+00 -1.98595066e+01  1.35599298e+01  2.36619930e+01
  3.70918465e+01 -3.00174446e+01  1.53534794e+01 -6.40306568e+00
  2.28906002e+01 -2.91244392e+01  2.48546944e+01 -3.66840553e+01
 -3.38388519e+01  4.51829529e+01  4.38962517e+01 -2.39340363e+01
 -7.17195129e+00  4.25283127e+01  1.36621103e+01 -4.43750572e+01
 -1.59696264e+01 -6.39716301e+01 -2.78742695e+01 -2.12496243e+01
  1.48348846e+01  3.80608368e+01 -4.17709970e+00 -3.59618797e+01
 -3.19942112e+01 -7.09750443e+01 -9.85136986e+00  8.85371208e+00
 -2.96368923e+01 -3.02515907e+01 -2.53555470e+01  3.87890091e+01
 -3.37392235e+01 -4.40055466e+00  1.60279694e+01  6.80533648e-02
 -6.28024139e+01 -4.18988266e+01  3.33716850e+01  1.25436583e+01
 -7.16320932e-01  1.72552586e+01  3.41692848e+01  1.73466949e+01
  3.96650734e+01 -4.46091042e+01 -1.43746862e+01  2.72901955e+01
 -4.07777672e+01 -3.91734695e+01  2.48150272e+01 -1.83547192e+01
  5.45237684e+00 -2.01639957e+01  5.09751167e+01 -2.58229470e+00
  3.66904411e+01 -6.32300911e+01 -1.38932400e+01  2.76656570e+01
  3.61232452e+01 -2.74362812e+01 -2.23258152e+01 -2.59447336e+00
 -6.19421616e+01  2.93164978e+01 -8.36166859e+00  1.14872656e+01
 -2.61453400e+01  5.49859333e+00  1.34313622e+01  6.78052139e+01
 -5.23383598e+01 -2.00448608e+01  1.67801266e+01 -4.39726868e+01
 -1.13713384e+00  7.51517563e+01 -1.07516899e+01  5.40750351e+01
 -4.36800194e+01 -3.00383434e+01  5.16066208e+01  4.01426620e+01
  5.02194672e+01  1.93911953e+01  3.35883636e+01  5.51275253e+01
 -9.80374432e+00  3.19738331e+01  2.34630585e+00  6.45493164e+01
  1.58554916e+01 -3.47559242e+01  5.17585793e+01 -4.03107910e+01
  6.81306076e+01 -4.29464264e+01 -4.78238144e+01  1.46237869e+01
 -1.80635509e+01 -5.57677174e+00 -4.36076889e+01  1.54040742e+00
 -2.06061401e+01  4.76739168e+00  1.91440277e+01  1.08745222e+01
  9.65483665e+00  8.61358719e+01 -9.84780669e-01 -6.16551971e+01
  8.16626263e+00  3.25799751e+01  8.92178726e+00 -1.70604002e+00
 -9.99738598e+00 -5.38036919e+01 -2.77528439e+01  5.88026276e+01
 -3.90233154e+01  3.18419323e+01 -3.21281586e+01  4.62281952e+01
 -6.64396591e+01 -9.03710461e+00 -1.24023151e+01 -3.11019764e+01
 -1.16133642e+01  1.58195190e+01 -2.67563286e+01 -4.54285240e+01]",[-11.933952   10.90999   -17.025951  -17.289265   -7.4995193],0,"[0.5019431, 0.9335036, 0.9711038, 0.9714543, 0.9440505, 0.974369, 0.9278646, 0.9783353, 0.98374397, 0.9835537, 0.9885016, 0.9896635, 0.9864483, 0.9897536, 0.98889226, 0.9904447, 0.9897336, 0.98914266, 0.99208736, 0.99215746, 0.9919271, 0.9924479, 0.9927684, 0.992508, 0.9932792, 0.99296874, 0.99372995, 0.9937099, 0.99407053, 0.99408054, 0.9941406, 0.99416065, 0.99427086, 0.9941907, 0.99424076, 0.9943109]","[0.5028076, 0.8123703, 0.9500122, 0.9604759, 0.9649544, 0.96850586, 0.96944046, 0.9721565, 0.9728546, 0.9821663, 0.98464966, 0.98742676, 0.9870186, 0.98812866, 0.98765564, 0.98851395, 0.98812866, 0.9884796, 0.9904671, 0.9912567, 0.9914551, 0.9912796, 0.99256897, 0.9927826, 0.99300766, 0.99347687, 0.99354553, 0.9938278, 0.9938278, 0.9940338, 0.99398804, 0.9942398, 0.9939842, 0.99417496, 0.994236, 0.9942322]","[13.858759, 0.20862024, 0.10511214, 0.10139718, 0.16286752, 0.09820517, 0.18565631, 0.08146129, 0.05690116, 0.061382484, 0.04693714, 0.04115755, 0.058687434, 0.041950934, 0.047347132, 0.039415546, 0.040537484, 0.04425358, 0.035512898, 0.03199777, 0.033458535, 0.03570516, 0.031612556, 0.033986602, 0.030350922, 0.032447647, 0.026874503, 0.029669622, 0.026183011, 0.026998006, 0.026596881, 0.026054945, 0.025955807, 0.02636167, 0.025789512, 0.025859794]","[13.862122, 0.5846866, 0.1607247, 0.1339953, 0.12102219, 0.11008145, 0.107211195, 0.09947394, 0.09753969, 0.067082524, 0.059083987, 0.04911954, 0.052213077, 0.047962278, 0.04976843, 0.04697268, 0.047571212, 0.047252547, 0.039695445, 0.03687107, 0.03586363, 0.037061635, 0.03150429, 0.031215254, 0.029924348, 0.02791945, 0.02750095, 0.026494743, 0.026572369, 0.025428822, 0.025750328, 0.024847228, 0.025427243, 0.024779564, 0.024685424, 0.02447216]",19.305359601974487,325.6247091293335,54.814013719558716,[-39.08444438 -39.08695749 -39.07753576],[0. 0. 0.],[0.99395001 0.99405003 0.99409997],[-54.63842685 -55.07126046 -52.89326048],[0. 0. 0.],[0.66575003 0.66570002 0.66109997],[-56.04943974 -54.33371795 -54.69140922],[0. 0. 0.],[0.66930002 0.66465002 0.6663    ],"[-39.399033   10.92661   -51.342575  ...  -2.8228984  21.190544
   3.8149397]"
3,0.1,"[ 2.04919567e+01 -3.61083488e+01  7.50265121e+00  4.28472805e+00
 -2.16638184e+01  3.60570183e+01 -1.95045245e+00  4.54893637e+00
  5.84457636e+00  5.50369339e+01  1.65954113e+01 -2.21457520e+01
 -6.59946289e+01  5.76100082e+01 -9.55422783e+00 -1.07897949e+01
 -3.50545006e+01  5.06859131e+01  8.14326382e+00 -3.81038513e+01
 -3.17802715e+01  9.89640808e+00  5.07449684e+01 -4.43713150e+01
  1.54584408e+01  7.65059662e+01  2.38737125e+01 -1.10998125e+01
 -4.91531067e+01 -3.70052414e+01  7.20916653e+00 -6.88248444e+00
 -5.06794777e+01  4.58286667e+01 -9.50262547e+00 -2.97037296e+01
  1.27223768e+01  2.71251163e+01 -4.84644032e+00  7.53316355e+00
  2.03185787e+01 -3.36937180e+01  2.62338009e+01  3.89363022e+01
  9.85099411e+00  2.00934372e+01  7.93820286e+00 -5.51156540e+01
  2.84462090e+01 -4.85159779e+00 -6.32442856e+00 -3.70604324e+01
  3.99543495e+01  5.57936592e+01 -1.17858434e+00  1.48452826e+01
  6.06614304e+00  2.52534485e+01  5.08312607e+01  8.21830273e+00
 -1.85417042e+01 -1.25936966e+01  7.27742004e+00 -5.15070114e+01
 -5.45704412e+00 -1.98595066e+01  1.35599298e+01  2.36619930e+01
  3.70918465e+01 -3.00174446e+01  1.53534794e+01 -6.40306568e+00
  2.28906002e+01 -2.91244392e+01  2.48546944e+01 -3.66840553e+01
 -3.38388519e+01  4.51829529e+01  4.38962517e+01 -2.39340363e+01
 -7.17195129e+00  4.25283127e+01  1.36621103e+01 -4.43750572e+01
 -1.59696264e+01 -6.39716301e+01 -2.78742695e+01 -2.12496243e+01
  1.48348846e+01  3.80608368e+01 -4.17709970e+00 -3.59618797e+01
 -3.19942112e+01 -7.09750443e+01 -9.85136986e+00  8.85371208e+00
 -2.96368923e+01 -3.02515907e+01 -2.53555470e+01  3.87890091e+01
 -3.37392235e+01 -4.40055466e+00  1.60279694e+01  6.80533648e-02
 -6.28024139e+01 -4.18988266e+01  3.33716850e+01  1.25436583e+01
 -7.16320932e-01  1.72552586e+01  3.41692848e+01  1.73466949e+01
  3.96650734e+01 -4.46091042e+01 -1.43746862e+01  2.72901955e+01
 -4.07777672e+01 -3.91734695e+01  2.48150272e+01 -1.83547192e+01
  5.45237684e+00 -2.01639957e+01  5.09751167e+01 -2.58229470e+00
  3.66904411e+01 -6.32300911e+01 -1.38932400e+01  2.76656570e+01
  3.61232452e+01 -2.74362812e+01 -2.23258152e+01 -2.59447336e+00
 -6.19421616e+01  2.93164978e+01 -8.36166859e+00  1.14872656e+01
 -2.61453400e+01  5.49859333e+00  1.34313622e+01  6.78052139e+01
 -5.23383598e+01 -2.00448608e+01  1.67801266e+01 -4.39726868e+01
 -1.13713384e+00  7.51517563e+01 -1.07516899e+01  5.40750351e+01
 -4.36800194e+01 -3.00383434e+01  5.16066208e+01  4.01426620e+01
  5.02194672e+01  1.93911953e+01  3.35883636e+01  5.51275253e+01
 -9.80374432e+00  3.19738331e+01  2.34630585e+00  6.45493164e+01
  1.58554916e+01 -3.47559242e+01  5.17585793e+01 -4.03107910e+01
  6.81306076e+01 -4.29464264e+01 -4.78238144e+01  1.46237869e+01
 -1.80635509e+01 -5.57677174e+00 -4.36076889e+01  1.54040742e+00
 -2.06061401e+01  4.76739168e+00  1.91440277e+01  1.08745222e+01
  9.65483665e+00  8.61358719e+01 -9.84780669e-01 -6.16551971e+01
  8.16626263e+00  3.25799751e+01  8.92178726e+00 -1.70604002e+00
 -9.99738598e+00 -5.38036919e+01 -2.77528439e+01  5.88026276e+01
 -3.90233154e+01  3.18419323e+01 -3.21281586e+01  4.62281952e+01
 -6.64396591e+01 -9.03710461e+00 -1.24023151e+01 -3.11019764e+01
 -1.16133642e+01  1.58195190e+01 -2.67563286e+01 -4.54285240e+01]",[-11.933952   10.90999   -17.025951  -17.289265   -7.4995193],0,"[0.5016126, 0.93015826, 0.94860774, 0.951282, 0.9611679, 0.9711839, 0.9483173, 0.9796775, 0.9808694, 0.984365, 0.9839543, 0.98666865, 0.98821115, 0.9872997, 0.98879206, 0.9890024, 0.9889423, 0.98897237, 0.9892428, 0.98977363, 0.9898137, 0.9897536, 0.98988384, 0.99028444, 0.99003404, 0.99013424, 0.9902444, 0.9902644, 0.99035454, 0.99028444]","[0.5009804, 0.7882385, 0.93452835, 0.9433899, 0.9533386, 0.9581108, 0.97221375, 0.9712372, 0.98106766, 0.98283386, 0.98542404, 0.9855766, 0.98638916, 0.987751, 0.988369, 0.9889717, 0.9891472, 0.9894409, 0.989563, 0.9899521, 0.99009705, 0.9901123, 0.9901695, 0.99037933, 0.99028397, 0.99054337, 0.9905281, 0.99058914, 0.9905014, 0.99058914]","[4.283207, 0.19949196, 0.14975706, 0.17130487, 0.11364484, 0.08971545, 0.15817535, 0.06498539, 0.06781493, 0.057020944, 0.0620412, 0.05069919, 0.0449266, 0.048162606, 0.043184567, 0.042950567, 0.04269026, 0.042720955, 0.040452737, 0.040571418, 0.040219527, 0.043167144, 0.04011852, 0.039280206, 0.042945538, 0.039965, 0.038434308, 0.03832976, 0.038271416, 0.03831088]","[4.2957726, 0.53559303, 0.19713041, 0.17790848, 0.15245005, 0.13636488, 0.09651011, 0.10264726, 0.06888885, 0.063814566, 0.05599434, 0.055845585, 0.053225644, 0.04793498, 0.046340853, 0.043435693, 0.043281555, 0.042014193, 0.0416369, 0.040388957, 0.03957266, 0.0394997, 0.039811485, 0.038692612, 0.038909018, 0.037585385, 0.037453845, 0.03751622, 0.037620097, 0.037699066]",118.23492240905762,279.80848693847656,71.83889889717102,[-21.07114383 -21.07649705 -21.08067945],[1.46353154e-98 1.30706813e-98 1.19653509e-98],[0.99229997 0.99225003 0.99225003],[-51.87209128 -49.54117837 -51.08599252],[0. 0. 0.],[0.68245    0.67510003 0.68349999],[-49.30022687 -49.92673189 -50.13075459],[0. 0. 0.],[0.67510003 0.67825001 0.67694998],"[-11.792841  -13.416037  -19.37255   ... -40.12199     5.2852597
 -18.928082 ]"
